"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
117,"2020-07-16",0,0,0,0,0,0,0
118,"2020-07-17",0,0,0,0,0,0,0
119,"2020-07-18",0,0,0,0,0,0,0
120,"2020-07-19",0,0,0,0,0,0,0
121,"2020-07-20",0,0,0,0,0,0,0
122,"2020-07-21",0,0,0,0,0,0,0
123,"2020-07-22",0,0,0,0,0,0,0
124,"2020-07-23",0,0,0,0,0,0,0
125,"2020-07-24",0,0,0,0,0,0,0
126,"2020-07-25",0,0,0,0,0,0,0
127,"2020-07-26",0,0,0,0,0,0,0
128,"2020-07-27",0,0,0,0,0,0,0
129,"2020-07-28",0,0,0,0,0,0,0
130,"2020-07-29",0,0,0,0,0,0,0
131,"2020-07-30",0,0,0,0,0,0,0
132,"2020-07-31",0,0,0,0,0,0,0
133,"2020-08-01",0,0,0,0,0,0,0
134,"2020-08-02",0,0,0,0,0,0,0
135,"2020-08-03",0,0,0,0,0,0,0
136,"2020-08-04",0,0,0,0,0,0,0
137,"2020-08-05",0,0,0,0,0,0,0
138,"2020-08-06",0,0,0,0,0,0,0
139,"2020-08-07",0,0,0,0,0,0,0
140,"2020-08-08",0,0,0,0,0,0,0
141,"2020-08-09",0,0,0,0,0,0,0
142,"2020-08-10",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.00578192360938728
143,"2020-08-11",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.00578192360938728
144,"2020-08-12",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.00578192360938728
145,"2020-08-13",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.00578192360938728
146,"2020-08-14",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.00578192360938728
147,"2020-08-15",0.0636011597032601,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.0173457708281618,0.00578192360938728,0.00578192360938728
148,"2020-08-16",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
149,"2020-08-17",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
150,"2020-08-18",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
151,"2020-08-19",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
152,"2020-08-20",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
153,"2020-08-21",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
154,"2020-08-22",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
155,"2020-08-23",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
156,"2020-08-24",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281618,0,0
157,"2020-08-25",0.0636011597032601,0,0.0173457708281618,0,0.017345770828162,2.22044604925031e-16,2.22044604925031e-16
158,"2020-08-26",0.0636011597032601,0,0.0173457708281618,0,0.017345770828162,2.22044604925031e-16,2.22044604925031e-16
159,"2020-08-27",0.0636011597032601,0,0.0173457708281618,0,0.017350407920549,2.22044604925031e-16,2.22044604925031e-16
160,"2020-08-28",0.0636011597032601,0,0.0173457708281618,0,0.017345770828162,2.22044604925031e-16,2.22044604925031e-16
161,"2020-08-29",0.0636011597032601,0,0.0173457708281618,0,0.017345770828162,2.22044604925031e-16,2.22044604925031e-16
162,"2020-08-30",0.0636011597032601,0,0.0173457708281618,0,0.0173457708281832,2.22044604925031e-16,2.22044604925031e-16
163,"2020-08-31",0.0636011597032601,0,0.0173457708281618,0,0.017345770828162,2.22044604925031e-16,2.22044604925031e-16
164,"2020-09-01",0.0636011597032601,0,0.0173457708281618,0,0.017345770828162,2.22044604925031e-16,2.22044604925031e-16
165,"2020-09-02",0.0636011597032601,0,0.0173457708281618,0,0.017345770828162,2.22044604925031e-16,2.22044604925031e-16
166,"2020-09-03",0.0636011597032601,0,0.0173457708281618,0,0.017345770828162,2.22044604925031e-16,2.22044604925031e-16
167,"2020-09-04",0.0636011597032601,0,0.0173457708281618,0,0.017350412637534,2.22044604925031e-16,2.22044604925031e-16
168,"2020-09-05",0,0,0,0,0.0167033348715634,2.22044604925031e-16,2.22044604925031e-16
169,"2020-09-06",0,0,0,0,0.016106787197579,2.22044604925031e-16,2.22044604925031e-16
170,"2020-09-07",0,0,0,0,0.0155513807424901,2.22044604925031e-16,2.22044604925031e-16
171,"2020-09-08",0,0,0,0,0.0150330013844071,2.22044604925031e-16,2.22044604925031e-16
172,"2020-09-09",0,0,0,0,0.0145480658558779,2.22044604925031e-16,2.22044604925031e-16
173,"2020-09-10",0,0,0,0,0.0140934387978817,2.22044604925031e-16,2.22044604925031e-16
174,"2020-09-11",0,0,0,0,0.0136663648949156,2.22044604925031e-16,2.22044604925031e-16
175,"2020-09-12",0,0,0,0,0.0132644129862416,2.22044604925031e-16,2.22044604925031e-16
176,"2020-09-13",0,0,0,0,0.0128854297585688,2.22044604925031e-16,2.22044604925031e-16
177,"2020-09-14",0,0,0,0,0.0125275011536735,2.22044604925031e-16,2.22044604925031e-16
178,"2020-09-15",0,0,0,0,0.0121889200414114,2.22044604925031e-16,2.22044604925031e-16
179,"2020-09-16",0,0,0,0,0.0118681589876899,2.22044604925031e-16,2.22044604925031e-16
180,"2020-09-17",0,0,0,0,0.011563847218802,2.22044604925031e-16,2.22044604925031e-16
181,"2020-09-18",0,0,0,0,0.0112747510383054,2.22044604925031e-16,2.22044604925031e-16
182,"2020-09-19",0,0,0,0,0.0109997571105419,2.22044604925031e-16,2.22044604925031e-16
183,"2020-09-20",0,0,0,0,0.0107378581317195,2.22044604925031e-16,2.22044604925031e-16
184,"2020-09-21",0,0,0,0,0.0104881405007492,2.22044604925031e-16,2.22044604925031e-16
185,"2020-09-22",0,0,0,0,0.0102497736711867,2.22044604925031e-16,2.22044604925031e-16
186,"2020-09-23",0,0,0,0,0.0100220009229382,2.22044604925031e-16,2.22044604925031e-16
187,"2020-09-24",0,0,0,0,0.0098041313376569,2.22044604925031e-16,2.22044604925031e-16
188,"2020-09-25",0,0,0,0,0.00959553279855795,2.22044604925031e-16,2.22044604925031e-16
189,"2020-09-26",0,0,0,0,0.00939562586525453,2.22044604925031e-16,2.22044604925031e-16
190,"2020-09-27",0,0,0,0,0.00920387839861669,2.22044604925031e-16,2.22044604925031e-16
191,"2020-09-28",0,0,0,0,0.00901980083064435,2.22044604925031e-16,2.22044604925031e-16
192,"2020-09-29",0,0,0,0,0.0088429419908278,2.22044604925031e-16,2.22044604925031e-16
193,"2020-09-30",0,0,0,0,0.00867159752828154,2.22044604925031e-16,2.22044604925031e-16
194,"2020-10-01",0,0,0,0,0.00850908303122058,2.22044604925031e-16,2.22044604925031e-16
195,"2020-10-02",0,0,0,0,0.00835160110454985,2.22044604925031e-16,2.22044604925031e-16
196,"2020-10-03",0,0,0,0,0.00820148084102137,2.22044604925031e-16,2.22044604925031e-16
197,"2020-10-04",0,0,0,0,0.00805339359879064,2.22044604925031e-16,2.22044604925031e-16
198,"2020-10-05",0,0,0,0,0.00791210600731228,2.22044604925031e-16,2.22044604925031e-16
199,"2020-10-06",0,0,0,0,0.0077763382634155,2.22044604925031e-16,2.22044604925031e-16
200,"2020-10-07",0,0,0,0,0.00764378798564461,2.22044604925031e-16,2.22044604925031e-16
201,"2020-10-08",0,0,0,0,0.00751643959710359,2.22044604925031e-16,2.22044604925031e-16
202,"2020-10-09",0,0,0,0,0.00739465105020606,2.22044604925031e-16,2.22044604925031e-16
203,"2020-10-10",0,0,0,0,0.00727536906660268,2.22044604925031e-16,2.22044604925031e-16
204,"2020-10-11",0,0,0,0,0.00715981749577882,2.22044604925031e-16,2.22044604925031e-16
205,"2020-10-12",0,0,0,0,0.00704661003252716,2.22044604925031e-16,2.22044604925031e-16
206,"2020-10-13",0,0,0,0,0.00693819755015959,2.22044604925031e-16,2.22044604925031e-16
207,"2020-10-14",0,0,0,0,0.00683478381321614,2.22044604925031e-16,2.22044604925031e-16
208,"2020-10-15",0,0,0,0,0.00673239764272906,2.22044604925031e-16,2.22044604925031e-16
209,"2020-10-16",0,0,0,0,0.00663214903387163,2.22044604925031e-16,2.22044604925031e-16
210,"2020-10-17",0,0,0,0,0.00653608767948658,2.22044604925031e-16,2.22044604925031e-16
211,"2020-10-18",0,0,0,0,0.00644268376226486,2.22044604925031e-16,2.22044604925031e-16
212,"2020-10-19",0,0,0,0,0.0063535233145025,2.22044604925031e-16,2.22044604925031e-16
213,"2020-10-20",0,0,0,0,0.0062636419278148,2.22044604925031e-16,2.22044604925031e-16
214,"2020-10-21",0,0,0,0,0.00617794578059199,2.22044604925031e-16,2.22044604925031e-16
215,"2020-10-22",0,0,0,0,0.00609492924832026,2.22044604925031e-16,2.22044604925031e-16
216,"2020-10-23",0,0,0,0,0.00601416687601078,2.22044604925031e-16,2.22044604925031e-16
217,"2020-10-24",0,0,0,0,0.0059339936187311,2.22044604925031e-16,2.22044604925031e-16
218,"2020-10-25",0,0,0,0,0.00585701352956433,2.22044604925031e-16,2.22044604925031e-16
219,"2020-10-26",0,0,0,0,0.00578347270915977,2.22044604925031e-16,2.22044604925031e-16
220,"2020-10-27",0,0,0,0,0.00570873480720397,2.22044604925031e-16,2.22044604925031e-16
221,"2020-10-28",0,0,0,0,0.00563732358088117,2.22044604925031e-16,2.22044604925031e-16
222,"2020-10-29",0,0,0,0,0.00556777833360908,2.22044604925031e-16,2.22044604925031e-16
223,"2020-10-30",0,0,0,0,0.00549979312768419,2.22044604925031e-16,2.22044604925031e-16
224,"2020-10-31",0,0,0,0,0.00543504281049737,2.22044604925031e-16,2.22044604925031e-16
225,"2020-11-01",0,0,0,0,0.00536893015352494,2.22044604925031e-16,2.22044604925031e-16
226,"2020-11-02",0,0,0,0,0.00530646916770564,2.22044604925031e-16,2.22044604925031e-16
227,"2020-11-03",0,0,0,0,0.00524407025666856,2.22044604925031e-16,2.22044604925031e-16
228,"2020-11-04",0,0,0,0,0.00518370381351451,2.22044604925031e-16,2.22044604925031e-16
229,"2020-11-05",0,0,0,0,0.00512488756738512,2.22044604925031e-16,2.22044604925031e-16
230,"2020-11-06",0,0,0,0,0.00506722178011074,2.22044604925031e-16,2.22044604925031e-16
231,"2020-11-07",0,0,0,0,0.00501204997230766,2.22044604925031e-16,2.22044604925031e-16
232,"2020-11-08",0,0,0,0,0.00495587491975946,2.22044604925031e-16,2.22044604925031e-16
233,"2020-11-09",0,0,0,0,0.00490199720382233,2.22044604925031e-16,2.22044604925031e-16
234,"2020-11-10",0,0,0,0,0.00484926863842185,2.22044604925031e-16,2.22044604925031e-16
235,"2020-11-11",0,0,0,0,0.00479818979916667,2.22044604925031e-16,2.22044604925031e-16
236,"2020-11-12",0,0,0,0,0.00474811154410178,2.22044604925031e-16,2.22044604925031e-16
237,"2020-11-13",0,0,0,0,0.00469955424043183,2.22044604925031e-16,2.22044604925031e-16
238,"2020-11-14",0,0,0,0,0.00464923242051299,2.22044604925031e-16,2.22044604925031e-16
239,"2020-11-15",0,0,0,0,0.00460189467641823,2.22044604925031e-16,2.22044604925031e-16
240,"2020-11-16",0,0,0,0,0.00455545498190825,2.22044604925031e-16,2.22044604925031e-16
241,"2020-11-17",0,0,0,0,0.00450987539977309,2.22044604925031e-16,2.22044604925031e-16
242,"2020-11-18",0,0,0,0,0.00446564241295867,2.22044604925031e-16,2.22044604925031e-16
243,"2020-11-19",0,0,0,0,0.00442186529294801,2.22044604925031e-16,2.22044604925031e-16
244,"2020-11-20",0,0,0,0,0.00437951738997937,2.22044604925031e-16,2.22044604925031e-16
245,"2020-11-21",0,0,0,0,0.00433636620088345,2.22044604925031e-16,2.22044604925031e-16
246,"2020-11-22",0,0,0,0,0.0042951432734307,2.22044604925031e-16,2.22044604925031e-16
247,"2020-11-23",0,0,0,0,0.00425462437951085,2.22044604925031e-16,2.22044604925031e-16
248,"2020-11-24",0,0,0,0,0.00421601286109859,2.22044604925031e-16,2.22044604925031e-16
249,"2020-11-25",0,0,0,0,0.0041770693992224,2.22044604925031e-16,2.22044604925031e-16
250,"2020-11-26",0,0,0,0,0.0041395445400635,2.22044604925031e-16,2.22044604925031e-16
