"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",396,"Nigeria","NGA","female","18-34","2020-04-23",56,15447384.68,5.36,5.36,5.36,7.14,3.57,28.57,14.29,30.36,7.14,7.14,5.36,5.36,12.5,32.14,7.14,1.79,0,12.73,51.79,10.91,30.36,8.93,21.43,39.29,12.5,16.07,7.14,0,32.14,32.14,1.79,0,5.36,17.86,75,1.82,5.45,5.45,18.18,69.09,14.29,19.64,19.64,44.64,53.57,21.43,14.29,8.93,103890469.64,103890469.64,103890469.64,162041838.01,70306590.09,384257328.86,227384178.62,531946764.06,170901559.55,129198429.98,48043940.66,123122707.3,177430853.35,506685936.82,137350134,43022383.6,0,175075626.18,750523204.52,128329917.77,507987151.13,204105014.98,392714051.38,605199051.35,222252335.57,243186409.49,48553282.06,0,536043893.19,494702547.86,28622203.55,0,45817993.73,251988667.72,1218309603.16,43022383.6,103782261.57,70356759,225129004.5,1062824106.44,319789219.56,297927365.98,240225143.27,647172786.31,816053342.9,381126539.57,199915407.64,108019225.01,6.73,6.73,6.73,10.49,4.55,24.88,14.72,34.44,11.06,8.36,3.11,7.97,11.49,32.8,8.89,2.79,0,11.33,48.59,8.31,32.88,13.21,25.42,39.18,14.39,15.74,3.14,0,34.7,32.03,1.85,0,2.97,16.31,78.87,2.79,6.72,4.55,14.57,68.8,20.7,19.29,15.55,41.9,52.83,24.67,12.94,6.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",397,"Nigeria","NGA","female","overall","2020-04-23",77,20097399.85,5.19,3.9,7.79,5.19,2.6,20.78,10.39,24.68,6.49,5.19,6.49,5.19,15.58,29.87,7.79,1.32,0,17.11,54.55,17.11,35.06,10.39,23.38,41.56,12.99,18.18,9.09,0,31.17,28.57,1.3,1.3,6.49,16.88,74.03,1.32,5.26,6.58,19.74,67.11,12.99,18.18,23.38,44.16,48.05,22.08,14.29,14.29,118051516.67,103890469.64,153162994.94,162041838.01,70306590.09,384257328.86,227384178.62,576133169.43,185062606.58,129198429.98,123974511.96,137283754.33,263078444.71,603444151.35,192446486.27,43022383.6,0,270685397.12,1057039519.49,287464396.1,756138167.77,253880094.36,481008794.67,849252083.8,349927688.26,317014102.24,89557464.45,0,693207764.28,560032966.14,28622203.55,14161047.03,77607474.39,323759290.69,1565589969.72,43022383.6,117943308.6,124989798.09,294280459.83,1389880082.2,336372830.71,358400735.91,347456842.9,927885622.81,1038645560.94,410750041.73,292732252.5,227988177.16,5.87,5.17,7.62,8.06,3.5,19.12,11.31,28.67,9.21,6.43,6.17,6.83,13.09,30.03,9.58,2.14,0,13.47,52.6,14.3,37.62,12.63,23.93,42.26,17.41,15.77,4.46,0,34.49,27.87,1.42,0.7,3.86,16.11,77.9,2.14,5.87,6.22,14.64,69.16,16.74,17.83,17.29,46.17,51.68,20.44,14.57,11.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",398,"Nigeria","NGA","male","18-34","2020-04-23",218,18507805.24,5.74,3.83,12.44,14.15,2.88,17.87,14.29,19.14,11.48,8.13,3.86,6.67,7.73,23.33,11.93,3.72,33.33,35.65,45.07,23.11,45.79,16.28,20.93,42.4,15.14,10.55,21.1,0,36.24,16.97,1.4,6.05,11.16,14.88,66.51,2.8,5.61,11.68,21.96,57.94,26.15,8.26,26.15,38.53,56.88,16.97,11.01,14.68,139681166.33,113375372.08,291870351.74,340612129.42,99114624.18,332092259.82,261312347.8,373572131.87,216120936.05,189645614.5,109626529.07,164508846.91,224740565,413977735.86,279726801.98,69865160.73,719516.87,791960381.56,659014885.84,480943178.08,800765376.11,398556659.12,485090569.42,853386165.81,255923920.18,206166312.13,407997513.17,0,711084335.04,269608443.43,34727947.5,190450607.96,191529142.12,290181673.75,1128411618.54,99572797.48,131612516.72,205614467.88,368145432.94,1028805752.68,585136973.98,147240468.45,375170709.93,730108726.27,930785364.1,375047857.13,201502998.71,334761301.82,7.55,6.13,15.77,18.4,5.36,17.94,14.12,20.18,11.68,10.25,5.92,8.89,12.14,22.37,15.11,3.77,0.04,42.79,35.61,25.99,43.27,21.53,26.21,46.11,13.83,11.14,22.04,0,38.42,14.57,1.88,10.29,10.35,15.68,60.97,5.38,7.11,11.11,19.89,55.59,31.62,7.96,20.27,39.45,50.29,20.26,10.89,18.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",399,"Nigeria","NGA","male","35-54","2020-04-23",121,7899444.66,4.2,2.52,5.88,11.76,2.52,13.45,6.67,17.65,3.36,9.24,2.52,4.2,9.24,21.01,13.22,0.83,NA,35.83,50.41,20,45.45,14.05,14.05,39.67,15.7,17.36,13.22,0,36.36,16.53,1.68,2.52,5.88,14.29,75.63,0.84,1.68,8.4,13.45,75.63,19.83,20.66,21.49,36.36,42.98,19.83,23.14,13.22,35328889.55,31496064.63,42506644.44,70356041.55,11525353.63,67051430.98,72478505.44,123712747.1,14699039.65,60171967.89,4625839.96,47497922.72,94113590.06,142913657.12,122224087.46,6689390.87,0,332180776.02,373699516.41,190289048.62,250937293.27,91587791.33,129941595.75,230215722.06,130719644.9,87494051.77,64595613.69,0,387088104.73,114917257.58,7318909.88,1868338.16,72122119.11,114120804.49,591519005.22,1747523.39,5732108,116040895.79,63158129.27,601895165.46,241845239.04,116112884.38,149487998.42,279322380.17,334964890.86,172631363.12,167207249.99,114364219.07,4.47,3.99,5.38,8.91,1.46,8.49,9.18,15.66,1.86,7.62,0.59,6.01,11.91,18.09,15.47,0.85,0,42.05,47.31,24.09,31.77,11.59,16.45,29.14,16.55,11.08,8.18,0,49,14.55,0.93,0.24,9.13,14.45,74.88,0.22,0.73,14.69,8,76.19,30.62,14.7,18.92,35.36,42.4,21.85,21.17,14.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",400,"Nigeria","NGA","male","overall","2020-04-23",357,28550374.81,4.91,3.18,9.83,13.47,3.19,16.57,11.49,19.08,8.12,8.96,3.49,5.48,8.43,22.19,12.61,3.11,60,35.03,46.31,21.2,44.76,14.97,18.08,40.73,15.41,13.17,18.21,0,35.85,17.09,1.42,4.55,9.38,14.49,70.17,1.99,3.99,10.26,18.52,65.24,23.53,14.01,24.37,36.97,50.42,19.05,15.69,14.29,175010055.88,144871436.7,339488995.98,439719838.81,146755311.19,434255467.96,372901179.59,519111065.35,230819975.7,314447447.34,131588136.73,212006769.64,341301922.55,598002395.53,427710554.33,96376997.5,20541962.77,1177791317.22,1105129231.83,674967014.41,1088573633.72,507480218.14,619082342.08,1135510211.78,413021808.77,322491534.94,521755323.53,0,1147508595.34,445130424.85,42046857.39,192318946.12,291360048.86,428194043.73,1882642761.43,101320320.88,137344624.72,340434929.35,459012349.84,1798525055.62,866540505.38,338494674.1,577555692.72,1056146999.23,1312399012,645098308.5,413953862.6,474126552.5,6.13,5.07,11.89,15.4,5.14,15.21,13.06,18.18,8.08,11.01,4.61,7.43,11.95,20.95,14.98,3.38,0.72,41.25,38.71,23.64,38.13,17.77,21.68,39.77,14.47,11.3,18.27,0,40.19,15.59,1.47,6.74,10.21,15,65.94,3.55,4.81,11.92,16.08,62.99,30.35,11.86,20.23,36.99,45.97,22.6,14.5,16.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",401,"Nigeria","NGA","overall","18-34","2020-04-23",303,37022215.76,5.48,3.77,10.27,12.2,3.09,19.66,13.36,20.75,9.97,7.85,4.83,6.14,7.96,24.41,11.88,3.33,25,32.11,46.31,20.61,42.14,15.67,21,43.38,15.51,10.89,18.48,0,35.31,19.8,2.01,4.68,10.03,16.05,67.22,3.02,6.04,10.74,19.8,60.4,23.43,10.89,24.42,40.26,56.11,17.82,11.55,13.86,250617247.75,217265841.72,402806433.16,532761334.25,179776335.92,789769570.9,495742138.19,988693061.41,394068107.39,347021560.81,174423969.13,289198154.83,402171418.34,973602066.99,479129430.07,119183239.96,719516.87,1091957055.66,1553768061.96,653255170.87,1455725865.43,653442503.52,944801580.12,1597930158.57,548575153.28,455401589.08,544524702.25,0,1360827999.84,792892131.38,79230253.83,192500830.37,256387257.85,578547785.97,2575363630.14,158475283.86,249366722.96,302674067.04,634871913.09,2300180079.59,954698854.07,514455073.25,728715393.03,1451604657.12,1901640231.85,830944479.68,440108091.39,481221817.66,6.77,5.87,10.88,14.39,4.86,21.33,13.39,26.71,10.64,9.37,4.71,7.81,10.86,26.3,12.94,3.22,0.02,29.49,41.97,17.64,39.32,17.65,25.52,43.16,14.82,12.3,14.71,0,36.76,21.42,2.14,5.2,6.93,15.63,69.56,4.28,6.74,8.18,17.15,62.13,25.79,13.9,19.68,39.21,51.36,22.44,11.89,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",402,"Nigeria","NGA","overall","35-54","2020-04-23",145,12230246.78,4.2,2.1,6.99,9.79,2.1,11.89,5.56,16.08,3.5,8.39,4.2,4.2,11.19,20.98,12.41,0.69,NA,34.72,52.41,22.22,45.52,15.17,16.55,41.38,15.17,18.62,13.79,0,35.17,16.55,1.4,2.8,6.29,13.99,75.52,0.7,2.1,8.39,14.69,74.13,18.62,19.31,23.45,37.24,41.38,20.69,22.07,15.17,49489936.57,31496064.63,91779169.74,70356041.55,11525353.63,73446380.12,72478505.44,167899152.48,28860086.67,77440382.08,97824825.46,61658969.75,179761181.42,239671871.65,177320439.73,6689390.87,0,429864628.28,641899576.73,351497608.27,516356724.1,159874964.06,220310420.36,492780847.88,258394997.6,167716693.66,122868210.27,0,488667306.98,180247675.86,7318909.88,16029385.19,103911599.76,185891427.46,906878066.26,1747523.39,19893155.03,170673934.88,132309584.6,897029835.7,259672529.36,176586254.31,273988112.24,509601817.79,558800788.06,219523279.47,262098176.17,181825691.03,4.05,2.58,7.5,5.75,0.94,6.01,5.93,13.73,2.36,6.33,8,5.04,14.7,19.6,14.5,0.55,0,35.15,52.48,28.74,42.22,13.07,18.01,40.29,21.13,13.71,10.05,0,39.96,14.74,0.6,1.31,8.5,15.2,74.15,0.14,1.63,13.96,10.82,73.35,21.23,14.44,22.4,41.67,45.69,17.95,21.43,14.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",403,"Nigeria","NGA","overall","overall","2020-04-23",528,60686227.4,4.71,3.14,9.02,11.33,3.15,16.4,10.39,18.82,7.3,8.25,5.13,5.3,8.51,22.85,12.74,3.47,55.56,32.6,48.21,20.8,41.98,15.22,18.74,41.98,15.15,12.5,14.96,0,32.2,17.23,1.92,3.85,8.76,15.17,70.3,2.37,4.52,9.68,17.63,65.81,19.51,13.26,21.21,34.66,44.7,17.42,13.64,13.26,349085852.78,297740574.8,566498814.9,704751386.67,272013065.83,1000912563.48,687150111.28,1341800985.67,487705090.1,621455680.48,412124395.71,413476965.4,657291030.88,1445744886.09,795877947.13,224218614.89,70053890.28,1725960344.89,2637996165.73,1188796399.38,2206962335.06,972563889.39,1280997228.8,2332831431.11,925269862.55,723243008.17,716555109.18,0,2046788764.18,1054218401.81,93594775.49,208530215.56,388007645.24,796327892.1,3753198736.21,167671206.89,269259877.98,492127567.6,794890285.33,3467338604.7,1268972400.75,792901110.96,1055600489.64,2082959743.95,2521583788.36,1149429114.42,755446994.64,780813712.02,5.75,4.91,9.33,11.61,4.48,16.49,11.32,22.11,8.04,10.24,6.79,6.81,10.83,23.82,13.11,3.69,1.15,28.44,43.47,19.59,36.37,16.03,21.11,38.44,15.25,11.92,11.81,0,33.73,17.37,1.54,3.44,6.39,13.12,61.85,2.76,4.44,8.11,13.1,57.14,20.91,13.07,17.39,34.32,41.55,18.94,12.45,12.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1142,"Nigeria","NGA","female","overall","2020-04-24",73,11702584.19,1.41,1.41,7.04,9.59,0,13.89,10.96,20.83,5.56,4.17,5.56,2.78,8.33,29.17,4.11,1.39,0,12.5,49.32,10,27.78,5.56,15.28,20.55,19.18,12.33,10.96,0,26.03,31.51,2.74,1.37,13.7,15.07,67.12,0,10.96,16.44,23.29,49.32,15.07,12.33,34.25,38.36,56.16,15.07,13.7,15.07,15560635.96,15560635.96,66319729.97,117182352.38,0,151380203.93,151514709.34,223809468.11,62035045.87,50433744.13,58616931.22,42921049.14,97263380.36,341009780.57,53670444.43,10027199.5,0,116229067.56,555946624.77,104271910.02,320327390.4,59253318.47,163588331.27,234119761.59,211252891.58,146926764.88,142049757.54,0,287823928.87,382205076.2,28941535.65,10355128.82,180156003.09,173905279.8,776900471.72,0,144021864.36,152193864.93,282772420.72,591270269.07,152676196.65,177237881.17,421931057.23,418413284.02,565058612.52,208574133.49,229444796.8,167180876.26,1.33,1.33,5.67,10.01,0,12.94,12.95,19.12,5.3,4.31,5.01,3.67,8.31,29.14,4.59,0.86,0,9.93,47.51,8.91,27.37,5.06,13.98,20.01,18.05,12.56,12.14,0,24.59,32.66,2.47,0.88,15.39,14.86,66.39,0,12.31,13.01,24.16,50.52,13.05,15.15,36.05,35.75,48.28,17.82,19.61,14.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1143,"Nigeria","NGA","male","18-34","2020-04-24",268,18579046.62,3.88,3.88,8.14,13.18,2.71,17.37,15.56,18.15,5.45,7,1.17,4.28,9.62,24.32,9.36,2.99,0,29.66,45.83,21.32,43.3,19.46,19.14,44.74,14.55,14.93,16.04,0,38.06,15.3,4.14,5.64,10.15,15.41,64.66,4.51,7.52,12.41,22.93,52.63,19.78,17.54,26.87,35.07,56.72,19.03,11.57,12.69,69637057.27,69637057.27,137855186.28,246980290.25,43954548.7,385741771.59,376719212.67,314575127.45,67992345.4,104742789.6,26514206.21,93002980.02,200675420.72,442054025.82,193654669.7,56726751.58,0,607567314.68,797631978.71,405536243.27,800204697.88,423667267.64,410725967.74,917744649.83,253623565.6,270541432.46,281499458.97,0,791792283.47,226719663.87,109005954.61,118803567.86,148220322.38,304434718.1,1154047305.36,64022872.03,120714020.52,232592538.67,465489421.74,951693015.35,372755399.87,344322722.26,482528251.17,634905495.01,1032233720.39,385459491.06,228321366.34,211890084.53,3.75,3.75,7.42,13.29,2.37,20.76,20.28,16.93,3.66,5.64,1.43,5.01,10.8,23.79,10.42,3.05,0,32.7,42.93,21.83,43.07,22.8,22.11,49.4,13.65,14.56,15.15,0,42.62,12.2,5.87,6.39,7.98,16.39,62.12,3.45,6.5,12.52,25.05,51.22,20.06,18.53,25.97,34.17,55.56,20.75,12.29,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
