"","date","deaths","cases","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"150",2020-05-28,422,1672,0,73329.7418609662,73329.7418609662,1365583.00449775,0,0,0,546506.3184,399882.672,886406.5896,5931592.968,2552584.3896,14709017.6184,15802030.2552,13336087.1112,4865239.176,2632560.924,3498973.38,1506224.7312,4691956.6848,14035881.7872,3918850.1856,4052144.4096,22633359.2352,16748419.2456,32870355.6384,2292660.6528,19614245.0616,906400.7232,3019114.1736,14602382.2392,5271786.5592,4212097.4784,4192103.3448,3065767.152,38795283.8952,8424194.9568,1006371.3912,2612566.7904,7857694.5048,10896802.812,44273676.5016,1839460.2912,4298738.724,9930419.688,16115271.6816,34456556.904,13276104.7104,26025697.236,15882006.7896,7317852.8976,1626189.5328,3712244.1384,9843778.4424,47659349.7912,1346271.6624,NA,NA,NA,NA,495549.2638944,392910.33783935,779291.424689922,5893880.97574604,2426200.21407622,14441790.5857869,15440449.0414406,13177968.4298117,4627249.85617188,2380073.51454367,3578116.15542887,1545295.35481551,4232432.09658089,13900092.5801523,4219547.65713644,4175409.18209001,23620140.0490985,16894596.434918,33189007.3096582,2293681.69743925,19702465.9953351,654823.793920623,2790498.76004001,14593559.031597,5195363.53029237,4495271.08017707,4391063.58247048,3021571.15314793,38561485.7021724,8422662.71652099,947004.926189779,2557914.87360425,7851974.59633088,11699705.5591193,44187456.7783075,1782743.66257702,4167241.28469038,9925517.2118207,16345745.4520339,34670097.7094874,13291342.1892016,25667786.8418508,16516042.6155746,7405537.06980808,1513456.77812377,3753738.16789205,10214779.4011112,47416713.4132814,1268513.54365068,NA,NA,NA,NA
"151",2020-05-29,343,1835,0,36449.7643996975,73329.7418609662,1365583.00449775,0,0,0,453200.3616,519847.4736,933059.568,6091546.0368,2292660.6528,14549064.5496,16395189.552,13862599.296,4758603.7968,2206019.4072,3438990.9792,1366265.796,4518674.1936,14502411.5712,3758897.1168,4452027.0816,21047157.9696,16901707.6032,34289939.124,2919143.5056,22113511.7616,753112.3656,2999120.04,15595424.208,5531710.296,4392044.6808,4112126.8104,3658926.4488,38135477.4864,8097624.108,1053024.3696,1972754.5152,7311188.1864,11116738.2816,45193406.6472,1626189.5328,3852203.0736,10170349.2912,16521819.0648,34483215.7488,12896216.172,25152620.0688,16841725.2024,7751059.1256,1206312.7272,3232384.932,11350003.1736,47092849.3392,1492895.3088,NA,NA,NA,NA,476271.847258906,479825.128019,885854.913635632,5925544.84807868,2342421.84725716,14459371.4718659,16155152.8019083,13726179.1683441,4595625.08285983,2278011.56652979,3457622.62133462,1516295.23341953,4275298.27896747,14338269.354655,3854956.91497215,4370037.97560055,22991201.2839342,16940774.6587087,34323970.2596193,2896960.34159139,21859680.3159412,720708.836435403,2892976.60464915,15569045.2867209,5305053.59371786,4522990.95011882,4262563.66256344,3434914.13878185,38340940.7879879,8216810.67727688,956053.049655919,2224355.63403727,7542657.70507948,11456784.9234609,45040185.5600431,1768790.9783581,4040516.61441504,9967210.01809993,16331220.5968602,34508507.246571,13032114.8042547,25401274.2557117,16706873.8843142,7620873.4823311,1479102.66077192,3678248.28503819,10857493.6763484,47537323.698126,1431814.51802058,NA,NA,NA,NA
"152",2020-05-30,274,1760,0,36449.7643996975,73329.7418609662,1365583.00449775,0,0,0,313241.4264,273253.1592,459865.0728,6298152.084,2385966.6096,13755963.9168,16675107.4224,12416356.9656,5251792.4256,2206019.4072,3552291.0696,1306283.3952,4118791.5216,13702646.2272,3432326.268,4432032.948,20214069.0696,16955025.2928,35742846.1656,2832502.26,24652766.7288,1126336.1928,2905814.0832,16215242.3496,5011862.8224,4312068.1464,4458691.7928,3418996.8456,39395107.9032,7297858.764,993041.9688,2379301.8984,7344511.7424,11683238.7336,44247017.6568,1786142.6016,3832208.94,9523872.3048,15428806.428,36076081.7256,12063127.272,26005703.1024,17328249.12,7337847.0312,1406254.0632,3379008.5784,9903760.8432,48325820.9112,1146330.3264,NA,NA,NA,NA,334696.306169802,325987.983570026,659977.287879526,6106545.13127121,2324391.92900051,14051206.4008758,16715301.3090698,12925770.1784694,4831920.48930004,2218231.89650431,3428033.46305806,1485043.80879138,4221176.17095732,13956699.2473144,3505467.15830289,4445410.92175698,22362409.4177806,17000508.5898653,35833774.4588048,2890347.46480065,24664186.0479191,968160.944576619,2936430.98670096,16221422.6908183,5279476.84646776,4489114.64329998,4315814.30823973,3474219.86215845,38952173.6453398,7534647.94971159,958449.111071895,2260393.76440669,7359705.17679325,11491176.1333686,44509911.410124,1772489.9787386,3938216.12455604,9784573.03785979,16054395.5664252,35255216.4921497,12609570.0096439,25857551.0514715,16989969.7558247,7607428.93532003,1466637.31986721,3622334.33685211,10323089.6922466,47777452.1554929,1258361.46348382,NA,NA,NA,NA
"153",2020-05-31,154,1527,0,36449.7643996975,73329.7418609662,1365583.00449775,0,0,0,273253.1592,233264.892,526512.1848,5525045.5848,1992748.6488,13136145.7752,17534855.1672,12722933.6808,4878568.5984,2146037.0064,3512302.8024,1639518.9552,4551997.7496,13289434.1328,3352349.7336,4938550.9992,21387058.2408,13955905.2528,33916715.2968,3005784.7512,27038733.3384,726453.5208,2839166.9712,15748712.5656,4631974.284,4452027.0816,4705286.1072,2959131.7728,38828607.4512,8030976.996,939724.2792,2459278.4328,6857987.8248,11503291.5312,44886829.932,1666177.8,4145450.3664,9417236.9256,15582094.7856,35836152.1224,12856227.9048,24686090.2848,16981684.1376,7744394.4144,1379595.2184,3578949.9144,9510542.8824,48065897.1744,1152995.0376,NA,NA,NA,NA,286796.578620959,262760.122433331,558948.019992495,5787776.59023598,2170101.45698234,13471538.4399405,17501109.0398239,12730574.2300689,4835625.60240357,2158218.40285326,3407142.26663063,1483252.39728018,4295634.50464512,13431165.6876688,3287383.72556617,4679432.93329712,21860964.7679694,14290120.6691522,34282990.7633341,2981472.75046445,27108644.121514,865592.504811229,2949988.31618783,15866716.6618842,5160606.3831931,4503439.61267771,4465002.28857947,3233139.53301283,38989760.7039121,7729268.17935819,955500.99010889,2338450.8501842,6916922.20629282,11451732.4939901,44821677.5713739,1763867.97570998,3944270.2320982,9609009.6431561,15863295.3572967,35623769.4213789,12513000.8647977,25090574.1207717,17101430.1421516,7735608.95864931,1452920.59998138,3587805.91234142,9995545.09319427,47966628.2589228,1157213.08425887,NA,NA,NA,NA
"154",2020-06-01,60,1125,0,36449.7643996975,73329.7418609662,1365583.00449775,0,0,0,366559.116,346564.9824,693129.9648,5931592.968,2092719.3168,13576016.7144,17848096.5936,12263068.608,5085174.6456,1866119.136,3432326.268,1499560.02,4811921.4864,12922875.0168,3518967.5136,4258750.4568,15642077.1864,16855054.6248,31430778.0192,2545919.6784,25785767.6328,833088.9,2725866.8808,16048624.5696,4545333.0384,4565327.172,4265415.168,3259043.7768,38668654.3824,7937671.0392,766441.788,1786142.6016,7044599.7384,11383326.7296,45673265.8536,1832795.58,3712244.1384,8844071.7624,16521819.0648,35736181.4544,13056169.2408,24419501.8368,16248565.9056,8057635.8408,1259630.4168,3165737.82,10283649.3816,47486067.3,1379595.2184,NA,NA,NA,NA,333983.05956301,299443.70594676,595184.098031073,5821499.66533759,2097246.90084833,13368292.7052599,17979871.907964,12409453.2029083,4951586.50462725,2006761.37927601,3377321.84634416,1470787.46573566,4567129.37256799,12936618.0456808,3289503.30388333,4605987.57346584,20598373.8614316,16087854.5237524,31585110.2084021,2600837.95771469,26133704.1607723,826237.513134812,2934886.6823705,16004344.6783315,4998983.24309536,4551944.85455956,4394338.78075713,3235516.69139399,38831102.7472719,7845356.40983525,936679.804476306,2116752.40513656,7120917.88264991,11390303.8775807,45246513.1845634,1772183.24688067,3845230.9699474,9277127.62381134,15943756.4099242,35850845.9463973,12477792.744001,24461983.7970741,17006553.1982053,7916810.11101712,1419481.28495034,3506524.83219013,10021296.1473485,48077372.9694112,1292939.20591491,NA,NA,NA,NA
"155",2020-06-02,86,1079,0,36449.7643996975,73329.7418609662,1365583.00449775,0,0,0,459865.0728,399882.672,679800.5424,6124869.5928,2632560.924,14442429.1704,17201619.6072,12336380.4312,5065180.512,2392631.3208,3352349.7336,1412918.7744,5045186.3784,13369410.6672,3525632.2248,4878568.5984,23399801.0232,18207990.9984,33650126.8488,2792513.9928,26778809.6016,759777.0768,3052437.7296,16715095.6896,4931886.288,4991868.6888,4432032.948,3538961.6472,38888589.852,7077923.2944,846418.3224,2332648.92,7651088.4576,11483297.3976,44333658.9024,1612860.1104,4405374.1032,9623842.9728,16061953.992,34943080.8216,12522992.3448,24692754.996,17794778.904,7557782.5008,1133000.904,3838873.6512,11036761.7472,46786272.624,919730.1456,NA,NA,NA,NA,351831.61032288,315052.540673672,626424.879481996,5974493.37089279,2270576.28250442,13824595.332202,17536827.9701543,12254085.9241359,5032685.00106313,2122512.39300285,3333479.63269661,1452813.01415903,4845853.60373235,13089351.8089092,3427810.09889953,4749184.08096081,20720429.0645249,16657403.8432426,33688827.4721229,2735846.69562791,27096668.9795502,753457.065474654,2998790.22160512,16438992.198384,4985665.65986693,4719630.35761302,4409172.92753607,3398627.37824586,38855898.9767334,7327793.77606733,926818.008498573,2162699.11240367,7174354.12341435,11364592.9607082,45176037.2144824,1758891.80512853,3925592.39934004,9317211.53361248,15898950.6345106,35802999.1235796,12333590.968553,24413843.3427812,17279382.9883686,7927378.86462394,1355518.68907377,3516519.1459445,10153582.9082139,48013178.4050314,1052161.52263405,NA,NA,NA,NA
"156",2020-06-03,249,1441,0,36449.7643996975,73329.7418609662,1365583.00449775,0,0,0,579829.8744,519847.4736,893071.3008,6771346.5792,2992455.3288,15528777.096,16995013.56,14109193.6104,5391751.3608,2412625.4544,3738902.9832,1286289.2616,4405374.1032,15242194.5144,3538961.6472,4432032.948,18481244.1576,17574843.4344,32763720.2592,2972461.1952,25372555.5384,1099677.348,2752525.7256,16335207.1512,5631680.964,4372050.5472,4851909.7536,3425661.5568,38128812.7752,7611100.1904,726453.5208,2739196.3032,8244247.7544,11663244.6,43273969.8216,1446242.3304,4598650.728,10263655.248,16128601.104,34209962.5896,12769586.6592,24779396.2416,17354907.9648,7984324.0176,1732824.912,4065473.832,10150355.1576,47186155.296,1286289.2616,NA,NA,NA,NA,534975.377202213,465896.135908078,815932.302055138,6460894.39464684,2842694.04014921,15071390.1963864,17067697.6145966,13299508.5145369,5237170.64844552,2248433.721692,3490839.90140874,1427030.8718289,4687983.96724584,15151103.094081,3475433.79527017,4701159.7878497,20020789.3424321,17068865.8379158,33668054.2563192,2933904.0411335,25877206.1239032,957385.627044928,2953951.70373448,16550792.9388662,5163907.34510139,4663227.40087089,4603580.64164936,3440393.64459542,38372397.1976977,7448726.13884515,907517.939979305,2387931.69751311,7473195.07563277,11378688.7365867,44294812.1652318,1705996.08017986,4301999.6906099,9559461.43682879,15876203.9656245,35100360.3115428,12344024.9268688,24909286.9899898,17411899.9474268,7979946.26865994,1418670.87113322,3527596.00240214,10163508.9754231,47930042.8915467,1176148.83657731,NA,NA,NA,NA
"157",2020-06-04,254,1484,0,36449.7643996975,36449.7643996975,1365583.00449775,0,0,0,406547.3832,326570.8488,633147.564,7284529.3416,2445949.0104,15502118.2512,16721760.4008,13702646.2272,5678333.9424,2405960.7432,3618938.1816,1192983.3048,4885233.3096,14229158.412,3678920.5824,5458398.4728,15708724.2984,17908078.9944,33283567.7328,3159073.1088,23433124.5792,993041.9688,2712537.4584,15408812.2944,5085174.6456,4985203.9776,5045186.3784,3412332.1344,37129106.0952,7691076.7248,826424.1888,2632560.924,7744394.4144,11076750.0144,44366982.4584,1479565.8864,4625309.5728,9730478.352,15902000.9232,34909757.2656,13216122.3096,24279542.9016,16721760.4008,7904347.4832,1339606.9512,3339020.3112,11010102.9024,46759613.7792,1866119.136,NA,NA,NA,NA,433588.399536295,371017.677013621,724325.067498934,7073356.2673163,2603986.19214829,15587476.5759718,16654788.7506343,13576381.1002849,5497437.37433752,2342216.33344042,3559226.76348542,1383807.90699177,4801287.3653289,14576662.1707679,3607738.93172042,4994988.92920749,19024341.1905506,17878555.6427864,33697071.5470403,3052410.29984539,23752867.5392246,997746.859727801,2876388.10665285,15439622.8027501,5162763.28626042,4785208.51355178,4847700.76760943,3449563.59629426,37501778.8392443,7583703.63195199,898242.791802311,2531303.98630529,7609849.53070927,11279650.4670062,44313172.5544795,1658394.24051869,4516606.06323751,9620493.43019444,15817258.1754429,34993139.3298608,12709164.5417891,24728607.9143142,17323918.4297952,7997326.15157721,1405888.57128476,3484440.10344645,10487016.7123393,47288447.2664504,1762174.38337888,NA,NA,NA,NA
"158",2020-06-05,130,1356,0,9074.60832272283,36449.7643996975,1365583.00449775,0,0,0,599824.008,539841.6072,899736.012,7331182.32,2739196.3032,15822024.3888,17308254.9864,13989228.8088,5158486.4688,2299325.364,3918850.1856,1539548.2872,4518674.1936,13309428.2664,3332355.6,5151821.7576,24439495.9704,17641490.5464,33963368.2752,2912478.7944,23186530.2648,693129.9648,2839166.9712,15315506.3376,5671669.2312,5331768.96,5131827.624,3065767.152,37222412.052,7717735.5696,679800.5424,2099384.028,7284529.3416,11150061.8376,45433336.2504,1466236.464,4185438.6336,10023725.6448,15815359.6776,35163016.2912,12436351.0992,25485855.6288,16848389.9136,7697741.436,1152995.0376,4018820.8536,9770466.6192,48065897.1744,2419290.1656,NA,NA,NA,NA,530326.612393737,463512.488278857,840511.441005048,7405557.91436762,2704600.03233273,15935701.4940164,17112616.0758345,13882112.1206939,5416843.20488511,2343745.1325166,3756201.42800692,1392684.12548473,4734618.75772938,13862470.3632017,3493443.83286805,5121405.10726732,19410612.7050329,17065652.1204308,33640548.3457844,3064268.3629089,22957424.9604836,919440.668227096,2868070.66965571,15176409.0909598,5279593.36308452,4937595.28676387,5048657.29558324,3252725.17124415,37135234.2976208,7668619.69764123,825576.892568377,2369994.63896007,7451984.9005825,11210024.977346,44807062.6833219,1614172.28833774,4399672.93827461,9808833.79530729,15754844.8510679,35068761.7225599,12544732.2273721,24860070.7926113,17186894.7972701,7905543.34874967,1359001.14989597,3493832.01594479,10200971.5048353,47671660.9607224,2408572.10716969,NA,NA,NA,NA
"159",2020-06-06,258,1243,0,-5.57065504835919e-12,36449.7643996975,1441727.10324484,1332942.24,0,1332942.24,586494.5856,613153.4304,853083.0336,6824664.2688,2585907.9456,16288554.1728,17541519.8784,13449387.2016,5691663.3648,2565913.812,4165444.5,1606195.3992,4578656.5944,14575723.3944,4098797.388,5205139.4472,19814186.3976,19241021.2344,35322969.36,3219055.5096,23566418.8032,599824.008,2899149.372,16235236.4832,5844951.7224,4651968.4176,4811921.4864,3259043.7768,37522324.056,7831035.66,799765.344,2325984.2088,7404494.1432,11536615.0872,44580253.2168,1332942.24,4085467.9656,9870437.2872,16641783.8664,34723145.352,12256403.8968,25079308.2456,17594837.568,7784382.6816,1312948.1064,3618938.1816,10157019.8688,47899279.3944,2419290.1656,NA,NA,NA,NA,577501.303117342,575166.107081581,873323.658967408,7239260.32578399,2691920.41225829,16368108.2640457,17275385.8400224,13746997.7841255,5593690.40378295,2468639.63120325,4011344.85891808,1393544.92418178,4693935.6606122,14210432.2209577,3867216.05481059,5225401.09581112,19036384.0511062,18470618.7918387,33988909.0841642,3159563.7648928,23581196.2947618,766894.128008986,2883838.15364418,16056053.2987096,5593302.16227347,4925957.71412686,5012614.52511511,3227961.21141675,37145176.0846494,7792784.28907677,814516.231537379,2361753.70650508,7423391.55801094,11218275.2143837,44748222.0308103,1544205.30079712,4307754.40615196,9854585.77038479,15961803.4725592,34889984.3658539,12385253.107389,24863136.9305665,17391310.1166974,7871675.34744468,1344490.97232262,3474571.32612873,10164590.4193855,47922939.9042365,2556098.24606138,NA,NA,NA,NA
"160",2020-06-07,143,1120,0,-5.57065504835919e-12,36449.7643996975,1441727.10324484,1332942.24,0,1332942.24,493188.6288,399882.672,739782.9432,7397829.432,2665884.48,15515447.6736,17594837.568,13569352.0032,5751645.7656,2419290.1656,4038814.9872,1546212.9984,4818586.1976,14529070.416,3665591.16,5471727.8952,15635412.4752,13989228.8088,32570443.6344,3399002.712,24372848.8584,1219642.1496,2552584.3896,16021965.7248,5485057.3176,4998533.4,5298445.404,3405667.4232,37182423.7848,7817706.2376,886406.5896,2492601.9888,7997653.44,11549944.5096,43720505.472,1786142.6016,4438697.6592,10037055.0672,16821731.0688,33563485.6032,13909252.2744,25792432.344,16141930.5264,7017940.8936,1592865.9768,3159073.1088,10770173.2992,47725996.9032,2512596.1224,NA,NA,NA,NA,540178.616389756,489086.845869298,806228.834336528,7384362.17738821,2714661.93997774,16013401.6324035,17608059.3673136,13767821.5248016,5733975.54576943,2480810.18993543,4094392.276837,1483804.19613518,4763324.88476069,14430678.5034751,3815018.31208558,5390844.95981968,18441969.9245545,17080586.2368376,33933000.7544664,3258059.40866704,24439834.9765097,975730.230467068,2772215.81214425,15852835.1186923,5444506.25339846,4988047.59385756,5196878.52217886,3299522.24229448,37036541.8922721,7855336.24782889,833962.288543567,2417106.42850606,7622074.95663139,11225002.8793715,44374466.3140574,1589751.00944161,4375937.46553667,9959282.68909578,16340194.4256899,34265308.8092944,12942863.6676836,24899284.1827163,16969259.6957015,7480999.73848104,1377089.82320926,3425050.48808564,10340533.078869,47919160.9649,2555752.55687538,NA,NA,NA,NA
"161",2020-06-08,54,801,0,-5.57065504835919e-12,36449.7643996975,1441727.10324484,1332942.24,0,1332942.24,393217.9608,346564.9824,586494.5856,6511422.8424,2959131.7728,15562100.652,17354907.9648,14149181.8776,4965209.844,2592572.6568,4052144.4096,1372930.5072,4312068.1464,14069205.3432,3625602.8928,4918556.8656,19121056.4328,16861719.336,31184183.7048,3352349.7336,25039319.9784,1332942.24,3152408.3976,15915330.3456,6191516.7048,5218468.8696,5025192.2448,3032443.596,36409317.2856,7951000.4616,1113006.7704,2499266.7,7937671.0392,11290020.7728,43807146.7176,1686171.9336,4465356.504,9577189.9944,16635119.1552,34283274.4128,13209457.5984,25019325.8448,17221613.7408,7037935.0272,1626189.5328,3965503.164,9790460.7528,47432749.6104,2179360.5624,NA,NA,NA,NA,432252.851501153,386061.191452479,650672.571801104,6826649.49190997,2853509.66496092,15643217.070855,17467630.9537297,14024007.5271697,5415075.96397839,2563171.08487012,4145346.74585371,1443978.5996745,4563549.98082914,14351400.6153275,3745870.69623889,5312060.02202726,18134599.8790411,17112632.5068294,33212388.3242839,3366315.92228141,25069761.5916519,1232425.44936027,2892949.91234521,15879875.1482251,5906148.11032404,5067770.66365767,5189858.87113501,3153724.73290811,36597877.0813659,7957406.49680324,951115.139513394,2460593.56860099,7749813.23643963,11191995.2961868,44123899.5333069,1601516.56119794,4430078.84168055,9841599.99154055,16487976.317032,34171333.7742228,13076004.30669,24871859.5770685,17067992.6131315,7210090.74864354,1388533.89360658,3433616.26542933,10165432.4158268,47784359.5617905,2227114.45664242,NA,NA,NA,NA
"162",2020-06-09,47,721,0,-5.57065504835919e-12,36449.7643996975,1441727.10324484,1332942.24,0,1332942.24,526512.1848,486523.9176,679800.5424,6924634.9368,2612566.7904,16948360.5816,17634825.8352,14042546.4984,5798298.744,3012449.4624,4598650.728,1452907.0416,4858574.4648,14722347.0408,3145743.6864,5844951.7224,17774784.7704,18194661.576,32643755.4576,3219055.5096,23293165.644,986377.2576,3132414.264,16701766.2672,5038521.6672,5298445.404,5651675.0976,3205726.0872,36395987.8632,8137612.3752,999706.68,2632560.924,7291194.0528,10736849.7432,44993465.3112,1632854.244,4285409.3016,10343631.7824,16168589.3712,34223292.012,12449680.5216,24666096.1512,17228278.452,8070965.2632,1332942.24,4032150.276,10203672.8472,47212814.1408,2505931.4112,NA,NA,NA,NA,461504.848618316,420116.395679974,628346.92638142,6793311.86529884,2784775.7476645,16437556.1079811,17648110.598119,14125466.8698336,5598769.60418566,2820106.30458172,4425917.81790208,1447476.81434381,4684458.18322159,14563699.0245223,3400538.51506345,5547692.32481418,17746277.9123616,17258000.9186961,33050118.3478129,3383990.9167321,23474210.3169689,1092615.07588551,2973378.15936562,16412260.2233177,5566036.53958639,5162665.20968035,5447969.53270729,3155255.1280787,36365048.2292965,8108213.53732351,979548.002894882,2543740.82865659,7619728.51715982,11087924.7624761,44380421.1317094,1601547.16615264,4404198.04644491,10044765.7650965,16377701.7564348,34090038.5964788,12865739.2942757,24819223.7167258,17133331.5399707,7534147.27833761,1378331.31624787,3446622.17196241,10159226.273946,47633237.2395478,2381529.97013782,NA,NA,NA,NA
"163",2020-06-10,195,1099,0,-5.57065504835919e-12,36449.7643996975,1578837.83467742,666471.12,0,666471.12,546506.3184,439870.9392,793100.6328,6844658.4024,3025778.8848,16321877.7288,17541519.8784,14155846.5888,5091839.3568,2439284.2992,3598944.048,1186318.5936,4738609.6632,15122229.7128,3552291.0696,6018234.2136,21640317.2664,18281302.8216,31177518.9936,3092425.9968,22839965.2824,846418.3224,2792513.9928,16188583.5048,5991575.3688,5091839.3568,5071845.2232,3452320.4016,35836152.1224,8530830.336,1019700.8136,2812508.1264,7697741.436,10276984.6704,44840176.9536,1766148.468,5158486.4688,9917090.2656,16508489.6424,33303561.8664,12423021.6768,23419795.1568,18474579.4464,8417530.2456,1446242.3304,4178773.9224,10410278.8944,46899572.7144,2632560.924,NA,NA,NA,NA,510552.953358446,444582.601491486,718091.400279437,6757981.88687734,2916798.39544138,16481048.9864037,17617782.4068861,14224268.9254091,5378273.13450873,2701157.9486842,4092543.0700797,1344967.83210906,4708619.23381818,14876479.8000174,3414163.69536421,5795310.74303072,17552849.2401328,17400236.6926829,32528420.2374008,3344592.50204521,22646947.6856227,1066777.45535015,2932907.14127485,16417498.9800011,5693297.62678713,5200955.79206205,5355078.12125805,3304651.768966,35954620.5472367,8476129.63656087,998369.987169526,2678862.62751511,7653403.98508986,10926452.6547024,44511188.1562618,1623232.5452453,4690342.82269173,10034374.3177728,16441955.92897,33698151.5283357,12728986.2359913,23641728.3911774,17569914.1654489,8389113.04621823,1376806.3312904,3837751.18056651,10216784.3516189,47411531.533127,2593734.14157023,NA,NA,NA,NA
"164",2020-06-11,164,1158,0,-5.57065504835919e-12,9074.60832272283,1578837.83467742,666471.12,0,666471.12,639812.2752,473194.4952,926394.8568,6784676.0016,2665884.48,16128601.104,15848683.2336,14082534.7656,5351763.0936,2759190.4368,4805256.7752,1212977.4384,4292074.0128,14269146.6792,2825837.5488,5731651.632,20240727.9144,19074403.4544,34289939.124,3745567.6944,22066858.7832,799765.344,2912478.7944,16855054.6248,6024898.9248,5784969.3216,5145157.0464,3745567.6944,35043051.4896,7990988.7288,913065.4344,2745861.0144,7324517.6088,11703232.8672,43953770.364,1886113.2696,4911892.1544,10723520.3208,16068618.7032,33056967.552,11569938.6432,23659724.76,17948067.2616,8964036.564,1279624.5504,4432032.948,10197008.136,46519684.176,2239342.9632,NA,NA,NA,NA,584497.338280265,461615.809435747,876382.549690434,6713427.26598953,2830616.81391342,16331745.2691012,16593495.0852373,14231079.4999456,5346393.28644025,2757623.95657919,4458276.13043564,1314362.75706017,4542105.63786043,14724104.2711662,3025891.20865436,5866947.15841712,17312216.3386474,17599851.8162458,32920220.6346633,3512839.97029582,22528822.0975085,986597.475206159,2933666.13941872,16785936.7242241,5843910.0565169,5369424.87312225,5294657.08800192,3595568.49609183,35295692.3904739,8147504.77007278,893949.88606855,2746930.81084626,7574302.83528912,10992296.1067421,44332371.3391467,1659833.95539678,4829533.34261219,10323187.891558,16347415.3139033,33326691.5695125,12236004.2817134,23360724.1009709,17785815.5290424,8895504.98265306,1364002.23004968,4076809.47453327,10205998.1551827,47104218.0933547,2358027.89272974,NA,NA,NA,NA
