"","date","deaths","cases","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"146",2020-05-29,38,368,558.330951982178,59627.884553256,59627.884553256,403630.415151515,0,0,0,648037.4061,568118.5839,976399.5234,2593886.9901,1396842.0228,3716225.2323,4160990.8515,3229762.8363,3281883.8073,1556679.6672,1653972.1464,1146661.362,3266247.516,5931366.4998,3439984.086,1499346.5991,6105103.0698,5201672.9058,10783828.8999,1702618.386,6582878.6373,717532.0341,1431589.3368,7861579.7925,12470810.9946,1170984.4818,156362.913,218908.0782,31272.5826,2435786.7114,236281.7352,868682.85,2845805.0166,4609231.2021,8813656.1961,251918.0265,1315185.8349,2906612.8161,5173875.0546,7726065.2679,7065866.3019,6129426.1896,1819021.8879,1101489.8538,4810765.6233,5271167.5338,3591134.9019,2545240.7505,1243953.8412,NA,NA,NA,NA,643504.869164858,553204.271296322,938295.028980875,2681589.19515798,1218670.78093831,3722474.02284296,4310044.47534795,3171190.3516013,3410243.03038989,1509662.92538728,1614603.73352438,1084079.16087641,3024668.04995307,5965421.39950317,3429785.10679779,1559309.38381149,8049889.89074224,5323970.40283388,10802127.640013,1711331.11388071,6527569.7088236,711637.117653707,1412510.68230226,7835935.32932076,12442598.0648197,1222783.79976713,180956.115849756,195277.046529063,53948.7595430282,2485300.6830311,268576.49859981,834793.423793015,2738902.12105175,4679226.26869648,8885629.27269985,288562.159960055,1163038.37641508,2929793.21324893,5205893.00081196,7888841.98676883,7284433.28560504,6053171.24413069,1747466.32751027,1140309.40558532,4953981.38243863,5414815.51635201,3557452.10122316,2528399.78638379,1183210.46507185,NA,NA,NA,NA
"147",2020-05-30,21,100,889.277707597648,60517.1622608536,60517.1622608536,403630.415151515,0,0,0,780077.1993,632401.1148,1106701.9509,2666856.3495,1164035.019,3620670.1188,4423333.0722,3158530.8426,3521640.2739,1622699.5638,1666133.7063,1101489.8538,2998693.1982,5788902.5124,3467781.9372,1598376.444,9029089.5429,5493550.3434,10693485.8835,1707830.4831,5985224.8365,632401.1148,1389892.56,7382066.8593,12481235.1888,1191832.8702,175473.9357,121615.599,38222.0454,2583462.7959,196322.3241,847834.4616,2725926.7833,4862886.5943,8740686.8367,211958.6154,1198782.333,2750249.9031,5271167.5338,7939761.249,7171845.6096,6313586.9538,1808597.6937,926015.9181,4558847.5968,5212097.1,3775295.6661,2795421.4113,1282175.8866,NA,NA,NA,NA,692603.143102967,581338.747375539,1016972.89597731,2672706.65623226,1216297.4276405,3653133.34815274,4358297.5763453,3167569.47234717,3438753.52587836,1548669.31909475,1648442.32513448,1096861.62108483,3026580.23009663,5762401.12713589,3457039.97551209,1588155.11954111,8243337.76800921,5438501.12361027,10776063.4855504,1751511.06870232,6402492.38400788,662651.380478692,1455235.45131611,7621733.06729297,12486603.5401241,1209793.45789764,171667.398055579,186562.423951819,51828.7246714774,2497103.02650549,254329.835200482,831816.49539526,2728709.70744318,4766341.09728334,8819238.38733762,245677.281753182,1171901.51834372,2828395.14597789,5231295.94949282,7925237.76392193,7197793.61708484,6271240.26855758,1772615.46708725,1029991.65794568,4643657.55833541,5391889.58534456,3721483.31773009,2697497.23286757,1227510.99086885,NA,NA,NA,NA
"148",2020-05-31,0,0,0,60517.1622608536,60517.1622608536,403630.415151515,0,0,0,503836.053,456927.1791,828723.4389,2854491.8451,1110176.6823,3387863.115,4359050.5413,3151581.3798,3530327.1024,1676557.9005,1412478.3141,1137974.5335,2802370.8741,5684660.5704,3533801.8338,1624436.9295,7250027.0661,5681185.839,11009686.4409,1985808.9951,7018957.428,785289.2964,1329084.7605,7826832.4785,12703617.9984,1313448.4692,234544.3695,166787.1072,45171.5082,2196030.2448,298826.9004,802662.9534,2689442.1036,5038360.53,8544364.5126,227594.9067,1101489.8538,2779785.12,5194723.443,8071801.0422,6985947.4797,6164173.5036,1923263.8299,1124075.6079,4444181.4606,5356298.4531,3778770.3975,2724189.4176,1125812.9736,NA,NA,NA,NA,624888.586965341,540399.278165226,948284.742405499,2737044.68843962,1206116.22852436,3521524.06117199,4369419.35777375,3179462.4291116,3459252.28357843,1604372.05687097,1541899.62874714,1122462.39362669,2946610.31406379,5662913.72605711,3506964.32858929,1614709.23006919,8032868.58665795,5601696.49989482,10902332.7594329,1944864.91689818,6622621.28674169,745948.079056962,1371281.84626437,7751831.98816375,12659570.6037696,1265198.90459674,220559.36141192,183572.777415949,50326.2164431507,2374926.57645954,263931.328653167,816271.025173816,2716128.89038903,4937964.97078727,8638838.00849271,224844.841434276,1160723.34377429,2802159.31269289,5205822.12669249,8024098.66051462,7071788.81556564,6236324.63387764,1852868.95881793,1088165.95935644,4460055.48784172,5383930.26744897,3643924.55643777,2751350.58532801,1158564.78522532,NA,NA,NA,NA
"149",2020-06-01,24,527,0,60517.1622608536,60517.1622608536,403630.415151515,0,0,0,545532.8298,439553.5221,835672.9017,2599099.0872,1252640.6697,3452145.6459,4159253.4858,2826693.9939,3415660.9662,1560154.3986,1737365.7,823511.3418,2918774.376,5582155.9941,3217601.2764,1475023.4793,7239602.8719,4934118.588,10766455.2429,1848557.1048,6791362.5213,674097.8916,1506296.0619,7729539.9993,12634123.3704,1290862.7151,229332.2724,145938.7188,52120.971,2281161.1641,357897.3342,948601.6722,2399302.0317,4763856.7494,8903999.2125,390907.2825,1059793.077,2767623.5601,5278116.9966,7877216.0838,7031118.9879,6291001.1997,1905890.1729,990298.449,4791654.6006,5385833.67,3811780.3458,2354130.5235,1188358.1388,NA,NA,NA,NA,588562.540964267,500683.982896947,905612.981886236,2692136.58567276,1215795.54546685,3455247.67257901,4301911.42435634,2908226.05337499,3436066.29868048,1595199.2720841,1621694.14786288,1008875.67761683,2942414.77266698,5594114.74447311,3373000.76674212,1523992.32180599,7856707.52069396,5329540.2876303,10866115.5358462,1913330.4528667,6731283.22944635,704362.712688975,1494908.92642053,7751980.91847982,12674374.6890373,1288842.29460886,233932.261226386,178860.494330592,49355.2942023428,2312301.94682477,271898.814554917,856700.549217656,2620820.12057853,4869177.69733223,8770206.37975196,279552.19098378,1142912.84517557,2781168.54462174,5246260.51809598,7946103.13457644,7004850.7224803,6293254.22384042,1893723.97943406,1040207.60516628,4781645.15344265,5387817.13139248,3712926.80585092,2549949.72377757,1219536.48913104,NA,NA,NA,NA
"150",2020-06-02,36,896,0,60517.1622608536,60517.1622608536,403630.415151515,0,0,0,667148.4288,545532.8298,939914.8437,2746775.1717,1202257.0644,4039375.2525,4081072.0293,3043864.7064,3556387.5879,1775587.7454,1784274.5739,1183146.0417,3019541.5866,5794114.6095,3561599.685,1622699.5638,7024169.5251,6131163.5553,11299826.5128,2180393.9535,6577666.5402,807875.0505,1702618.386,8014467.9741,12503820.9429,1391629.9257,229332.2724,257130.1236,36484.6797,2150858.7366,166787.1072,945126.9408,2480958.2196,4822927.1832,8957857.5492,236281.7352,1170984.4818,2871865.5021,4987976.9247,8106548.3562,7295198.5743,5813225.6322,1912839.6357,1134499.8021,4987976.9247,4961916.4392,3671053.7241,2573038.6017,1117126.1451,NA,NA,NA,NA,605519.131064001,509201.177701983,912111.746408248,2710468.18548652,1217427.64842863,3751044.26136809,4216406.88287929,3009798.53212306,3465323.22035847,1683921.4509055,1710291.58218004,1065434.38635145,2973880.79786349,5808325.49889471,3455954.82291102,1577299.10758423,7669638.6235523,5703668.94953887,11080192.6605641,2119547.9319342,6739101.06494178,778260.668423647,1638782.16455738,7930346.36143376,12590954.7086129,1355769.74850445,235497.201998724,185274.030171336,47577.8280973175,2224594.47868459,262199.339434229,891383.902057175,2554391.83237433,4853496.26887993,8889519.69270169,258189.06880404,1148013.64900816,2826967.17448443,5091286.3352826,8044645.67177731,7051755.62068291,6022190.68247053,1919006.80926529,1083552.04352947,4794033.4644465,5229431.69834486,3709354.98502703,2542478.6145435,1215243.8404583,NA,NA,NA,NA
"151",2020-06-03,44,420,2365.01784798288,62882.1801088365,62882.1801088365,403630.415151515,0,0,0,847834.4616,656724.2346,1051106.2485,2809320.3369,1065005.1741,3759659.3748,4466767.2147,2977844.8098,3337479.5097,1608800.6382,1504558.6962,1172721.8475,3127258.26,5616903.3081,3796144.0545,1997970.555,8410587.3537,5846235.5805,10391184.2517,2116111.4226,7015482.6966,804400.3191,2103949.8627,7644409.08,12540305.6226,1198782.333,198059.6898,198059.6898,128565.0618,2288110.6269,257130.1236,978136.8891,2772835.6572,4802078.7948,8563475.5353,375270.9912,1256115.4011,2640795.864,5443166.7381,7656570.6399,7091926.7874,5962639.0824,1881567.0531,1089328.2939,4565797.0596,5052259.4556,3803093.5173,2694654.2007,1315185.8349,NA,NA,NA,NA,707606.101330703,554696.903806723,960789.713242821,2748602.57678751,1194949.08558376,3794763.28752933,4296709.19567749,2984582.07656823,3420164.38173595,1665737.61299328,1628624.61391459,1108910.50077803,3038351.733485,5617230.04631668,3639772.03898052,1971693.42035483,7764890.29685345,5825561.31879655,10820693.2134718,2155559.03141884,6874738.98079532,809451.36997425,2060991.76885336,7795652.91470766,12562045.8997581,1291720.46317245,207932.200718756,185620.027688712,51158.4451815778,2210751.07496514,261126.045741172,939014.403932735,2651759.39015134,4823226.68591041,8711453.03552441,315655.27271769,1167472.94289723,2747276.46329339,5281385.47328754,7807323.33927125,7041733.60872372,5890866.49815182,1918709.06517457,1088633.510918,4756816.14215854,5162496.27150562,3750338.32623305,2613203.9581425,1276676.16843392,NA,NA,NA,NA
"152",2020-06-04,48,552,8003.59838454297,70885.7784933795,70885.7784933795,403630.415151515,0,0,0,691471.5486,557694.3897,971187.4263,2762411.463,1030257.8601,3443458.8174,4190526.0684,3135945.0885,3679740.5526,1699143.6546,1647022.6836,1018096.3002,3109884.603,5603004.3825,3537276.5652,1891991.2473,7253501.7975,5867083.9689,11228594.5191,2425362.5172,7220491.8492,814824.5133,1792961.4024,8433173.1078,12747052.1409,1099752.4881,250180.6608,229332.2724,43434.1425,2090050.9371,389169.9168,731430.9597,2771098.2915,4706523.6813,8775434.1507,401331.4767,1096277.7567,2781522.4857,5245107.0483,7849418.2326,6944250.7029,6030396.3447,1926738.5613,1132762.4364,4463292.4833,4986239.559,3853477.1226,2819744.5311,1172721.8475,NA,NA,NA,NA,707155.273812821,557712.434753677,969170.07349327,2760587.42935401,1164750.2736742,3645652.47520092,4258787.54421611,3044809.05352051,3495655.28292932,1691101.08723289,1637990.90900976,1079817.2716839,3081321.51622015,5590355.2738958,3622396.12518341,1952545.17840013,7644336.59080034,5862270.65097743,10988740.6911042,2376220.12146102,7045988.09838121,824483.160389834,1924329.15615994,8184937.89384762,12664238.6356165,1188774.33731479,238466.395540976,188925.706036831,49744.861992651,2139388.37168411,271378.184351028,866081.634214407,2651590.99470258,4743894.21079177,8735161.66729931,374096.168677622,1157018.20721301,2747696.15534799,5279467.86012687,7795268.20604673,6977024.63017164,5960626.73557875,1935713.25288669,1113755.58040816,4682874.15639978,5094073.67851092,3796064.63262817,2738775.89905229,1243793.98846896,NA,NA,NA,NA
"153",2020-06-05,0,0,0,66628.4833647851,70885.7784933795,403630.415151515,0,0,0,686259.4515,585492.2409,955551.135,2934410.6673,1092803.0253,3631094.313,4438969.3635,3358327.8981,3598084.3647,1839870.2763,1655709.5121,1214418.6243,2734613.6118,6013022.6877,3485155.5942,1853769.2019,7420288.9047,5953952.2539,11765440.5204,2847542.3823,7536692.4066,780077.1993,2322857.9409,8377577.4054,12927738.1737,1337771.589,239756.4666,97292.4792,43434.1425,1912839.6357,316200.5574,915591.7239,2734613.6118,4659614.8074,8745898.9338,458664.5448,1044156.7857,2793684.0456,5000138.4846,8077013.1393,7055442.1077,6284051.7369,1815547.1565,1000722.6432,4598807.0079,5033148.4329,3881274.9738,2793684.0456,1527144.4503,NA,NA,NA,NA,705256.955900613,570596.378680873,968392.21911729,2836975.59827699,1149354.95381856,3635362.46794168,4317622.89977616,3299440.76888194,3538037.54973352,1767648.93064384,1647647.41679467,1135666.62696707,2971662.76713836,5965728.6277505,3574306.85024896,1861344.27011296,7570147.97254094,5950255.31776286,11366529.3536398,2792777.21492613,7294289.75458614,798344.512057237,2164168.69731428,8384196.85430697,12846438.0024531,1248867.55614167,241463.603642925,179883.547554394,48441.9513816244,2030171.878953,274901.503258544,867646.59722779,2648618.58557686,4671562.54109408,8734097.34304408,441361.462811745,1138485.41704159,2753883.29283316,5124999.93299108,7954310.36622954,6985567.64089652,6114318.94153858,1883563.87252941,1065913.44155377,4649456.07866884,5057479.59391769,3838518.38645657,2800082.60501581,1297708.05764958,NA,NA,NA,NA
"154",2020-06-06,48,609,0,19766.8618910115,70885.7784933795,403630.415151515,0,0,0,564643.8525,429129.3279,813087.1476,2672068.4466,1049368.8828,3572023.8792,3827416.6371,3106409.8716,3472994.0343,1488922.4049,1508033.4276,936440.1123,2715502.5891,5535247.1202,3278409.0759,2103949.8627,7423763.6361,6082517.3157,11292877.05,2856229.2108,7025906.8908,901692.7983,2564351.7732,8358466.3827,13190080.3944,1078904.0997,165049.7415,66019.8966,88605.6507,2102212.497,281453.2434,844359.7302,2606048.55,4802078.7948,8839716.6816,444765.6192,950339.0379,2718977.3205,5321551.1391,7936286.5176,6935563.8744,6066881.0244,2124798.2511,1188358.1388,4272182.2563,5153026.6662,3942082.7733,3061238.3634,1475023.4793,NA,NA,NA,NA,656266.745481417,526336.547707404,913785.290140884,2788941.99073994,1125726.15239131,3597019.59087746,4151756.35389823,3185967.15353454,3521262.26324279,1673414.49705137,1583951.89503952,1066002.79798119,2847916.37469411,5582611.73400417,3423844.41715939,2064762.60540862,7508185.25888517,6085304.18112369,11397555.3519652,2929453.83181698,7278422.76758185,873244.147415281,2455605.41465814,8448167.46598955,13138910.372188,1160591.5950919,184762.383252896,169377.32889509,49705.2354008541,2013286.20231406,275251.954560764,863400.805973125,2635824.88048789,4722257.25222275,8794837.66226008,465506.50159061,1104273.54269091,2736542.67229677,5222057.85593676,7960960.82303587,6944987.48440704,6101427.40597461,1999731.23608409,1120635.95512225,4555737.58910127,5063276.52509283,3888623.62248472,2994693.28939933,1357028.09308262,NA,NA,NA,NA
"155",2020-06-07,74,1153,8188.18146428437,20004.40635639,79073.9599576638,403630.415151515,0,0,0,675835.2573,545532.8298,920803.821,2529604.4592,1052843.6142,3450408.2802,4433757.2664,3123783.5286,3544226.028,1643547.9522,1468074.0165,1143186.6306,2824956.6282,5497025.0748,3613720.656,2434049.3457,7616611.2288,6185021.892,11371058.5065,3036915.2436,7698267.4167,908642.2611,2381928.3747,8570424.9981,12957273.3906,1365569.4402,154625.5473,118140.8676,81656.1879,1966697.9724,302301.6318,856521.2901,2472271.3911,4798604.0634,8943958.6236,370058.8941,990298.449,2371504.1805,5286803.8251,8356729.017,7420288.9047,5908780.7457,1792961.4024,1165772.3847,4315616.3988,4916744.931,4042849.9839,3095985.6774,1285650.618,NA,NA,NA,NA,661659.1439957,537910.199001693,911002.595031869,2697535.47695911,1104732.57898616,3508889.09744472,4229871.3626161,3169827.70796258,3534513.00556519,1659474.80307797,1517858.448966,1092378.10157348,2819484.44401099,5436541.08843879,3495543.68553437,2347054.27913692,7486921.12943358,6185488.92242893,11444991.0887768,3074805.3069962,7489984.24782019,909506.131793859,2521144.27922173,8581554.92714527,13095938.3278426,1246379.70198254,153778.116175999,164156.435780218,50586.0685786271,1963797.42271458,277317.906061712,860434.786360627,2613778.10574864,4763589.98801346,8897112.13849567,430892.977501057,1079406.46353152,2639536.62792376,5265459.06005374,8242899.87318894,7133310.26164051,6008271.25345221,1921259.83428687,1150251.40461079,4481988.80637816,5007919.35118859,3956969.84928457,3111086.39995079,1346237.84835923,NA,NA,NA,NA
"156",2020-06-08,13,392,3262.25098799518,23266.6573443852,82336.210945659,403630.415151515,0,0,0,708845.2056,599391.1665,974662.1577,2489645.0481,1217893.3557,3740548.3521,4471979.3118,3207177.0822,3803093.5173,1435064.0682,1653972.1464,1091065.6596,2885764.4277,5288541.1908,3547700.7594,1978859.5323,6730554.7218,5611691.211,11259867.1017,2642533.2297,7587076.0119,882581.7756,2369766.8148,8419274.1822,12755738.9694,1346458.4175,192847.5927,154625.5473,48646.2396,2135222.4453,217170.7125,703633.1085,2708553.1263,5085269.4039,8660768.0145,298826.9004,1023308.3973,2767623.5601,5422318.3497,7859842.4268,7147522.4898,5926154.4027,2222090.7303,884319.1413,4166202.9486,5358035.8188,3954244.3332,2798896.1427,1318660.5663,NA,NA,NA,NA,678419.853545008,549321.649264059,929502.090644091,2603448.32880836,1127600.02901951,3602699.87690332,4308725.33236485,3196666.91801033,3642608.09112353,1518776.21247742,1566511.41012605,1093171.32182208,2833273.25070181,5260628.34621815,3516239.0477369,2165382.77423257,7334912.68623527,5959684.72288827,11422610.4602903,2707416.0091698,7607106.79352966,900753.605307191,2413827.46623479,8533502.99856739,12908272.5520576,1303670.51442215,173117.02883103,162139.06335581,49617.2965985558,1985545.35715024,272318.744671518,809561.629599454,2611108.6518842,4980590.26160567,8779405.11364565,348783.148280324,1064132.52174677,2656168.33817068,5375092.09207267,8057959.01840357,7151545.89541477,5951360.67656322,2059039.73396707,1035466.62006696,4382189.41034296,5069586.75029079,3981454.38805246,2976866.53169366,1295866.20366306,NA,NA,NA,NA
"157",2020-06-09,21,258,0,23266.6573443852,82336.210945659,403630.415151515,0,0,0,828723.4389,714057.3027,1080641.4654,2856229.2108,1294337.4465,3455620.3773,4678725.8301,3089036.2146,3750972.5463,1586214.8841,1674820.5348,1155348.1905,2692916.835,5439692.0067,3750972.5463,1782537.2082,6535969.7634,6230193.4002,11112191.0172,2698128.9321,7102350.9816,967712.6949,2680755.2751,8231638.6866,12653234.3931,1457649.8223,307513.7289,173736.57,41696.7768,1733890.9686,234544.3695,635875.8462,2932673.3016,4727372.0697,8843191.413,312725.826,1058055.7113,2885764.4277,5081794.6725,8035316.3625,7039805.8164,5828861.9235,1919789.0985,1200519.6987,4565797.0596,5027936.3358,3806568.2487,2689442.1036,1417690.4112,NA,NA,NA,NA,740189.619009772,615409.195355994,986729.197994106,2683353.54049971,1229863.88472271,3526741.4753017,4469255.84717209,3156869.93470261,3703718.77072297,1547453.66089205,1610367.25419051,1118765.53308565,2761678.32846303,5418675.17763588,3642076.32551269,1830259.68289098,7174413.27436473,6104191.2734239,11312546.7000766,2675325.91022018,7532110.14573103,953913.821045649,2689301.57990423,8351951.72754688,12726837.6548894,1411001.6971655,299690.398753979,161681.652573096,48349.8603482096,1881957.68339896,269102.885413055,720585.355843938,2706907.38218505,4869846.48602647,8812888.48468141,314198.359172161,1058546.18432235,2694065.86797449,5225862.08565197,8047522.63969816,7116758.98672258,5866181.26857776,2020522.95871965,1098231.48609878,4401682.36630129,5045761.36141648,3959095.04974191,2785185.15245788,1381342.80935527,NA,NA,NA,NA
"158",2020-06-10,48,539,2989.55416433036,25697.8805567334,85325.7651099894,403630.415151515,0,0,0,830460.8046,672360.5259,1096277.7567,2684230.0065,1276963.7895,3907335.4593,4272182.2563,3422610.429,3883012.3395,1966697.9724,1775587.7454,1186620.7731,3024753.6837,6186759.2577,3457357.743,2263787.5071,6718393.1619,6289263.834,11444027.8659,3149844.0141,7630510.1544,1037207.3229,2699866.2978,8344567.4571,13249150.8282,1535831.2788,154625.5473,67757.2623,67757.2623,1641810.5865,304038.9975,762703.5423,2845805.0166,4748220.4581,8712888.9855,343998.4086,960763.2321,2769360.9258,5578681.2627,7720853.1708,7455036.2187,5552620.7772,1951061.6811,1120600.8765,4432019.9007,5196460.8087,3949032.2361,2626896.9384,1494134.502,NA,NA,NA,NA,791256.464987292,651146.793726348,1042888.67349673,2678476.09378957,1271049.26451353,3733894.62650293,4413588.8958119,3285753.46326732,3799009.86208401,1710292.92514804,1712780.32685769,1151419.7467512,2842205.19098494,6187341.24088232,3569921.7165615,2097879.96625697,7059807.67167853,6212141.6552214,11378162.4780726,3084469.88184705,7625466.49928483,1028285.51425523,2755480.6023589,8307308.61692892,13020347.267532,1517431.99735942,204103.54143622,142592.257986831,48511.9577594249,1777134.39316912,271437.279864897,724549.761178872,2770381.50611571,4809317.76115184,8749560.53053343,313219.505216787,1034497.15383572,2697769.15328892,5427179.60777334,7824626.65986171,7261646.66321543,5666423.51160087,2002133.81550899,1109445.59788019,4383484.85135489,5057288.73324745,3977366.49076806,2629807.62364736,1416970.41323835,NA,NA,NA,NA
"159",2020-06-11,30,523,2599.41458334104,27408.0174324768,83667.884564736,403630.415151515,0,0,0,611552.7264,552482.2926,873894.9471,2767623.5601,1271751.6924,3540751.2966,4831614.0117,3262772.7846,3578973.342,1521932.3532,1612275.3696,1035469.9572,3016066.8552,5198198.1744,3611983.2903,2421887.7858,6589828.1001,6523808.2035,11621239.1673,3205439.7165,7767762.0447,1080641.4654,2784997.2171,8632970.1633,13098000.0123,1238741.7441,208483.884,142463.9874,27797.8512,1845082.3734,205009.1526,990298.449,2828431.3596,4953229.6107,8394951.0624,345735.7743,1049368.8828,2944834.8615,5309389.5792,7724327.9022,7395965.7849,5759367.2955,1872880.2246,1078904.0997,4407696.7809,4946280.1479,3943820.139,2884027.062,1422902.5083,NA,NA,NA,NA,733277.150642388,621518.494915233,987579.667757477,2706202.86229101,1276122.32251911,3647644.12765996,4599785.27272706,3296904.32046345,3745704.58588894,1649666.72432557,1675073.74055695,1113843.69404281,2922791.87691141,5421273.79402278,3596366.11053953,2316319.96147979,6942212.97649216,6380671.10536823,11501593.7611056,3237335.16479747,7734300.00796784,1085036.74545889,2830411.74644908,8471437.91179229,13078797.2212517,1400207.56434,207543.576950628,142088.922299401,46662.9911651116,1757903.94135991,266202.018322581,821614.271442448,2805370.91518412,4887846.84789153,8504924.79582753,315851.678643327,1032161.03066665,2779746.40664217,5387118.47862573,7702915.71972998,7342288.96068899,5674107.94784881,1950809.52877493,1098505.32552185,4363576.6444149,5024455.39351085,3988703.33512822,2845863.2233673,1430793.5022878,NA,NA,NA,NA
"160",2020-06-12,0,0,0,27408.0174324768,36806.2630909624,403630.415151515,0,0,0,641087.9433,533371.2699,882581.7756,2816269.7997,1183146.0417,3728386.7922,4645715.8818,3089036.2146,3693639.4782,1645285.3179,1534093.9131,1099752.4881,3029965.7808,5783690.4153,3592872.2676,2369766.8148,7272612.8202,6122476.7268,11374533.2379,2956996.4214,7623560.6916,1028520.4944,2929198.5702,8563475.5353,12821758.866,1176196.5789,253655.3922,138989.256,72969.3594,1977122.1666,196322.3241,910379.6268,2701603.6635,4718685.2412,8846666.1444,276241.1463,1172721.8475,2852754.4794,4878522.8856,8193416.6412,7223966.5806,5809750.9008,1879829.6874,1078904.0997,4388585.7582,5123491.4493,3693639.4782,2859703.9422,1247428.5726,NA,NA,NA,NA,702424.082339198,597486.134130045,953025.301159078,2747753.37440918,1189407.66712249,3688776.02211001,4654728.53376355,3215451.41882747,3747228.62717372,1648684.04800915,1619598.58252897,1109286.24453111,2991165.94245544,5668016.27796385,3601227.32870611,2383555.33091434,6931821.09695051,6489367.54676593,11479896.124558,3078310.61917187,7757802.63019431,1046496.96173632,2936081.12063567,8535562.35686689,12941407.0721767,1266108.8770931,240983.803721017,140374.602478211,47129.5020504327,1791862.37501734,260781.635347419,908877.896695451,2778374.98447586,4784926.80757175,8668029.69559014,290857.308506131,1051882.6771121,2811639.82878937,5092028.27963739,8094669.81594498,7327200.08251865,5707181.69022194,1913244.25814721,1090148.44039481,4382029.75103046,5025514.48700157,3897715.86548711,2784894.38959283,1424081.09760852,NA,NA,NA,NA
