"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"121",2020-04-29,382,2091,60359546,11703.2363483324,195193.098255841,345622.565593003,1779230.22135707,0,0,0,1783156.44966219,0,0,132791.0012,114683.1374,247474.1386,4044089.582,1412413.3764,6742161.2882,8878889.2166,6180817.5104,3024013.2546,1128723.5102,1865109.9714,543235.914,3573285.1232,9862749.8164,6609370.287,2740323.3884,25151822.8182,13073877.6636,32473435.748,1629707.742,15391684.23,307833.6846,1515024.6046,11570924.9682,41352324.9646,5480646.7768,838997.6894,561343.7778,561343.7778,8872853.262,995932.509,3820759.2618,16991212.199,15101958.4092,23455719.5756,1092507.7826,4068233.4004,15566726.9134,13423963.0304,26208114.8732,16695450.4236,24783629.5876,12301275.4748,2848970.5712,3820759.2618,7937280.299,14999347.181,30149593.227,NA,NA,NA,NA,NA,132791.0012,114683.1374,247474.1386,4044089.582,1412413.3764,6742161.2882,8878889.2166,6180817.5104,3024013.2546,1128723.5102,1865109.9714,543235.914,3573285.1232,9862749.8164,6609370.287,2740323.3884,25151822.8182,13073877.6636,32473435.748,1629707.742,15391684.23,307833.6846,1515024.6046,11570924.9682,41352324.9646,5480646.7768,838997.6894,561343.7778,561343.7778,8872853.262,995932.509,3820759.2618,16991212.199,15101958.4092,23455719.5756,1092507.7826,4068233.4004,15566726.9134,13423963.0304,26208114.8732,16695450.4236,24783629.5876,12301275.4748,2848970.5712,3820759.2618,7937280.299,14999347.181,30149593.227,NA,NA,NA,NA,NA
"122",2020-04-30,323,2086,60359546,8138.85939309839,171033.398866611,308804.319546725,1779230.22135707,0,0,0,1787695.18018454,0,0,199186.5018,126755.0466,422516.822,3929406.4446,1279622.3752,6947383.7446,8552947.6682,6054062.4638,3277523.3478,1720247.061,1883217.8352,621703.3238,3494817.7134,10182655.4102,6017846.7362,2776539.116,22284744.3832,10828502.5524,35002500.7254,1388269.558,15246821.3196,259546.0478,1364125.7396,11468313.74,42348257.4736,4871015.3622,1110615.6464,561343.7778,416480.8674,8613307.2142,1140795.4194,3313739.0754,16496263.9218,14830340.4522,24578407.1312,1062328.0096,3657788.4876,15596906.6864,14009450.6266,26027036.2352,17540484.0676,24554263.3128,12192628.292,2396273.9762,4744260.3156,7068102.8366,15995279.69,29135552.8542,NA,NA,NA,NA,NA,199186.5018,126755.0466,422516.822,3929406.4446,1279622.3752,6947383.7446,8552947.6682,6054062.4638,3277523.3478,1720247.061,1883217.8352,621703.3238,3494817.7134,10182655.4102,6017846.7362,2776539.116,22284744.3832,10828502.5524,35002500.7254,1388269.558,15246821.3196,259546.0478,1364125.7396,11468313.74,42348257.4736,4871015.3622,1110615.6464,561343.7778,416480.8674,8613307.2142,1140795.4194,3313739.0754,16496263.9218,14830340.4522,24578407.1312,1062328.0096,3657788.4876,15596906.6864,14009450.6266,26027036.2352,17540484.0676,24554263.3128,12192628.292,2396273.9762,4744260.3156,7068102.8366,15995279.69,29135552.8542,NA,NA,NA,NA,NA
"123",2020-05-01,285,1872,60359546,3919.83184087835,150717.707115933,295717.071612621,1779230.22135707,0,0,0,1788477.07897601,0,0,271617.957,235402.2294,344049.4122,3905262.6262,1225298.7838,6241177.0564,8208898.256,5830732.1436,3156804.2558,1828894.2438,1774570.6524,621703.3238,3609500.8508,9367801.5392,6150637.7374,2667891.9332,27101436.154,13532610.2132,31797408.8328,1213226.8746,15741769.5968,446660.6404,1231334.7384,11933082.2442,41436828.329,5848840.0074,1014040.3728,633775.233,579451.6416,8740062.2608,1177011.147,3398242.4398,16236717.874,14854484.2706,24699126.2232,1098543.7372,3712112.079,14250888.8106,15216641.5466,26075323.872,16592839.1954,25622627.277,12693612.5238,2601496.4326,4225168.22,6880988.244,15077814.5908,31435251.5568,NA,NA,NA,NA,NA,271617.957,235402.2294,344049.4122,3905262.6262,1225298.7838,6241177.0564,8208898.256,5830732.1436,3156804.2558,1828894.2438,1774570.6524,621703.3238,3609500.8508,9367801.5392,6150637.7374,2667891.9332,27101436.154,13532610.2132,31797408.8328,1213226.8746,15741769.5968,446660.6404,1231334.7384,11933082.2442,41436828.329,5848840.0074,1014040.3728,633775.233,579451.6416,8740062.2608,1177011.147,3398242.4398,16236717.874,14854484.2706,24699126.2232,1098543.7372,3712112.079,14250888.8106,15216641.5466,26075323.872,16592839.1954,25622627.277,12693612.5238,2601496.4326,4225168.22,6880988.244,15077814.5908,31435251.5568,NA,NA,NA,NA,NA
"124",2020-05-02,269,1965,60359546,5262.50506122736,140881.949035377,281446.99957845,1779230.22135707,0,0,0,1811887.71962983,0,0,211258.411,211258.411,265582.0024,3374098.6214,983860.5998,6452435.4674,8021783.6634,5058129.9548,2480777.3406,1611599.8782,1593492.0144,718278.5974,3108516.619,9301406.0386,5975595.054,2836898.662,18246690.7558,10454273.3672,30861835.8698,1297730.239,12941086.6624,525128.0502,1279622.3752,10230943.047,40984131.734,5679833.2786,1315838.1028,452696.595,470804.4588,8631415.078,887285.3262,3362026.7122,16526443.6948,14854484.2706,24735341.9508,947644.8722,3398242.4398,15548619.0496,14081882.0818,26389193.5112,18017324.481,23552294.8492,12283167.611,2613568.3418,4291563.7206,6772341.0612,15234749.4104,30469498.8208,NA,NA,NA,NA,NA,211258.411,211258.411,265582.0024,3374098.6214,983860.5998,6452435.4674,8021783.6634,5058129.9548,2480777.3406,1611599.8782,1593492.0144,718278.5974,3108516.619,9301406.0386,5975595.054,2836898.662,18246690.7558,10454273.3672,30861835.8698,1297730.239,12941086.6624,525128.0502,1279622.3752,10230943.047,40984131.734,5679833.2786,1315838.1028,452696.595,470804.4588,8631415.078,887285.3262,3362026.7122,16526443.6948,14854484.2706,24735341.9508,947644.8722,3398242.4398,15548619.0496,14081882.0818,26389193.5112,18017324.481,23552294.8492,12283167.611,2613568.3418,4291563.7206,6772341.0612,15234749.4104,30469498.8208,NA,NA,NA,NA,NA
"125",2020-05-03,474,1900,60359546,23792.7867641654,156379.260826258,282774.980836506,1779230.22135707,0,0,0,1815684.2203245,0,0,156934.8196,120719.092,253510.0932,3259415.484,1068363.9642,5595329.9142,8021783.6634,5589293.9596,2565280.705,1617635.8328,1611599.8782,615667.3692,3301667.1662,9017716.1724,5311640.048,3090408.7552,23250497.1192,9965361.0446,30680757.2318,1370161.6942,13852515.807,229366.2748,1074399.9188,10810394.6886,42293933.8822,5697941.1424,1146831.374,519092.0956,362157.276,8021783.6634,1207190.92,3603464.8962,17172290.837,14945023.5896,23431575.7572,1140795.4194,3893190.717,15862488.6888,14287104.5382,25175966.6366,17124003.2002,24976780.1348,12494426.022,2468705.4314,4454534.4948,7194857.8832,14957095.4988,30710937.0048,NA,NA,NA,NA,NA,156934.8196,120719.092,253510.0932,3259415.484,1068363.9642,5595329.9142,8021783.6634,5589293.9596,2565280.705,1617635.8328,1611599.8782,615667.3692,3301667.1662,9017716.1724,5311640.048,3090408.7552,23250497.1192,9965361.0446,30680757.2318,1370161.6942,13852515.807,229366.2748,1074399.9188,10810394.6886,42293933.8822,5697941.1424,1146831.374,519092.0956,362157.276,8021783.6634,1207190.92,3603464.8962,17172290.837,14945023.5896,23431575.7572,1140795.4194,3893190.717,15862488.6888,14287104.5382,25175966.6366,17124003.2002,24976780.1348,12494426.022,2468705.4314,4454534.4948,7194857.8832,14957095.4988,30710937.0048,NA,NA,NA,NA,NA
"126",2020-05-04,174,1389,60359546,0,132682.242065518,265439.185195372,1779230.22135707,0,0,0,1818805.80332263,0,0,162970.7742,78467.4098,241438.184,3675896.3514,1152867.3286,5975595.054,8172682.5284,5335783.8664,2806718.889,1496916.7408,1671959.4242,464768.5042,3386170.5306,9204830.765,4864979.4076,3223199.7564,17624987.432,11468313.74,28206015.8458,1877181.8806,18035432.3448,350085.3668,1297730.239,14407823.6302,43114823.7078,5311640.048,983860.5998,452696.595,307833.6846,7768273.5702,778638.1434,3645716.5784,17220578.4738,14727729.224,23986883.5804,1014040.3728,3609500.8508,16152214.5096,13731796.715,25851993.5518,17220578.4738,24469759.9484,12409922.6576,2619604.2964,3597428.9416,7816561.207,15222677.5012,30445355.0024,NA,NA,NA,NA,NA,162970.7742,78467.4098,241438.184,3675896.3514,1152867.3286,5975595.054,8172682.5284,5335783.8664,2806718.889,1496916.7408,1671959.4242,464768.5042,3386170.5306,9204830.765,4864979.4076,3223199.7564,17624987.432,11468313.74,28206015.8458,1877181.8806,18035432.3448,350085.3668,1297730.239,14407823.6302,43114823.7078,5311640.048,983860.5998,452696.595,307833.6846,7768273.5702,778638.1434,3645716.5784,17220578.4738,14727729.224,23986883.5804,1014040.3728,3609500.8508,16152214.5096,13731796.715,25851993.5518,17220578.4738,24469759.9484,12409922.6576,2619604.2964,3597428.9416,7816561.207,15222677.5012,30445355.0024,NA,NA,NA,NA,NA
"127",2020-05-05,195,1221,60359546,0,108314.839250078,236307.08131521,1779230.22135707,0,0,0,1821469.74224739,0,0,108647.1828,96575.2736,307833.6846,3349954.803,1279622.3752,6874952.2894,8625379.1234,5860911.9166,2818790.7982,1871145.926,1883217.8352,543235.914,4062197.4458,9838605.998,5196956.9106,3337882.8938,24047243.1264,12772079.9336,33819453.6238,2734287.4338,24041207.1718,416480.8674,1605563.9236,18198403.119,43977965.2156,5625509.6872,893321.2808,458732.5496,235402.2294,6639550.06,1122687.5556,3675896.3514,16804097.6064,13985306.8082,24771557.6784,1237370.693,4080305.3096,15095922.4546,14588902.2682,25363081.2292,17582735.7498,24403364.4478,12518569.8404,2456633.5222,4744260.3156,7526835.3862,15862488.6888,29069157.3536,NA,NA,NA,NA,NA,108647.1828,96575.2736,307833.6846,3349954.803,1279622.3752,6874952.2894,8625379.1234,5860911.9166,2818790.7982,1871145.926,1883217.8352,543235.914,4062197.4458,9838605.998,5196956.9106,3337882.8938,24047243.1264,12772079.9336,33819453.6238,2734287.4338,24041207.1718,416480.8674,1605563.9236,18198403.119,43977965.2156,5625509.6872,893321.2808,458732.5496,235402.2294,6639550.06,1122687.5556,3675896.3514,16804097.6064,13985306.8082,24771557.6784,1237370.693,4080305.3096,15095922.4546,14588902.2682,25363081.2292,17582735.7498,24403364.4478,12518569.8404,2456633.5222,4744260.3156,7526835.3862,15862488.6888,29069157.3536,NA,NA,NA,NA,NA
"128",2020-05-06,236,1075,60359546,0,89037.4120237669,204008.522532882,1779230.22135707,0,0,0,1816451.70918737,0,0,187114.5926,169006.7288,271617.957,3651752.533,1418449.331,6711981.5152,8239078.029,5987666.9632,2764467.2068,1629707.742,1816822.3346,525128.0502,3651752.533,10067972.2728,4708044.588,3621572.76,21590609.6042,13254956.3016,35026644.5438,3277523.3478,25320829.547,561343.7778,1659887.515,18699387.3508,44219403.3996,6289464.6932,802781.9618,398373.0036,307833.6846,5679833.2786,983860.5998,3440494.122,16182394.2826,14226744.9922,25526052.0034,983860.5998,3422386.2582,15095922.4546,13707652.8966,27149723.7908,17015356.0174,24578407.1312,12548749.6134,2360058.2486,4448498.5402,7394044.385,15645194.3232,29346811.2652,NA,NA,NA,NA,NA,187114.5926,169006.7288,271617.957,3651752.533,1418449.331,6711981.5152,8239078.029,5987666.9632,2764467.2068,1629707.742,1816822.3346,525128.0502,3651752.533,10067972.2728,4708044.588,3621572.76,21590609.6042,13254956.3016,35026644.5438,3277523.3478,25320829.547,561343.7778,1659887.515,18699387.3508,44219403.3996,6289464.6932,802781.9618,398373.0036,307833.6846,5679833.2786,983860.5998,3440494.122,16182394.2826,14226744.9922,25526052.0034,983860.5998,3422386.2582,15095922.4546,13707652.8966,27149723.7908,17015356.0174,24578407.1312,12548749.6134,2360058.2486,4448498.5402,7394044.385,15645194.3232,29346811.2652,NA,NA,NA,NA,NA
"129",2020-05-07,369,1444,60359546,0,67891.6059042844,179772.998941326,1779230.22135707,0,0,0,1817829.77950864,0,0,187114.5926,175042.6834,338013.4576,3971658.1268,1346017.8758,6917203.9716,9126363.3552,6144601.7828,3368062.6668,1931505.472,1889253.7898,627739.2784,3790579.4888,10279230.6838,3681932.306,3706076.1244,23576438.6676,13315315.8476,34803314.2236,3850939.0348,27173867.6092,500984.2318,1762498.7432,18856322.1704,45142904.4534,6023882.6908,1044220.1458,392337.049,331977.503,5040022.091,935572.963,4025981.7182,16260861.6924,14709621.3602,24427508.2662,935572.963,3893190.717,14969167.408,14087918.0364,26473696.8756,16321221.2384,24988852.044,13206668.6648,2390238.0216,4152736.7648,7460439.8856,15361504.457,30246168.5006,1671959.4242,NA,NA,NA,NA,187114.5926,175042.6834,338013.4576,3971658.1268,1346017.8758,6917203.9716,9126363.3552,6144601.7828,3368062.6668,1931505.472,1889253.7898,627739.2784,3790579.4888,10279230.6838,3681932.306,3706076.1244,23576438.6676,13315315.8476,34803314.2236,3850939.0348,27173867.6092,500984.2318,1762498.7432,18856322.1704,45142904.4534,6023882.6908,1044220.1458,392337.049,331977.503,5040022.091,935572.963,4025981.7182,16260861.6924,14709621.3602,24427508.2662,935572.963,3893190.717,14969167.408,14087918.0364,26473696.8756,16321221.2384,24988852.044,13206668.6648,2390238.0216,4152736.7648,7460439.8856,15361504.457,30246168.5006,1671959.4242,NA,NA,NA,NA
"130",2020-05-08,274,1401,60359546,0,54321.1666216645,164674.735799542,1779230.22135707,0,0,0,1818911.04397133,0,0,90539.319,60359.546,217294.3656,3724183.9882,1358089.785,7490619.6586,8999608.3086,6078206.2822,2957617.754,1696103.2426,2100512.2008,494948.2772,3808687.3526,9530772.3134,3512925.5772,3518961.5318,25556231.7764,13810264.1248,35654383.8222,3651752.533,26672883.3774,718278.5974,2112584.11,19538385.0402,45849111.1416,6168745.6012,917465.0992,350085.3668,253510.0932,4460570.4494,1001968.4636,3211127.8472,16713558.2874,13768012.4426,25664878.9592,838997.6894,3639680.6238,14800160.6792,13574861.8954,27505845.1122,16025459.463,25067319.4538,13164416.9826,2589424.5234,4635613.1328,7309541.0206,15035562.9086,30179773,1490880.7862,NA,NA,NA,NA,104467.35753191,72720.7290045416,249307.370813364,3751063.97932488,1360844.20993615,7425600.52623435,9035818.491464,6147419.50140871,3100269.57411043,1743771.98804269,1890348.36890174,546289.799697541,3833804.5925134,9669653.64680456,3770045.14642226,3623546.37120453,22771659.6387608,13243896.3077703,35543171.6712815,3686549.17938123,26768571.5472765,707466.43503312,2109499.66178374,19533751.3216768,45849114.0420348,6116727.15271786,937272.660056633,350085.3668,277953.38295399,4461465.45888731,996192.39297766,3360220.93096452,16717932.5236223,13820467.3354786,25472460.9087658,837629.788447715,3685867.17685716,14805318.8309253,13893738.4990971,27219475.3081372,16109395.4396492,24758747.1993989,13220056.7807302,2463187.94069478,4559366.22310211,7320082.54065528,15245076.3348087,30187894.1231433,1490880.7862,NA,NA,NA,NA
"131",2020-05-09,243,1327,60359546,0,54107.5731949774,156379.260826258,1779230.22135707,0,0,0,1819750.68587116,0,0,150898.865,108647.1828,217294.3656,3700040.1698,1364125.7396,7315576.9752,9343657.7208,5649653.5056,3132660.4374,1508988.65,1786642.5616,434588.7312,3869046.8986,9204830.765,3808687.3526,4001837.8998,22145917.4274,14890699.9982,37308235.3826,4188952.4924,28308627.074,470804.4588,1859074.0168,20196304.0916,46458742.5562,6669729.833,712242.6428,271617.957,253510.0932,3754363.7612,977824.6452,3669860.3968,15729697.6876,14208637.1284,25767490.1874,1026112.282,3609500.8508,14293140.4928,13460178.758,27970613.6164,16122034.7366,24916420.5888,13315315.8476,2885186.2988,4231204.1746,6899096.1078,14932951.6804,31465431.3298,1563312.2414,NA,NA,NA,NA,148768.250489439,98326.049465264,215913.805290017,3733263.85385263,1358975.19536659,7420274.08108579,9318235.74228243,5765056.8414257,3129222.44905227,1652460.20793876,1911670.35728216,519914.236328839,3864407.63197071,9198017.66762892,3634418.22842906,3916731.0485929,22298263.183116,14194735.9114604,37247778.1388985,4139360.06787386,28284355.9257245,548155.947611565,1876399.93988539,20197171.6803784,46450838.0462664,6316728.94588174,787935.206665955,271617.957,254266.615459433,3790767.13274461,988553.272982133,3553996.72089505,15767565.5341021,14046498.0214312,25812666.5568034,1001289.29867781,3617446.39992866,14324943.3844622,13439912.1972986,27832777.6794873,15969678.7954356,24804806.4920578,13343060.3021801,2751128.07351379,4484683.60374313,6970085.65340387,15159039.943065,31256999.53774,1563312.2414,NA,NA,NA,NA
"132",2020-05-10,194,1083,60359546,4561.59026154596,57378.8096692478,137243.832327064,1779230.22135707,0,0,0,1820394.27965434,0,0,60359.546,48287.6368,90539.319,3977694.0814,1358089.785,6422255.6944,9742030.7244,5474610.8222,3211127.8472,1448629.104,1575384.1506,555307.8232,3766435.6704,9108255.4914,3017977.3,3760399.7158,16158250.4642,12446138.3852,35183579.3634,5052094.0002,29745184.2688,573415.687,1762498.7432,22242492.701,45710284.1858,7333684.839,995932.509,338013.4576,217294.3656,3331846.9392,845033.644,3374098.6214,15089886.5,14824304.4976,26232258.6916,1062328.0096,3108516.619,14383679.8118,13454142.8034,28350878.7562,15548619.0496,24976780.1348,13737832.6696,2764467.2068,3772471.625,7219001.7016,14613046.0866,31731013.3322,1098543.7372,NA,NA,NA,NA,86026.9061125751,59028.0126780776,124875.116437975,3871797.36986641,1356982.49471444,6638577.6723743,9681868.90526263,5481449.38949009,3194433.83583372,1592250.39440372,1664503.06706194,520322.76513407,3809901.53058056,9047652.77452896,3266993.8538869,3883731.79542088,18743006.9136979,13516296.1073995,35393881.9401038,5051564.60082295,29794844.3533515,567020.474452785,1755786.69930285,22207028.8405523,45780905.4093933,7068320.81121201,908756.556444009,338013.4576,223243.160064967,3313703.05819813,956879.071464054,3417204.19307719,15062793.2342766,14447253.8232567,26230566.0681484,1075010.1472514,3221027.69281092,14318127.1068414,13672200.8200522,28340791.6645337,15604814.7570446,24854538.6864212,13684460.6594426,2787509.7038583,4216272.77202434,7102214.35543665,14813158.3069886,31824887.4860608,1098543.7372,NA,NA,NA,NA
"133",2020-05-11,165,802,60359546,6263.35271949507,51938.9260404105,119139.782231119,1779230.22135707,0,0,0,1820883.26118307,0,0,72431.4552,96575.2736,211258.411,3887154.7624,1744390.8794,7913136.4806,9766174.5428,5848840.0074,2903294.1626,1508988.65,1871145.926,543235.914,3917334.5354,9597167.814,3301667.1662,4019945.7636,18645063.7594,11860650.789,30885979.6882,4412282.8126,31036878.5532,627739.2784,1985829.0634,22592578.0678,45378306.6828,7303505.066,953680.8268,410444.9128,271617.957,3730219.9428,1080435.8734,2987797.527,16224645.9648,14383679.8118,25682986.823,1014040.3728,3778507.5796,14751873.0424,13755940.5334,27059184.4718,15705553.8692,24747413.86,13707652.8966,2764467.2068,4466606.404,7635482.569,15596906.6864,29527889.9032,1448629.104,NA,NA,NA,NA,66652.7383673486,90059.5889480549,165079.914820468,3908719.01001113,1700066.74303971,7541890.66866915,9859874.66752044,5796174.61230336,2988993.51790342,1546236.49337178,1759537.70906083,518764.455470182,3876591.19445183,9516573.72962425,3115997.90554637,4001714.20012848,18122947.4096294,12237628.622554,30984930.4050213,4431741.27443746,31059343.4210337,602598.446010218,1986434.61955309,22685372.8904561,45346406.4411549,7335261.64368252,952272.860666981,410444.9128,248175.842498539,3485925.61320408,973613.930034044,3058445.5972453,16186232.6074107,14434555.8053889,25779073.0674016,1022844.3905067,3568202.94568808,14706356.5715233,13716828.0363573,27537574.185641,15552380.8582298,24850153.8284147,13778181.007287,2811755.72426007,4314955.96193138,7544309.99131681,15246487.2884221,30095521.7003693,1448629.104,NA,NA,NA,NA
"134",2020-05-12,179,744,60359546,0,43800.0666473121,99862.3550048079,1779230.22135707,0,0,0,1821224.08722829,0,0,162970.7742,144862.9104,265582.0024,3675896.3514,1261514.5114,7490619.6586,9090147.6276,6229105.1472,3199055.938,1991865.018,1985829.0634,682062.8698,3983730.036,9410053.2214,3193019.9834,3923370.49,17836245.843,13345495.6206,33716842.3956,4623541.2236,26811710.3332,603595.46,2034116.7002,19622888.4046,45873254.96,6645586.0146,845033.644,464768.5042,150898.865,3754363.7612,947644.8722,3790579.4888,16200502.1464,14184493.31,25236326.1826,935572.963,3561213.214,14051702.3088,13786120.3064,28018901.2532,14540614.6314,25230290.228,13780084.3518,3011941.3454,4074269.355,7164678.1102,14908807.862,30741116.7778,1327910.012,NA,NA,NA,NA,147837.109924325,144135.128671452,252356.620970542,3831467.4136901,1376979.06032338,7570206.5143734,9400466.24998558,6189419.29503813,3114873.97749402,1862475.85311363,1923380.36625586,667692.66707899,3963308.8133859,9488877.27290121,2985609.59677529,3996298.62481662,19440922.1277219,13454842.0120362,33335478.1540216,4601598.29564516,26929280.5514275,612576.120467813,2053244.06271412,19690232.9908169,45796459.2882914,7072582.46020127,890244.409382482,462229.346335498,190066.947604477,3779292.28037696,964673.499004393,3598773.00672898,16294048.0288187,14325510.8174616,25226275.9262333,933565.686260809,3583650.87983735,14144474.7430345,13816665.7164745,27910194.9916089,14913003.9646144,24936587.9962726,13822439.5886121,2954263.36597284,4231182.38504764,7313161.22103176,15048431.0389162,30404761.7430447,1327910.012,NA,NA,NA,NA
"135",2020-05-13,172,1402,60359546,1241.37050575763,41121.6053121914,79957.9193910831,1779230.22135707,0,0,0,1821453.47592205,0,0,126755.0466,72431.4552,295761.7754,3579321.0778,1273586.4206,7587194.9322,8957356.6264,5764336.643,3072300.8914,1623671.7874,2034116.7002,555307.8232,4001837.8998,10134367.7734,3042121.1184,4110485.0826,17244722.2922,14045666.3542,34797278.269,4907231.0898,27717103.5232,748458.3704,1943577.3812,21023229.8718,46156944.8262,6929275.8808,875213.417,362157.276,217294.3656,3669860.3968,1032148.2366,3633644.6692,16085819.009,14118097.8094,25489836.2758,1116651.601,3313739.0754,14908807.862,13725760.7604,27288550.7466,15439971.8668,25302721.6832,13580897.85,2824826.7528,4273455.8568,7719985.9334,15035562.9086,30391031.411,1267550.466,NA,NA,NA,NA,134354.440564747,90644.9211385823,300951.615113774,3684266.76148779,1261722.21604923,7635278.22271106,9051928.39304952,5837054.69412876,3092867.94937007,1631801.662836,2034573.53658552,540036.998167913,4011526.590759,10049749.492521,2874877.17800217,4086401.94219287,18856785.8408807,13684264.2957076,35041608.4958484,4904675.70967208,27602217.6901613,679897.672988839,1941933.41155983,20977506.2241052,46162339.0569079,6998716.17572306,874418.037401682,391926.099884238,194751.647163777,3682449.99165421,971410.774816761,3684952.57166032,16071146.4512699,14220337.6031896,25397410.9339257,1100132.37128054,3410093.86455288,14522051.0169434,13750230.3170373,27521214.095334,15010879.8348327,25022040.300307,13666162.8743744,2926311.99997029,4240701.23800583,7620213.27893906,15021938.7464901,30336915.14831,1267550.466,NA,NA,NA,NA
"136",2020-05-14,195,888,60359546,5383.24247205537,41242.3427230194,71770.7225805186,1779230.22135707,0,0,0,1821581.29673138,0,0,150898.865,120719.092,205222.4564,3766435.6704,1442593.1494,7810525.2524,9041859.9908,5957487.1902,2969689.6632,1508988.65,2046188.6094,543235.914,3863010.944,10297338.5476,3331846.9392,4768404.134,19218479.4464,14649261.8142,35123219.8174,5094345.6824,28006829.344,549271.8686,2347986.3394,20286843.4106,46150908.8716,7369900.5666,905393.19,446660.6404,265582.0024,2951581.7994,989896.5544,3470673.895,16616983.0138,14371607.9026,24904348.6796,1026112.282,3712112.079,14015486.5812,13502430.4402,28103404.6176,15705553.8692,24499939.7214,13761976.488,2993833.4816,4472642.3586,7617374.7052,14552686.5406,30566074.0944,1110615.6464,NA,NA,NA,NA,119396.985550144,99072.7777629821,232181.63296972,3710931.88191961,1384200.30432284,7793375.99931107,8966833.57138593,5929744.95366941,3002231.71551498,1607633.63399431,2074612.56362667,537557.774074681,3916764.98359091,10340314.6227002,3043221.01267971,4605278.46730053,18078969.1271533,14570572.9175325,35322619.4821527,5115498.78230245,28013814.544562,656802.211834454,2289444.58483051,20477908.6665209,46151289.2335644,7257119.16579697,890067.669789109,430808.227087512,247963.145011636,3095008.29281593,970471.401556416,3547903.77123784,16539927.2727933,14278336.0982671,24991441.7785852,1051783.0028389,3553449.78496431,14227524.3210991,13557363.241922,27826943.7461487,15432660.1113072,24955938.0754299,13712316.4925039,2986226.32088117,4311588.45781044,7662693.93836224,14919536.1794915,30489983.4296846,1110615.6464,NA,NA,NA,NA
