"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",156,"Dominican Republic","DOM","female","18-34","2020-04-23",77,1408334.42,2.6,2.6,2.6,15.58,6.58,19.48,13.16,18.42,11.69,6.58,14.29,2.63,9.21,8,11.69,3.95,0,9.33,28.95,2.67,26.67,3.95,8,27.27,53.25,7.79,9.09,0,3.9,25.97,3.9,6.49,16.88,25.97,46.75,5.19,14.29,24.68,19.48,36.36,58.44,32.47,9.09,0,38.96,27.27,19.48,14.29,2638079.14,2638079.14,2638079.14,16633768.7,7496734.31,22429260.59,14291562.91,21194595.51,12491242.13,7596948.66,15865095.08,3076929.68,10537620.64,9425705.81,27056783.97,3787146.45,0,9922380.35,33220293.1,3012657.63,44636137.5,4843281.31,8307165.43,29562471.92,60103115.42,7976148.18,22877005.33,0,4213041.09,45664131.62,3896122.02,8302453.8,19104873.93,27116081.75,82413910.14,5731691.02,16348287.93,27621498.9,36424011.59,54707952.2,80563658.21,50118427.61,10151355.82,0,57851721.92,28855239.03,23448142.06,30678338.62,1.87,1.87,1.87,11.81,5.32,15.93,10.15,15.05,8.87,5.39,11.27,2.18,7.48,6.69,19.21,2.69,0,7.05,23.59,2.14,31.69,3.44,5.9,20.99,42.68,5.66,16.24,0,2.99,32.42,2.77,5.9,13.57,19.25,58.52,4.07,11.61,19.61,25.86,38.85,57.2,35.59,7.21,0,41.08,20.49,16.65,21.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",157,"Dominican Republic","DOM","female","35-54","2020-04-23",51,929831.81,0,0,0,4.26,4.26,12.5,10.42,20.83,17.02,2.13,6.38,0,8.51,20.83,9.8,5.88,50,16.33,56,8.16,12.24,8.16,8.16,13.73,70.59,9.8,5.88,0,0,13.73,0,5.88,25.49,17.65,50.98,1.96,7.84,19.61,27.45,43.14,41.18,39.22,13.73,5.88,29.41,35.29,19.61,15.69,0,0,0,2298134.61,2672713.1,14788127.37,11156723.34,23740925.91,17347053.33,1149067.31,6071223.05,0,9500904.88,20055055.67,9124489.72,9733430.28,4834937.55,15096076.08,50422528.05,9387773.02,13890359.6,7161993.39,4936213.76,18107540.45,65076620.45,7925206.86,5651653.88,0,0,14329699.51,0,6559106.81,25078720.8,15087200.25,46258152.84,1149067.31,8082752.6,22372365.44,21714411.39,39664583.96,41865774.22,34845387.75,12476357.74,3795660.99,29946248.46,32863939.99,16295483.15,13877509.09,0,0,0,2.47,2.87,15.9,12,25.53,18.66,1.24,6.53,0,10.22,21.57,9.81,10.47,5.2,16.24,54.23,10.1,14.94,7.7,5.31,19.47,69.99,8.52,6.08,0,0,15.41,0,7.05,26.97,16.23,49.75,1.24,8.69,24.06,23.35,42.66,45.03,37.47,13.42,4.08,32.21,35.34,17.53,14.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",158,"Dominican Republic","DOM","female","overall","2020-04-23",143,2888179.87,1.44,1.44,1.44,11.51,5.07,17.14,12.23,19.42,12.95,5.07,10.79,2.17,8.7,12.32,11.19,4.26,33.33,11.51,41.84,5.76,21.58,5,7.19,22.38,62.24,7.69,6.99,0,2.1,20.98,2.1,6.99,18.18,23.78,48.95,3.5,11.89,20.28,23.08,41.26,49.65,34.97,11.89,3.5,32.17,30.07,20.98,16.78,2638079.14,2638079.14,2638079.14,24930410.75,10169447.41,45761057.98,31505993.38,53479191.45,32383458.05,11291178.56,24481480.73,5622092.28,22583688.12,32025924.08,42179781.13,13520576.73,4834937.55,27622818.73,118290196.25,19780530.8,73340055.12,12005274.7,13243379.18,62483570.39,168183485.42,15901355.04,28528659.21,0,4213041.09,71991446.23,3896122.02,20048460.24,44183594.73,55484530.84,165205279.15,6880758.33,29617940.17,49993864.34,72681200.67,129644223.48,136219201.79,109534331.08,30512942.24,12551511.87,89531525.18,76733102.5,54566075.6,67987283.71,0.91,0.91,0.91,8.63,3.52,15.84,10.91,18.52,11.21,3.91,8.48,1.95,7.82,11.09,14.6,4.68,1.67,9.56,40.96,6.85,25.39,4.16,4.59,21.63,58.23,5.51,9.88,0,1.46,24.93,1.35,6.94,15.3,19.21,57.2,2.38,10.25,17.31,25.17,44.89,47.16,37.93,10.56,4.35,31,26.57,18.89,23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",159,"Dominican Republic","DOM","male","18-34","2020-04-23",65,1286322.53,1.56,3.12,4.69,18.75,6.25,15.62,12.5,15.62,6.25,7.81,9.52,6.35,10.77,9.38,10.77,0,NA,32.31,54.69,18.46,38.46,4.69,1.56,33.85,78.46,6.15,7.69,0,0,7.69,0,4.62,13.85,26.15,55.38,0,4.62,24.62,29.23,41.54,47.69,36.92,12.31,3.08,38.46,36.92,16.92,6.15,3495433.84,8330371.38,9822823.69,26428052.65,10948366.22,24812949.44,15460642.78,22138094.98,7632060.76,14522508.13,12651140.39,10091788.98,14241402.3,14264413.77,15606757.68,0,0,32726084.41,66538328.76,24660070.51,44945733.05,4477356.91,1151722.31,40729963.8,102287153.98,6777744.62,9205815.77,0,0,10361538.68,0,6860689.22,20531012.28,31601536.75,69639014.81,0,8998207.81,30195842.48,38741122.07,50697080.7,56639715.17,50116033.65,18822171.67,3054332.57,49266059.23,50849932.95,18179660.98,6039237.18,2.72,6.48,7.64,20.55,8.51,19.29,12.02,17.21,5.93,11.29,9.84,7.85,11.07,11.09,12.13,0,0,25.44,51.73,19.17,34.94,3.48,0.9,31.66,79.52,5.27,7.16,0,0,8.06,0,5.33,15.96,24.57,54.14,0,7,23.47,30.12,39.41,44.03,38.96,14.63,2.37,38.3,39.53,14.13,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",160,"Dominican Republic","DOM","male","35-54","2020-04-23",54,1012258.81,0,0,1.89,7.55,3.77,9.43,11.32,13.21,3.77,5.66,0,1.89,3.77,7.55,18.52,3.7,NA,25.93,45.28,5.77,31.48,3.7,9.26,27.78,75.93,5.56,1.85,0,0,16.67,0,3.77,9.43,11.32,75.47,0,1.85,12.96,16.67,68.52,33.33,37.04,12.96,16.67,38.89,33.33,14.81,12.96,0,0,1149067.31,6523474.51,3054332.57,8024461.03,9650081.54,9926281.89,2944867.76,4171340.9,0,1151722.31,2251085.07,6153909.74,19261372.13,3791119.63,0,28721714.83,52755427.63,7351585.53,34622049.57,2641519.61,13309446.56,35653949.28,80068448.21,4927442.94,1125542.54,0,0,15104447.33,0,9669012.45,9754097.6,14030710.35,66622993.3,0,1151722.31,14053773.56,17688435.04,68331950.1,29831244.3,30033318.29,23125018.27,18236300.15,33178314.3,40082511.81,10308363.93,17656690.97,0,0,1.14,6.44,3.02,7.93,9.53,9.81,2.91,4.12,0,1.14,2.22,6.08,19.03,3.75,0,28.37,52.12,7.26,34.2,2.61,13.15,35.22,79.1,4.87,1.11,0,0,14.92,0,9.55,9.64,13.86,65.82,0,1.14,13.88,17.47,67.5,29.47,29.67,22.84,18.02,32.78,39.6,10.18,17.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",161,"Dominican Republic","DOM","male","overall","2020-04-23",140,2959905.03,0.74,1.47,2.94,12.5,4.41,11.03,12.5,13.97,4.41,5.88,4.48,3.7,6.57,7.35,13.57,1.43,NA,29.29,49.26,11.03,33.33,3.65,5.8,28.57,75.71,5.71,5,0,0.71,12.14,0,3.6,10.07,19.42,66.91,0,2.86,17.14,22.14,57.86,38.57,38.57,12.14,10.71,34.29,35,17.86,12.14,3495433.84,8330371.38,10971891,37318208.08,14002698.8,32837410.47,37033378.38,37656204.78,10576928.52,18693849.02,12651140.39,11243511.29,16492487.37,20418323.51,40987322.22,3791119.63,0,74843787.8,143957182.38,32011656.04,88063169.48,7118876.53,19585868.01,84855239.11,221055350.57,14057321.17,14698039.23,0,1793145.45,42612769.63,0,16529701.67,30285109.87,56344578.64,191682045.31,0,10149930.12,46023492.79,67357717.91,172459361.99,97211547.35,112112423.25,49998426.55,36668105.65,92454115.98,113571625.88,44978144.01,40689254.22,1.18,2.81,3.71,12.61,4.73,11.09,12.51,12.72,3.57,6.32,4.27,3.8,5.57,6.9,13.85,1.28,0,25.29,48.64,10.82,29.75,2.41,6.62,28.67,74.68,4.75,4.97,0,0.61,14.4,0,5.58,10.23,19.04,64.76,0,3.43,15.55,22.76,58.27,32.84,37.88,16.89,12.39,31.24,38.37,15.2,13.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",162,"Dominican Republic","DOM","overall","18-34","2020-04-23",153,2880971.64,1.99,2.65,3.31,16.56,6.67,18.54,12,16.78,8.61,6.67,11.92,4.7,10.6,8.72,13.07,1.97,0,19.87,43.71,11.26,32.67,4.64,5.33,28.76,66.01,6.54,7.84,0,2.61,16.99,2.61,5.23,16.34,24.18,51.63,3.27,9.8,23.53,23.53,39.87,54.25,34.64,9.8,1.31,41.18,31.37,16.99,9.8,6133512.98,10968450.53,12460902.83,46638557.9,22021837.08,53835124.7,29752205.68,44859856.77,20123302.88,22119456.78,30351088.94,15003572.13,28172422.36,25179131.42,48326351.02,3787146.45,0,45327353.36,115410400.33,32182240.42,95622778.9,10472360.53,10610610.04,71444158.03,177324882.04,14753892.8,32082821.1,0,6043664.77,57891903.44,7472858.57,15163143.02,44453085.66,58717618.5,162290458.39,7562314.7,27181349.21,61394077.93,77468578.27,114490844.03,149460874.74,106608429.35,28973527.49,3054332.57,118779114.63,86675307.96,41627803.04,36717575.8,2.13,3.81,4.33,16.19,7.64,18.69,10.33,15.57,6.98,7.68,10.54,5.21,9.78,8.74,16.77,1.31,0,15.73,40.06,11.17,33.19,3.64,3.68,24.8,61.55,5.12,11.14,0,2.1,20.09,2.59,5.26,15.43,20.38,56.33,2.62,9.43,21.31,26.89,39.74,51.88,37,10.06,1.06,41.23,30.09,14.45,12.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",163,"Dominican Republic","DOM","overall","35-54","2020-04-23",112,2120851.61,0,0,0.95,5.71,3.81,10.38,10.38,16.82,9.52,4.72,3.77,0.95,5.71,14.02,14.29,4.5,50,22.02,50,6.54,21.1,5.5,8.26,21.43,74.11,7.14,3.57,0,0,15.18,0,4.5,17.12,15.32,63.06,0.89,4.46,16.96,20.54,57.14,38.39,37.5,12.5,11.61,34.82,33.93,16.96,14.29,0,0,1149067.31,8821609.13,5727045.67,22812588.39,20806804.87,37120552.64,20291921.09,8773753.04,9524567.89,1151722.31,11751989.95,29662310.25,31839206.69,13524549.91,4834937.55,48942490.05,109826300.62,16739358.55,48512409.17,9803513,18245660.32,58886188.87,159567823.44,12852649.79,6777196.42,0,0,32887491.67,0,16228119.26,37658850.22,34245190.61,122803933.92,1149067.31,9234474.91,40778397.49,39402846.43,121520375.18,80995074.16,70630718.2,35601376.01,24857992.95,69744295.09,77923442.43,29429878.9,34987544.9,0,0,0.54,4.16,2.7,10.76,9.81,17.5,9.57,4.14,4.49,0.54,5.54,13.99,15.01,6.38,2.28,23.08,51.78,7.89,22.87,4.62,8.6,27.77,75.24,6.06,3.2,0,0,15.51,0,7.65,17.76,16.15,57.9,0.54,4.35,19.23,18.58,57.3,38.19,33.3,16.79,11.72,32.89,36.74,13.88,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",164,"Dominican Republic","DOM","overall","overall","2020-04-23",335,6733557.41,1.25,1.56,2.19,11.88,5.03,14.91,12.77,16.88,8.12,5.61,7.81,3.46,8.44,9.38,12.87,3.35,20,20.5,47.32,8.95,27.3,4.44,6.35,24.92,64.48,5.97,6.27,0,1.49,15.22,1.3,5.19,14.61,20.78,58.12,1.94,7.44,18.77,21.36,50.49,42.09,32.84,10.45,6.57,31.94,30.15,17.01,12.84,7657158.78,12492096.32,15133615.93,72157631.58,30759311.29,93223126.56,77385628,104453400.35,45604561.18,36130359.22,45138330.14,21001246.65,49887365.56,58879056.57,96790114.82,22116886.3,4834937.55,118018271.71,306115874.89,59198523.74,178796710.82,22049750.28,35132691.81,165240061.87,427626235.31,31482322,50567117.02,0,7836810.23,122602682.43,7472858.57,37777696.41,83942559.56,118445401.33,386228869.88,8711382.01,42802258.25,106928698.15,142342363.2,334231751.45,264518799.91,233772734.58,81663091.1,53572815.63,205332455.35,208159800.02,103897417.71,113329417.26,1.14,1.86,2.25,10.72,4.57,13.84,11.49,15.51,6.77,5.37,6.7,3.12,7.41,8.74,14.37,3.28,0.72,17.53,45.46,8.79,26.55,3.27,5.22,24.54,63.51,4.68,7.51,0,1.16,18.21,1.11,5.61,12.47,17.59,57.36,1.29,6.36,15.88,21.14,49.64,39.28,34.72,12.13,7.96,30.49,30.91,15.43,16.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",814,"Dominican Republic","DOM","female","18-34","2020-04-24",85,1227493.73,2.5,2.5,2.5,14.46,1.25,15,7.5,22.22,4.94,8.54,18.75,2.5,8.64,20.99,9.41,3.53,100,15.85,42.17,4.94,30.95,1.22,13.1,28.24,55.29,7.06,3.53,0,7.06,27.06,2.35,4.71,21.18,16.47,55.29,3.57,3.57,27.38,27.38,38.1,48.24,35.29,10.59,4.71,34.12,34.12,17.65,11.76,3363633.65,3363633.65,3363633.65,22949282.07,1221224.08,16114655.75,7549656.8,25416982.79,11371307.63,15888752.64,19600464.36,2233081.67,9509912.56,29492850.6,17630851.95,10132034.44,7829932.29,18108592.98,47978720.05,5617337.99,36761815.3,1221224.08,13867631.36,31636873.38,73043673.61,7898808.97,4119266.2,0,8026264.48,29661359.99,2442448.16,11667744.22,27018703.41,19045029.5,62575447.97,3244939.27,4404950.97,38649525.41,32178717.44,42882021.68,61962721.73,41902871.61,11767024.98,5727536.44,40746501.29,38543870.74,26749201.1,14099357.55,2.74,2.74,2.74,18.7,0.99,13.13,6.15,20.71,9.26,12.94,15.97,1.82,7.75,24.03,14.36,8.25,6.38,14.75,39.09,4.58,29.95,0.99,11.3,25.77,59.51,6.43,3.36,0,6.54,24.16,1.99,9.51,22.01,15.52,50.98,2.64,3.59,31.49,26.21,34.93,50.48,34.14,9.59,4.67,33.19,31.4,21.79,11.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
