"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",5895,"Cambodia","KHM","overall","overall","2020-04-30",53,4091634.95,6,6,6,17.65,7.84,19.61,11.76,9.8,13.73,3.92,7.84,1.96,13.73,17.65,15.09,8.16,50,57.45,61.36,45.45,39.53,18.6,16.28,31.11,37.74,16.98,9.43,3.77,7.55,0,0,5.13,10.26,38.46,46.15,0,7.89,18.42,31.58,42.11,26.42,20.75,13.21,13.21,9.43,13.21,26.42,24.53,23420661.06,23420661.06,23420661.06,66997230.24,18850878.19,76695194.62,50795361.35,25427679.84,37618877.19,4681715.73,27028566.47,2753010.33,43418983.26,52469532.47,35285864.11,16863861.27,4767505.16,191188303.6,212692651.96,173014288.41,114103197.34,30364536.26,33324335.84,88239555.21,186377693.16,79418382.94,31388070.77,13432549.95,30523537.35,0,0,8925712.71,36491954.89,137017660.98,161727692.67,0,20058353.11,40238410.31,95159409.97,186778142.46,93008093.02,129438423.99,82294549.35,39421954.89,28652998.83,48706001.98,148771981.71,118032038.73,5.72,5.72,5.72,16.37,4.61,18.74,12.41,6.21,9.19,1.14,6.61,0.67,10.61,12.82,8.62,4.12,1.17,46.73,51.98,42.28,27.89,7.42,8.14,21.57,45.55,19.41,7.67,3.28,7.46,0,0,2.18,8.92,33.49,39.53,0,4.9,9.83,23.26,45.65,22.73,31.63,20.11,9.63,7,11.9,36.36,28.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1676,"Cambodia","KHM","male","18-34","2020-05-03",52,1253579.72,2,0,6,7.84,5.88,8.16,16,4,10,5.88,2,0,11.76,15.69,9.62,1.92,NA,58,51.92,39.22,37.25,15.69,1.96,30.77,57.69,21.15,3.85,3.85,5.77,7.69,0,5.88,17.65,25.49,50.98,0,3.92,33.33,27.45,35.29,50,19.23,19.23,11.54,26.92,23.08,32.69,17.31,3212176.91,0,6951520.57,5868217.83,7067045.76,8780540.52,14450223.12,5735286.98,14542150.38,9423404.84,2555036.54,0,13539878.79,17618955.95,9644435.96,913874.55,0,64203372.16,55284516.9,42590128.5,43752049.15,16341164.06,1619585.73,26300064.27,64416619.23,36151849.08,3280651.28,7979056.61,4515248.81,9014546.86,0,4010044.69,19897204.6,24497877.22,73740377.22,0,3235073.84,33571146.28,28670699.71,56668583.9,71612698.49,20471282.68,16106132.15,17167858.57,40665922.14,31901006.52,33753633.94,19037409.28,2.56,0,5.55,4.68,5.64,7,11.53,4.58,11.6,7.52,2.04,0,10.8,14.05,7.69,0.73,0,51.22,44.1,33.97,34.9,13.04,1.29,20.98,51.39,28.84,2.62,6.37,3.6,7.19,0,3.2,15.87,19.54,58.82,0,2.58,26.78,22.87,45.21,57.13,16.33,12.85,13.7,32.44,25.45,26.93,15.19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1677,"Cambodia","KHM","male","overall","2020-05-03",84,2276292.12,1.25,0,5,8.54,3.7,6.33,12.5,5,7.5,4.94,1.25,0,8.64,13.58,14.29,3.57,NA,50,52.38,33.73,37.35,10.84,2.41,33.33,59.52,19.05,4.76,3.57,5.95,7.14,1.2,6.02,18.07,24.1,50.6,0,7.23,31.33,24.1,37.35,42.86,22.62,17.86,16.67,21.43,26.19,30.95,21.43,3212176.91,0,9881401.64,24950817.12,7067045.76,11025122.02,18742181.51,10056866.76,16145167.8,11217765.9,2555036.54,0,14845984.72,22291702.43,24473910.72,4702075.42,0,119870889.38,118029599.51,79593713.45,86381981.59,19271045.13,3701359.12,70371849.94,137395609.59,45929569.63,15611088.05,8105799.85,8065936.24,12521209.09,126743.25,8279574.98,43195759.07,42027840.4,130786826.62,0,16143945.24,59710190.02,51516367.96,97046241.09,106024594.09,34600547.62,36431286.41,50572784.33,50165538.36,50801355.03,66490363.37,60171955.7,1.41,0,4.34,10.96,3.1,4.84,8.23,4.42,7.09,4.93,1.12,0,6.52,9.79,10.75,2.07,0,52.66,51.85,34.97,37.95,8.47,1.63,30.92,60.36,20.18,6.86,3.56,3.54,5.5,0.06,3.64,18.98,18.46,57.46,0,7.09,26.23,22.63,42.63,46.58,15.2,16,22.22,22.04,22.32,29.21,26.43,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1678,"Cambodia","KHM","overall","18-34","2020-05-03",73,2612192.12,2.82,1.41,5.63,6.94,6.94,10,15.49,9.86,11.27,4.17,2.82,0,9.72,20.83,8.22,4.11,0,54.93,53.42,41.67,34.72,12.5,1.39,34.25,56.16,26.03,4.11,2.74,4.11,6.85,0,4.17,13.89,27.78,54.17,0,4.17,29.17,22.22,44.44,49.32,26.03,16.44,8.22,23.29,24.66,34.25,17.81,4640549.02,1428372.12,8379892.68,7296589.94,32044330.05,30536473.05,31202223.03,33458356.93,32691272.83,9423404.84,15053169.67,0,16365373.46,54834154.96,22142569.09,4657660.32,0,135479216.74,144021432.27,106722947.07,81328186.96,28839297.19,1619585.73,86250225.5,137648546.33,94182950.04,6106145.95,7979056.61,4515248.81,10787263.99,0,4010044.69,22722699.26,75817810.88,155456188.74,0,4663445.96,66090463.5,42837628.14,144415205.97,148920180.54,72476035.87,22655136.76,17167858.57,62947453.03,78919039.28,73787903.54,45564815.88,1.78,0.55,3.21,2.79,12.27,11.69,11.94,12.81,12.51,3.61,5.76,0,6.26,20.99,8.48,1.78,0,51.86,55.13,40.86,31.13,11.04,0.62,33.02,52.69,36.06,2.34,3.05,1.73,4.13,0,1.54,8.7,29.02,59.51,0,1.79,25.3,16.4,55.29,57.01,27.75,8.67,6.57,24.1,30.21,28.25,17.44,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1679,"Cambodia","KHM","overall","overall","2020-05-03",127,4384577.66,5.83,4.17,9.17,11.29,8.2,13.33,18.03,12.4,13.22,8.94,4.92,4.17,11.57,19.67,17.32,6.56,33.33,49.57,54.31,37.39,37.39,11.3,5.22,35.9,54.33,20.47,3.94,3.15,3.94,5.51,0.92,4.59,16.51,24.77,53.21,0,6.42,29.36,22.02,42.2,39.37,22.05,14.17,11.02,16.54,24.41,27.56,18.11,26337959.42,11032755.29,36148826.91,40359103.32,42405953.02,72508793.87,71610734.92,58508330.5,65258045.34,44039186.92,24657552.84,21697410.4,42510532.55,83564338.21,71327359.48,27111637.95,12093027.23,226715849.38,250566312.2,171898552.51,159607783.27,49931260.41,30627425.51,164154395.87,251173654.36,107798566.54,18436582.71,10139997.94,8065936.24,14293926.22,126743.25,8279574.98,52319802.31,93347774.06,227480680.41,0,17572317.35,102528331.03,73835568.8,187618357.82,197702348.69,86605300.81,49886609.33,50572784.33,72447069.24,109364165.68,109350127.64,93605680.6,6.01,2.52,8.24,9.2,9.67,16.54,16.33,13.34,14.88,10.04,5.62,4.95,9.7,19.06,16.27,6.18,2.76,51.71,57.15,39.21,36.4,11.39,6.99,37.44,57.29,24.59,4.2,2.31,1.84,3.26,0.03,1.89,11.93,21.29,51.88,0,4.01,23.38,16.84,42.79,45.09,19.75,11.38,11.53,16.52,24.94,24.94,21.35,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2681,"Cambodia","KHM","male","overall","2020-05-04",63,1926745.47,4.92,3.28,4.92,13.11,8.33,8.2,14.75,6.56,9.84,1.64,3.28,3.28,6.45,16.39,14.29,1.61,NA,57.38,50,37.7,27.87,9.84,3.28,30.16,31.75,34.92,11.11,7.94,6.35,7.94,1.59,4.76,20.63,19.05,53.97,4.76,6.35,20.63,19.05,49.21,34.92,25.4,23.81,15.87,7.94,25.4,38.1,26.98,6468929.89,4335188.54,6468929.89,19080377.49,10566612.77,9616616.41,29808427.94,16983015.14,11425201.26,2507733.79,12746215.13,10018957.86,13849521.02,37056359.6,21325718.58,2404119.06,0,97807726.84,101668238.77,69863901.09,63136792.78,13593464.21,4687930.79,67578971.33,55416142.2,64475230.61,18004526.33,14572494.11,26776971.41,13429181.99,1219789.16,3868191.81,32476557.65,42556099.15,112553908.87,8144451.09,6283505.25,39958622.22,33694707.5,104593260.59,58867250.55,51200406.7,37697415.64,44909473.75,14980604.16,50291509.98,66088695.03,58909618.42,3.36,2.25,3.36,9.9,5.48,4.99,15.47,8.81,5.93,1.3,6.62,5.2,7.19,19.23,11.07,1.25,0,50.76,52.77,36.26,32.77,7.06,2.43,35.07,28.76,33.46,9.34,7.56,13.9,6.97,0.63,2.01,16.86,22.09,58.42,4.23,3.26,20.74,17.49,54.28,30.55,26.57,19.57,23.31,7.78,26.1,34.3,30.57,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2682,"Cambodia","KHM","overall","18-34","2020-05-04",58,1973390.15,5.36,3.57,5.36,15.79,10.91,8.93,19.64,7.14,13.79,5.36,5.26,0,8.93,19.3,15.52,1.75,NA,57.89,52.63,32.14,28.07,8.93,5.36,27.59,39.66,32.76,8.62,6.9,1.72,10.34,0,5.17,20.69,25.86,48.28,5.17,8.62,18.97,29.31,37.93,22.41,41.38,24.14,12.07,5.17,31.03,32.76,31.03,6468929.89,4335188.54,6468929.89,20991326.73,16442397.96,13713914.29,41046736.33,13859858.34,20460936.33,8289403.47,11340319.06,0,11267978.99,40598128.86,29596645.76,2048829.24,0,101727668.5,107488838.19,57450551.68,63303986.39,13029552.7,6736760.03,58168008.77,97755072.02,54002619.71,13249802.5,12983357.7,2415620.42,16932542.65,0,8543513.97,28831072.11,59092896.06,100871532.88,11353624.73,11730376.74,29912039.61,62038186.69,82304787.24,37387127.53,85924792.55,36975244.76,37051850.17,15406767.53,68287833.21,46565303.56,67079110.72,3.28,2.2,3.28,10.64,8.33,6.95,20.8,7.02,10.37,4.2,5.75,0,5.71,20.57,15,1.04,0,51.55,54.47,29.11,32.08,6.6,3.41,29.48,49.54,27.37,6.71,6.58,1.22,8.58,0,4.33,14.61,29.94,51.12,5.75,5.94,15.16,31.44,41.71,18.95,43.54,18.74,18.78,7.81,34.6,23.6,33.99,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2683,"Cambodia","KHM","overall","overall","2020-05-04",113,4090506.37,2.91,1.94,2.91,11.54,8.74,12.5,14.42,8.74,11.43,3.85,4.81,4.85,8.57,17.31,18.02,4.81,NA,52.13,50,32.26,29.79,8.6,4.3,28.28,35.4,27.43,7.08,5.31,3.54,6.19,2.17,5.43,17.39,25,50,6.52,6.52,18.48,27.17,41.3,23.89,28.32,17.7,11.5,7.08,22.12,25.66,25.66,6468929.89,4335188.54,6468929.89,28653200.36,21971834.61,42553630.47,55875317.85,32436913.48,33918458.11,9568431.89,21766301.97,19438000.45,27602871.87,73466575.86,78365398.91,26910967.08,0,159938886.18,174292217.76,97965121.52,104824726.63,19827077.06,8556543.9,102757785.06,151489800.01,106250035.13,25085076.18,16418827.81,26776971.41,19345786.72,3039573.03,10979091.93,45090809.16,103037064.24,168820939.1,15982334.17,12576818.3,59552485.78,103041625.71,139814213.51,80011207.2,130696865.33,55048726.54,65210678.41,29641549.9,97514622.49,85002979.07,116404206.96,1.58,1.06,1.58,7,5.37,10.4,13.66,7.93,8.29,2.34,5.32,4.75,6.75,17.96,19.16,6.58,0,39.1,42.61,23.95,25.63,4.85,2.09,25.12,37.03,25.97,6.13,4.01,6.55,4.73,0.74,2.68,11.02,25.19,41.27,3.91,3.07,14.56,25.19,34.18,19.56,31.95,13.46,15.94,7.25,23.84,20.78,28.46,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",3719,"Cambodia","KHM","male","18-34","2020-05-05",53,1260208.38,3.85,3.85,5.77,13.46,3.85,15.38,26.92,13.46,7.69,3.85,1.92,5.77,7.69,21.15,13.46,7.69,0,48.08,51.92,44.23,29.41,9.8,3.85,30.19,41.51,26.42,11.32,7.55,1.89,9.43,3.92,0,11.76,31.37,52.94,2,4,22,24,48,39.62,28.3,15.09,11.32,5.66,26.42,30.19,33.96,4924718.34,4924718.34,6071646.98,14820406.79,4924718.34,17312497.04,29214276.96,14935627.37,7732260.38,3420945.07,1660613.4,7772194.4,8760511.39,28318089.21,14257313.51,12210740.61,0,58212955.7,66041803.09,45171485.29,34414184.72,11904290.39,5351352.68,33215134.06,45385338.05,39731166.53,18444362.89,7586338.02,1146928.64,9714792.46,2807542.04,0,15837588.47,39120246.83,60979444.31,2847476.06,5978565.78,29406272.71,30832961.14,48018932.55,51635838.49,39360289.32,14686755.69,11401324.75,6648461.67,39973320.43,35356272.2,38370258.88,3.91,3.91,4.82,11.76,3.91,13.74,23.18,11.85,6.14,2.71,1.32,6.17,6.95,22.47,11.31,9.69,0,46.19,52.41,35.84,27.31,9.45,4.25,26.36,36.01,31.53,14.64,6.02,0.91,7.71,2.23,0,12.57,31.04,48.39,2.26,4.74,23.33,24.47,38.1,40.97,31.23,11.65,9.05,5.28,31.72,28.06,30.45,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",3720,"Cambodia","KHM","male","overall","2020-05-05",94,2334468.41,2.2,2.2,3.3,12.09,3.3,13.19,16.48,9.89,7.69,3.3,1.1,3.3,6.59,15.22,10.75,5.38,0,48.91,49.45,47.83,35.56,10,4.4,30.85,38.3,27.66,11.7,7.45,6.38,7.45,2.17,0,11.96,33.7,52.17,1.11,2.22,20,27.78,48.89,35.11,27.66,22.34,11.7,9.57,15.96,31.91,40.43,4924718.34,4924718.34,6071646.98,23318477.18,6397788.23,25629897.1,30687346.85,20641642.56,11695798.94,4697320.77,1660613.4,7772194.4,16391153.15,38808054.15,20664519.43,14550438.82,0,118797856.86,126518088.69,104143524.82,92259276.72,18566603.81,10512877.58,61144824.74,85366105.85,74595568.48,32084980.02,13785801.14,10753998.06,12848475.75,2807542.04,0,23787102.01,73762156.1,125814024.22,2847476.06,5978565.78,47015232.26,54951503.34,111523797.7,69836486.35,71204636.06,60681862.88,22787225.67,19970401.04,44771784.33,63079176.56,99952953.98,2.11,2.11,2.6,9.99,2.74,10.98,13.15,8.84,5.01,2.01,0.71,3.33,7.02,16.62,8.85,6.23,0,50.89,54.2,44.61,39.52,7.95,4.5,26.19,36.57,31.95,13.74,5.91,4.61,5.5,1.2,0,10.19,31.6,53.89,1.22,2.56,20.14,23.54,47.77,29.92,30.5,25.99,9.76,8.55,19.18,27.02,42.82,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
