"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",560,"Tanzania","TZA","overall","overall","2020-04-23",63,13494540.72,1.64,1.64,4.92,16.39,3.28,13.11,11.48,13.11,8.2,6.56,4.92,3.28,16.39,22.95,25.4,1.67,NA,54.24,60.71,45.61,49.12,14.29,41.38,34.48,25.4,19.05,14.29,0,22.22,6.35,1.92,3.85,17.31,15.38,61.54,3.92,3.92,15.69,19.61,56.86,26.98,17.46,12.7,25.4,33.33,25.4,7.94,15.87,61671005.48,61671005.48,93842236.22,205863258,57765514.51,148039450.53,113737697.96,162800874.07,159899204.38,74888600,46880406.53,32171230.75,182085664.23,265436215.53,401638773.34,20429447.1,0,638926926.92,750825274.81,499923284.23,670404802.75,180771216.46,428883702.86,366010014.31,380151708.09,291397513.23,183811778.56,0,231537570.48,108661355.32,20592522.12,37552826.24,194213334.18,229090251.72,623800142.76,41021969.22,43025283.82,133863559.1,313274721.58,553536364.09,404402300.73,197320173.17,171265592.13,332261011,343532684.24,456267010.62,130012951.93,175436430.23,4.57,4.57,6.95,15.26,4.28,10.97,8.43,12.06,11.85,5.55,3.47,2.38,13.49,19.67,29.76,1.51,0,47.35,55.64,37.05,49.68,13.4,31.78,27.12,28.17,21.59,13.62,0,17.16,8.05,1.53,2.78,14.39,16.98,46.23,3.04,3.19,9.92,23.21,41.02,29.97,14.62,12.69,24.62,25.46,33.81,9.63,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1389,"Tanzania","TZA","overall","overall","2020-04-24",53,7576207.38,2.04,2.04,10.2,10.64,2.08,6.25,4.26,12.5,8.33,6.25,2.17,2.13,2.13,26,15.38,18.37,100,55.32,62.5,35.42,40.43,10.64,29.79,27.08,13.21,22.64,20.75,0,26.42,3.77,6.67,6.67,17.78,8.89,60,11.11,2.22,11.11,13.33,62.22,37.74,11.32,9.43,26.42,26.42,15.09,13.21,30.19,15716375.58,15716375.58,63177718.89,69774397.73,21672956.22,31608732.89,35547631.36,77765768.05,57850415.04,46917386.83,12847732.56,11787281.69,16038862.87,169285592.29,108955219.02,124290602.23,7155451.52,361562546.22,434131462.11,249518509.88,248224024.15,70849564.12,210911531.79,168266604.94,114317045.32,162265750.22,173170415.82,0,176435215.38,31013828.41,49647905.75,40977651.43,111379087.18,50939895.74,390284411.42,77555663.93,16254717.16,62407320.43,74401541.86,412609708.13,249110821.92,96496476.69,77818751.96,219802900.94,187730957.13,104152134.22,105770903.89,245574956.27,2.07,2.07,8.34,9.21,2.86,4.17,4.69,10.26,7.64,6.19,1.7,1.56,2.12,22.34,14.38,16.41,0.94,47.72,57.3,32.93,32.76,9.35,27.84,22.21,15.09,21.42,22.86,0,23.29,4.09,6.55,5.41,14.7,6.72,51.51,10.24,2.15,8.24,9.82,54.46,32.88,12.74,10.27,29.01,24.78,13.75,13.96,32.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2267,"Tanzania","TZA","overall","overall","2020-04-25",68,11930113.47,6.15,6.15,12.31,22.73,4.69,20.63,24.62,18.75,7.81,13.85,9.38,9.38,17.19,35.82,17.91,12.31,100,63.08,65.15,48.48,57.58,13.64,36.92,44.62,16.18,19.12,19.12,0,27.94,10.29,5.56,7.41,12.96,12.96,61.11,7.55,1.89,18.87,16.98,54.72,23.53,23.53,14.71,17.65,23.53,22.06,16.18,17.65,48668769.63,48668769.63,106553254.47,217864700.28,51851052.86,222278721.57,261858474.96,232520785.17,68915278.16,132063045.69,124612197.8,119646841.79,162658622.22,385295795.26,193501959.28,144674730.92,65244640.13,730336648.71,740665767.98,513967691.69,669224662.29,156593029.23,420345718.33,493201431.53,209090356.84,249830303.35,239939283.44,0,322073358.68,99139174.74,37186208.6,75182792.12,130911853.7,103195024.64,605530712.07,58869479.18,9062998.85,176255222.2,162521293.23,518828379.84,290978500.79,265925189.29,209474246.85,185628654.21,248190032.85,264231242.56,232666020.8,206919294.93,4.08,4.08,8.93,18.26,4.35,18.63,21.95,19.49,5.78,11.07,10.45,10.03,13.63,32.3,16.22,12.13,5.47,61.22,62.08,43.08,56.1,13.13,35.23,41.34,17.53,20.94,20.11,0,27,8.31,3.12,6.3,10.97,8.65,50.76,4.93,0.76,14.77,13.62,43.49,24.39,22.29,17.56,15.56,20.8,22.15,19.5,17.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",3137,"Tanzania","TZA","male","overall","2020-04-26",53,7731738.65,8,6,16,16,4,12,13.73,17.65,6,6,4,4,8,26.92,24.53,5.77,0,59.62,71.15,47.17,52.83,32.69,39.62,45.28,22.64,20.75,26.42,0,20.75,9.43,1.89,7.55,18.87,20.75,50.94,1.89,7.55,11.32,24.53,54.72,28.3,26.42,18.87,26.42,22.64,24.53,16.98,35.85,80694470.33,67260417.4,128179589.02,132965711.53,27185031,81986905.57,85666029.77,116844692.11,35884061.84,40619083.93,17611725.48,27026568.43,62137839.6,197445797.09,171168332.37,28986744.74,0,423856174.68,551328221.97,413424075.99,430616838.73,256603308.55,299581200.08,356139448.22,178926968.93,165971093.56,198437944.31,0,148795820.57,81042037.15,40075386.4,42301493.11,117437034.47,151666949.53,421693000.99,40075386.4,49214853.44,58422386.28,162496176.32,462965062.08,222000595.3,181486468.86,173389067.29,196297733.06,180474435.91,194648970.39,113958382.23,284092075.98,10.44,8.7,16.58,17.2,3.52,10.6,11.08,15.11,4.64,5.25,2.28,3.5,8.04,25.54,22.14,3.75,0,54.82,71.31,53.47,55.69,33.19,38.75,46.06,23.14,21.47,25.67,0,19.24,10.48,5.18,5.47,15.19,19.62,54.54,5.18,6.37,7.56,21.02,59.88,28.71,23.47,22.43,25.39,23.34,25.18,14.74,36.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",3138,"Tanzania","TZA","overall","overall","2020-04-26",76,10862612.54,7.04,5.63,14.08,14.08,4.23,9.86,12.5,13.89,5.63,7.04,5.63,5.63,7.04,23.29,19.74,9.33,0,55.07,69.12,43.48,49.28,34.78,35.71,44.29,18.42,18.42,23.68,0,17.11,9.21,1.64,6.56,16.39,19.67,55.74,1.64,6.56,11.48,24.59,55.74,21.05,21.05,14.47,23.68,15.79,22.37,14.47,27.63,93741646.37,80307593.45,161317197.12,178549152.55,40232207.04,95034081.61,106099648.19,129891868.15,48931237.88,75483113.42,44251417.03,46610480.3,75185015.64,256621753.61,184688327.56,68043176.69,0,480174500.28,654237371.83,466531757.17,528295662.62,365635552.03,362589849.95,485486993.25,196538694.41,194007192.13,285606466.46,0,169325623.42,109065240.15,40075386.4,42301493.11,117437034.47,156432712.65,522827730.49,40075386.4,49214853.44,80239239.73,180854454.93,528690422.63,243817448.76,202465426.74,193479499.35,239311982.29,180474435.91,248708461.39,136408391.13,313483068.69,8.63,7.39,14.85,16.44,3.7,8.75,9.77,11.96,4.5,6.95,4.07,4.29,6.92,23.62,17,6.26,0,44.2,60.23,42.95,48.63,33.66,33.38,44.69,18.09,17.86,26.29,0,15.59,10.04,3.69,3.89,10.81,14.4,48.13,3.69,4.53,7.39,16.65,48.67,22.45,18.64,17.81,22.03,16.61,22.9,12.56,28.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",3992,"Tanzania","TZA","overall","overall","2020-04-27",63,9380984.88,1.64,1.64,4.92,16.67,0,11.48,20,8.2,6.56,6.56,3.23,4.92,9.84,26.23,31.75,6.56,100,64.91,59.65,37.5,47.27,17.86,33.33,27.78,20.63,22.22,11.11,0,14.29,4.76,12.2,7.32,21.95,12.2,46.34,7.32,12.2,12.2,17.07,51.22,31.75,11.11,0,22.22,26.98,11.11,11.11,15.87,18350085.07,18350085.07,52770425.15,141521573.2,0,115800504.52,151724336.27,113192539.44,57297525.39,67249622.19,19133579.78,42404561.37,80032156.65,217925774.39,291120241.64,56027882.97,18871193.76,522509007.98,476828737.48,299735879.19,367457129.96,131346308.41,256294846.65,225386631.3,157985868.37,192493047.9,111790413.91,0,128944724.32,44599713.38,97657572.84,36880263.91,114361804.47,84165131.95,234500112.1,47608198.97,90896661.99,57982900.65,111954623.08,259122500.59,246475153.37,115416769.28,0,205672962.62,230042695.32,130805060.05,94645591.58,112071538.32,1.96,1.96,5.63,15.09,0,12.34,16.17,12.07,6.11,7.17,2.04,4.52,8.53,23.23,31.03,5.97,2.01,55.7,50.83,31.95,39.17,14,27.32,24.03,16.84,20.52,11.92,0,13.75,4.75,10.41,3.93,12.19,8.97,25,5.07,9.69,6.18,11.93,27.62,26.27,12.3,0,21.92,24.52,13.94,10.09,11.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",4839,"Tanzania","TZA","overall","overall","2020-04-28",77,12160216.62,0,0,5.41,12.16,6.67,8.11,12,12.16,9.33,8.11,6.76,6.94,5.41,25.68,20,5.33,100,53.52,46.97,39.39,41.79,18.46,33.82,33.33,16.88,32.47,14.29,5.19,9.09,6.49,6.67,6.67,13.33,28.33,45,3.45,8.62,13.79,24.14,50,24.68,15.58,16.88,18.18,28.57,18.18,12.99,16.88,0,0,63830400.41,139093886.79,95366289.74,73070545.25,113563191.16,135170718.23,93346923.42,46681392.63,73718446.71,81110794.45,63970739.09,348554760.91,203654355.43,51604050.15,23078797.66,553098441.73,483038544.79,387833738.64,435598049.45,182606741.76,354955521.16,364361958.71,192611823.49,479864841.31,187845885.19,54934755.76,121042406.44,42847593.27,74780707.96,63137977.2,64564925.35,291896780.36,508760604.9,43630204.15,86526193.49,68753751.12,271724637.93,503967862.91,304378931.15,247503162.19,198890773.18,223829783.09,353879028.51,182605413.56,199546154.6,250666129.32,0,0,5.25,11.44,7.84,6.01,9.34,11.12,7.68,3.84,6.06,6.67,5.26,28.66,16.75,4.24,1.9,45.48,39.72,31.89,35.82,15.02,29.19,29.96,15.84,39.46,15.45,4.52,9.95,3.52,6.15,5.19,5.31,24,41.84,3.59,7.12,5.65,22.35,41.44,25.03,20.35,16.36,18.41,29.1,15.02,16.41,20.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",5679,"Tanzania","TZA","male","overall","2020-04-29",58,6274613.11,5.26,5.26,12.28,16.07,3.57,10.71,7.14,12.5,8.93,5.36,5.36,7.14,12.5,26.32,25.86,8.62,50,58.62,52.63,35.71,46.55,17.86,26.32,26.32,32.76,24.14,17.24,12.07,12.07,1.72,3.45,5.17,24.14,18.97,48.28,5.17,3.45,18.97,29.31,43.1,41.38,17.24,22.41,17.24,31.03,18.97,18.97,31.03,44517774.5,44517774.5,79236406.56,98036811.98,37884366.04,44649599.62,30154295.15,54484178.39,48490647.03,25374143.12,46410258.31,30469964.86,54570709.08,168977949.78,178607734.53,36353831.13,8744967.57,351202838.7,319507538.18,217780802.47,269471353.12,102612905.82,159508020.59,163435083.66,246934542.8,152617012.88,97269713.47,57818812.65,63968769.46,8852459.57,27164627.6,22554100.92,130694613.7,152680078.96,294367889.65,33803972.28,14936694.25,132526859.67,165653906.28,280539878.34,207838862,133748875.49,145394718.88,130322312.24,198289484.68,90379290.06,119302509.54,219490026.55,7.09,7.09,12.63,15.62,6.04,7.12,4.81,8.68,7.73,4.04,7.4,4.86,8.7,26.93,28.47,5.79,1.39,55.97,50.92,34.71,42.95,16.35,25.42,26.05,39.35,24.32,15.5,9.21,10.19,1.41,4.33,3.59,20.83,24.33,46.91,5.39,2.38,21.12,26.4,44.71,33.12,21.32,23.17,20.77,31.6,14.4,19.01,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",5680,"Tanzania","TZA","overall","overall","2020-04-29",68,7604937.77,6.15,6.15,12.31,15.62,3.12,10.94,7.81,12.5,7.81,6.25,4.69,9.23,12.5,25.76,26.47,7.69,50,59.38,53.97,35.48,45.31,17.74,26.98,25.4,29.41,22.06,14.71,11.76,13.24,1.47,3.39,5.08,23.73,20.34,47.46,5.08,3.39,18.64,28.81,44.07,38.24,14.71,19.12,14.71,29.41,16.18,16.18,26.47,53370234.08,53370234.08,88088866.13,106889271.55,37884366.04,53502059.2,39006754.73,63336637.96,48490647.03,34226602.69,46410258.31,51416500.83,63423168.65,189924485.74,227679759.92,36353831.13,8744967.57,388282588.83,355149657.33,236789804.27,288480354.91,112769448.04,178990343.57,173591625.88,279868552.46,159924349.47,97269713.47,67975354.87,81566196.6,8852459.57,27164627.6,22554100.92,130694613.7,162836621.18,294367889.65,33803972.28,14936694.25,132526859.67,165653906.28,290696420.56,226847863.8,133748875.49,145394718.88,130322312.24,217298486.47,90379290.06,119302509.54,219490026.55,7.02,7.02,11.58,14.06,4.98,7.04,5.13,8.33,6.38,4.5,6.1,6.76,8.34,24.97,29.94,4.78,1.15,51.06,46.7,31.14,37.93,14.83,23.54,22.83,36.8,21.03,12.79,8.94,10.73,1.16,3.57,2.97,17.19,21.41,38.71,4.45,1.96,17.43,21.78,38.22,29.83,17.59,19.12,17.14,28.57,11.88,15.69,28.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",6504,"Tanzania","TZA","overall","overall","2020-04-30",72,10763155.25,5.97,7.46,20.9,15.15,3.08,18.46,10.77,13.85,10.77,10.45,7.69,10.61,13.64,27.27,25.35,2.94,NA,56.25,61.19,36.92,43.75,20.63,38.46,39.06,12.5,22.22,15.28,6.94,8.33,15.28,1.82,9.09,36.36,10.91,41.82,5.56,7.41,22.22,20.37,44.44,26.39,13.89,15.28,19.44,26.39,16.67,6.94,25,40427926.85,53235764.13,175195855.81,123823305.49,20601122.15,176283852.1,80582965.83,109953895.54,81136261.66,75732940.4,62725069.19,113357203.21,122351665.7,260620105.18,315528980.94,38647921.87,0,525073357.37,584309195.98,350754126.94,377913262.79,216965847.37,361712838.31,380556225.35,122349622.88,221699355.03,197858285.28,79298893.43,76009259.05,159426675.21,24875564.57,96721844.32,290711921.6,106372042.6,286367263.76,57658961.71,92974398.17,172422392.69,164115756.41,305069290.6,306665634.89,161287122.11,153009638.21,171278404.37,296787699.2,179189275.12,65599028.46,250664796.78,3.76,4.95,16.28,11.5,1.91,16.38,7.49,10.22,7.54,7.04,5.83,10.53,11.37,24.21,29.32,3.59,0,48.78,54.29,32.59,35.11,20.16,33.61,35.36,11.37,20.6,18.38,7.37,7.06,14.81,2.31,8.99,27.01,9.88,26.61,5.36,8.64,16.02,15.25,28.34,28.49,14.99,14.22,15.91,27.57,16.65,6.09,23.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
