"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",1046,"Laos","LAO","male","overall","2020-04-24",62,1506937.3,0,0,3.23,9.84,3.28,16.39,6.56,16.39,1.64,1.64,1.64,0,12.9,6.56,8.06,14.75,100,37.1,45.16,8.06,24.19,8.06,3.23,14.52,41.94,22.58,20.97,0,0,12.9,1.61,4.84,11.29,38.71,43.55,1.61,6.45,16.13,17.74,58.06,27.42,19.35,30.65,20.97,19.35,12.9,32.26,35.48,0,0,3661980.98,10947281.66,2609313.84,12808799.38,5539450.81,14357274.8,1086414.53,1252410.42,1086414.53,0,10022274.54,5241619.72,31696769.42,14976201.94,4588176.61,47934947.45,83823290.59,10814763.6,56688991.33,14023369.84,6762960.08,17886517.63,59566057.06,51393461.96,28972234.33,0,0,9528456.09,608787.23,6289390.26,7299041.16,84160533.32,52335977.97,1252410.42,4084850.08,24037948.83,18715628.26,102602892.35,26922671.12,29732925.48,44332351.17,43882243.86,21028768.2,23447977.18,31799494.64,74417489.91,0,0,2.43,7.26,1.73,8.5,3.68,9.53,0.72,0.83,0.72,0,6.65,3.48,21.03,9.94,3.04,31.81,55.62,7.18,37.62,9.31,4.49,11.87,39.53,34.1,19.23,0,0,6.32,0.4,4.17,4.84,55.85,34.73,0.83,2.71,15.95,12.42,68.09,17.87,19.73,29.42,29.12,13.95,15.56,21.1,49.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1047,"Laos","LAO","overall","18-34","2020-04-24",60,1679357.27,0,0,3.33,6.9,6.78,22.03,5.08,16.95,3.39,1.72,3.39,0,18.33,8.47,3.33,15.25,100,33.33,42.37,10.17,20.34,3.39,3.39,21.67,46.67,16.67,16.67,0,0,18.33,1.67,6.67,16.67,33.33,41.67,0,6.67,18.33,26.67,48.33,30,16.67,35,16.67,18.33,21.67,26.67,33.33,0,0,3661980.98,4673719.92,11083240.5,23964549.58,6137783.07,17937544.47,7434690.36,5292111.99,4268229.2,0,23342013.69,8787234.59,2460116.29,17489787.83,4588176.61,49566819.24,51372997.88,9411439.23,27864938.32,3194316.21,6762960.08,36743150.26,96157916.49,30650074.54,15933866.18,0,0,23960349.69,608787.23,7853560.15,22218892.63,46434636.35,90819851.02,0,4645527.71,29413598.88,34419872.15,99456728.65,48122991.78,19533159.62,51547195.89,42908841.79,23126563.97,41485631.62,32948498.73,70375033.08,0,0,2.18,2.78,6.6,14.27,3.65,10.68,4.43,3.15,2.54,0,13.9,5.23,1.46,10.41,2.73,29.52,30.59,5.6,16.59,1.9,4.03,21.88,57.26,18.25,9.49,0,0,14.27,0.36,4.68,13.23,27.65,54.08,0,2.77,17.51,20.5,59.22,28.66,11.63,30.69,25.55,13.77,24.7,19.62,41.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1048,"Laos","LAO","overall","overall","2020-04-24",94,3041876.65,0,0,3.3,10.11,4.44,17.78,7.78,13.33,4.4,3.37,4.4,0,14.29,6.59,7.45,14.44,100,39.08,45.35,10.47,24.42,8.14,4.6,17.24,39.36,19.15,13.83,0,0,15.96,1.22,7.32,12.2,35.37,43.9,1.22,7.32,14.63,23.17,53.66,22.34,15.96,27.66,20.21,13.83,14.89,26.6,30.85,0,0,6290911.98,23458469.09,11083240.5,33334099.05,15215324.63,21719709.34,15052579.5,10045850.35,15415514.91,0,28734424.08,14079346.57,35338257.89,25396614.03,4588176.61,113630617.22,136630376.38,18857928.46,73752574.82,18919382.01,29777791.89,47047521.61,133186516.57,74985777.65,28972234.33,0,0,32791128.42,608787.23,12639000.29,22218892.63,100124577.5,115139911.01,1252410.42,6617640.43,33530160.07,43093961.46,166236996.28,51734836.14,40979967.55,65782650.25,86410176.41,26320880.18,42738042.03,53569155.91,123986529.34,0,0,2.07,7.71,3.64,10.96,5,7.14,4.95,3.3,5.07,0,9.45,4.63,11.62,8.35,1.51,37.36,44.92,6.2,24.25,6.22,9.79,15.47,43.78,24.65,9.52,0,0,10.78,0.2,4.16,7.3,32.92,37.85,0.41,2.18,11.02,14.17,54.65,17.01,13.47,21.63,28.41,8.65,14.05,17.61,40.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1933,"Laos","LAO","overall","overall","2020-04-25",58,2828379.35,1.72,1.72,3.45,10.34,6.9,10.34,12.07,24.56,13.79,5.17,5.17,1.72,12.07,17.54,17.24,7.02,66.67,35.71,59.65,17.86,26.79,7.14,10.71,28.3,44.83,12.07,12.07,0,1.72,17.24,0,8,24,18,50,2,4,30,18,46,18.97,25.86,24.14,17.24,8.62,12.07,39.66,25.86,3620482.16,3620482.16,4534829.7,21763707.88,11055973.66,13986385.85,22524343.16,61510365.28,38111959.6,9225325.12,9225325.12,1984360.8,22640096.42,39115863.01,52688324.9,14966843.24,6048942.64,92334787.24,184791545.59,49669365.84,64499533.91,26453684.16,27752464.84,76754001.54,142027524.13,25200042.48,25230477.78,0,1984360.8,53908542,0,10291619.6,47659220.27,56402333.64,130377291.53,1984360.8,7240964.31,56571224.16,58895763.3,120038152.46,54484729.69,70486525.56,61060959.44,58698250.35,16312577.17,26423768,102572886.12,99421233.75,1.28,1.28,1.6,7.69,3.91,4.95,7.96,21.75,13.47,3.26,3.26,0.7,8,13.83,18.63,5.29,2.14,32.65,65.33,17.56,22.8,9.35,9.81,27.14,50.22,8.91,8.92,0,0.7,19.06,0,3.64,16.85,19.94,46.1,0.7,2.56,20,20.82,42.44,19.26,24.92,21.59,20.75,5.77,9.34,36.27,35.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2804,"Laos","LAO","overall","overall","2020-04-26",61,2625197.47,1.72,0,1.72,8.2,1.72,8.47,6.78,11.86,5.17,1.72,1.69,1.69,6.78,10.34,15,7.14,66.67,38.89,52.73,10.91,14.55,14.55,7.69,22.22,40.98,9.84,11.48,0,3.28,19.67,3.77,3.77,20.75,24.53,47.17,3.77,3.77,13.21,24.53,54.72,13.11,29.51,26.23,18.03,16.39,8.2,29.51,34.43,3232428.65,0,3232428.65,16946531.63,3232428.65,21855722.87,14404007.84,22803448.31,17011461.58,8065330.01,3232428.65,1611832.65,15726683.98,27465100.08,45827911.76,10579924.48,6150999.15,84852897.82,152901359.29,21846959.52,36041630.54,31684411.04,16587362.26,65469458.28,113157817.3,37307903.85,20395186.38,0,4991601.8,50160607.93,6150999.15,8501349.11,50942750.05,42348197.47,120988391.98,6150999.15,2808329.33,26576856.6,65656237.89,127739264.8,19659026.75,91728271.73,74647445.95,42896943.33,27862456,19696103.49,91952642.39,92652914.53,1.23,0,1.23,6.46,1.23,8.33,5.49,8.69,6.48,3.07,1.23,0.61,5.99,10.46,17.46,4.03,2.34,32.32,58.24,8.32,13.73,12.07,6.32,24.94,43.1,14.21,7.77,0,1.9,19.11,2.34,3.24,19.41,16.13,46.09,2.34,1.07,10.12,25.01,48.66,7.49,34.94,28.43,16.34,10.61,7.5,35.03,35.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",5359,"Laos","LAO","overall","overall","2020-04-29",65,3435526.78,0,0,1.56,6.25,4.69,20.31,7.81,21.88,1.56,6.25,0,1.56,3.12,7.81,9.38,8.33,NA,33.9,46.43,10.71,21.43,8.77,1.79,32.14,40,21.54,6.15,0,3.08,15.38,0,1.92,26.92,28.85,42.31,1.96,1.96,27.45,31.37,37.25,16.92,23.08,23.08,15.38,12.31,21.54,27.69,16.92,0,0,4448214.53,17317910.73,14218507.29,63658565.69,22063461.75,69729690.02,5248655.31,20194180.47,0,4448214.53,11141009.32,21039107.4,21033699.7,21039107.4,0,107571841.72,156851826.58,29964473.22,79359862.58,23079483.85,4448214.53,99423866.15,164848305.37,73133410.79,15859277.11,0,6820600.11,50771927.87,0,5248655.31,73660345.48,75493160.78,135578771.88,5248655.31,4448214.53,95844621.99,68251083.32,113042035.3,46460867.85,82740979.71,83609202.11,74023560.79,32687476.91,85338400.72,98826732.52,69982000.3,0,0,1.29,5.04,4.14,18.53,6.42,20.3,1.53,5.88,0,1.29,3.24,6.12,6.12,6.12,0,31.31,45.66,8.72,23.1,6.72,1.29,28.94,47.98,21.29,4.62,0,1.99,14.78,0,1.53,21.44,21.97,39.46,1.53,1.29,27.9,19.87,32.9,13.52,24.08,24.34,21.55,9.51,24.84,28.77,20.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020,"Laos","LAO","overall","18-34","2020-05-03",51,1829706.33,2,2,6,18,8,10,10,22,10,2,6,4,18,14,19.61,5.88,NA,39.22,47.06,14,18,10,10,31.37,60.78,11.76,5.88,3.92,1.96,13.73,1.96,1.96,25.49,31.37,39.22,1.96,3.92,29.41,25.49,39.22,11.76,33.33,35.29,19.61,9.8,23.53,29.41,37.25,1171324.98,1171324.98,4378270.1,15495992.06,6060590.29,6775068.64,12411550.49,42537576.64,17526925.32,1171324.98,4378270.1,2360699.48,27805628,20751919.97,24619739.91,10817918.52,0,72339022.22,96715693.88,20091639.41,29127017.05,12704569.58,10359018.99,61214112.58,104962860.01,26973152.2,10800716.73,3224994.65,2549202.1,31910505.48,6233096.28,1189374.5,48392610.75,49770924.2,77384627.53,6233096.28,8900162.3,38474136.9,46692461.54,82670776.25,30260798.63,67681903.76,55183922.35,29844008.51,22042147.41,48922398.25,55866391.56,56139696.04,0.64,0.64,2.39,8.47,3.31,3.7,6.78,23.25,9.58,0.64,2.39,1.29,15.2,11.34,13.46,5.91,0,39.54,52.86,10.98,15.92,6.94,5.66,33.46,57.37,14.74,5.9,1.76,1.39,17.44,3.41,0.65,26.45,27.2,42.29,3.41,4.86,21.03,25.52,45.18,16.54,36.99,30.16,16.31,12.05,26.74,30.53,30.68,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2021,"Laos","LAO","overall","overall","2020-05-03",78,3327346.25,1.37,1.37,4.11,14.86,6.94,9.72,8.33,16.67,8.22,1.39,5.56,4.17,15.28,11.11,14.1,7.79,0,37.14,44.29,13.04,15.94,8.7,8.7,28.99,48.72,11.54,5.13,2.56,2.56,11.54,3.08,3.08,23.08,29.23,41.54,1.54,4.62,26.15,24.62,43.08,8.97,28.21,28.21,17.95,8.97,20.51,23.08,30.77,1171324.98,1171324.98,4378270.1,26092059.91,8096210.44,10474959.44,19652367.84,44573196.79,21889896.9,1171324.98,6413890.25,4396319.63,46452901.8,22787540.12,30970700.11,28086209,0,104162052.95,151065684.25,30805571.18,38027179.35,17067541.16,16592115.27,75538824.45,148655998.59,40062066.92,18041534.08,3224994.65,8782298.37,46852401.09,10596067.85,1929529.96,59996399.67,72781169.57,123755185.9,6233096.28,13263133.87,46455109.71,64550830.74,138556182.37,34623770.2,93499761.78,75591493.65,65343327.33,30768090.56,69508911.54,87892595.95,80888754.91,0.35,0.35,1.32,7.84,2.43,3.15,5.91,13.4,6.58,0.35,1.93,1.32,13.96,6.85,9.31,8.44,0,31.3,45.4,9.26,11.43,5.13,4.99,22.7,44.68,12.04,5.42,0.97,2.64,14.08,3.18,0.58,18.03,21.87,37.19,1.87,3.99,13.96,19.4,41.64,10.41,28.1,22.72,19.64,9.25,20.89,26.42,24.31,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",3036,"Laos","LAO","male","overall","2020-05-04",50,1379751.86,2.17,2.17,2.17,12.77,8.7,21.74,10.87,27.66,6.52,8.7,2.22,2.17,15.22,15.22,18,12,100,55.32,64.58,28.89,37.78,13.33,4.44,22,36,24,22,2,2,12,4.08,6.12,18.37,24.49,46.94,2.04,6.12,24.49,14.29,53.06,18,26,28,26,14,24,28,34,1996645.61,1996645.61,1996645.61,12192758.96,5593743.64,15805498.69,9367968.77,43344939.54,6344722.38,9993382.13,933936.81,1199032.68,18455997.16,18814869.46,27485884.53,16807531.66,1659165.22,75497988.37,90075322.41,27988393.91,59587738.53,9372235.42,7553693.12,29688536.13,47501323.27,30208851.29,20210386.24,20043652.92,3247089.52,15754156.21,5243735.13,22924095.91,22991050.47,23608237.53,55806671.05,5407097.88,5401118.49,25856179.75,34351268.03,59558125.94,17947140.84,45072368.2,32988020.42,34566260.63,33149512.12,25138993.19,38865078.22,40821602.39,1.45,1.45,1.45,8.84,4.05,11.46,6.79,31.42,4.6,7.24,0.68,0.87,13.38,13.64,19.92,12.18,1.2,54.72,65.28,20.29,43.19,6.79,5.47,21.52,34.43,21.89,14.65,14.53,2.35,11.42,3.8,16.61,16.66,17.11,40.45,3.92,3.91,18.74,24.9,43.17,13.01,32.67,23.91,25.05,24.03,18.22,28.17,29.59,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",3037,"Laos","LAO","overall","18-34","2020-05-04",50,1445837.33,2.17,2.17,2.17,12.77,10.87,28.26,13.04,34.04,10.87,8.7,2.22,2.17,21.74,15.22,16,14,100,42.55,54.17,22.22,31.11,15.56,8.89,18,36,16,20,4,2,20,2,6,20,24,48,2,8,26,16,48,16,28,30,26,16,24,32,28,1996645.61,1996645.61,1996645.61,12621734.75,7612992.32,27678159.94,11387217.45,42102780.83,15112823.09,9993382.13,6748852.03,1199032.68,23027816.81,19270240.6,14702341.57,17394221.5,1659165.22,41229332.11,67733428.81,15857885.38,33518324.15,19615353.94,15041250.83,29878304.4,50907312.39,18794207.51,22965947.04,7487557.72,3247089.52,40171892.65,3247089.52,10894587.82,26397259.42,23189438.41,80855358.13,5407097.88,13415263.32,32711449.06,16413025.69,76636897.35,21180511.65,31076105,36660526.96,55666589.68,21873959.91,42957499.88,47673958.33,32078315.18,1.38,1.38,1.38,8.73,5.27,19.14,7.88,29.12,10.45,6.91,4.67,0.83,15.93,13.33,10.17,12.03,1.15,28.52,46.85,10.97,23.18,13.57,10.4,20.67,35.21,13,15.88,5.18,2.25,27.78,2.25,7.54,18.26,16.04,55.92,3.74,9.28,22.62,11.35,53.01,14.65,21.49,25.36,38.5,15.13,29.71,32.97,22.19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
