"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",574,"Turkey","TUR","male","overall","2020-04-23",97,16360038.7,1.09,1.09,1.09,5.32,3.26,6.52,21.51,14.13,7.53,5.43,1.09,4.35,5.43,15.05,10.31,7.37,60,37.5,61.7,10.53,27.37,6.32,7.37,23.71,64.95,14.43,8.25,0,3.09,8.25,3.12,4.17,16.67,22.92,53.12,3.16,4.21,23.16,21.05,48.42,21.65,45.36,19.59,11.34,10.31,10.31,30.93,47.42,7868222.31,7868222.31,7868222.31,81235893.38,40381026.76,77887792.38,536593452.61,239634803.38,154127760.42,69465372.28,10589283.64,78634761.41,93713411.58,241857034.68,183728862.13,45247292.13,24240971.31,564785234.91,860447534.71,209824938.55,440537907.45,148929000.57,121394441.51,390496595.22,1001737333.4,266644553.27,91516283.8,0,101191494.18,158318092.96,59024265,75842197.41,234262984.48,412244089.71,853684876,86561386.57,104549385.33,399656799.42,236410720.83,806934663.49,465605890.79,710806615.62,216392343.68,241308105.55,244918477.36,171864850.56,388513352.49,829761732.2,0.48,0.48,0.48,4.97,2.47,4.76,32.8,14.65,9.42,4.25,0.65,4.81,5.73,14.78,11.23,2.77,1.48,34.52,52.59,12.83,26.93,9.1,7.42,23.87,61.23,16.3,5.59,0,6.19,9.68,3.61,4.64,14.32,25.2,52.18,5.29,6.39,24.43,14.45,49.32,28.46,43.45,13.23,14.75,14.97,10.51,23.75,50.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",575,"Turkey","TUR","overall","35-54","2020-04-23",61,9759642.3,0,0,0,6.9,1.75,5.26,15.79,14.04,8.62,0,3.51,1.75,3.51,13.79,4.92,3.45,0,47.46,67.8,10.53,29.82,7.02,8.62,26.23,67.21,14.75,8.2,0,1.64,8.2,3.28,0,16.39,18.03,62.3,3.33,3.33,18.33,16.67,58.33,11.48,54.1,22.95,9.84,4.92,14.75,27.87,50.82,0,0,0,77139876.2,22003608.27,61438429.98,255728319.83,176751156.72,81608002.04,0,88994989.54,35153521.05,38551902.38,190073337.03,72833173.13,13977767.37,0,451352198.82,633656958.2,134950994.3,255442326.86,122442090.26,66054727.88,292135638.41,614386876.57,173565937.14,55589524.79,0,39578278.09,92843613.75,55475904.76,0,191676701.62,181707831.7,547103792.25,95709284.07,80010158.48,172139504.11,127109013.92,500050812.8,99725538.66,524275331.46,163531272.79,187486630.46,90051761.24,151421797.81,198058234.61,535486979.7,0,0,0,7.9,2.25,6.3,26.2,18.11,8.36,0,9.12,3.6,3.95,19.48,7.46,1.43,0,46.25,64.93,13.83,26.17,12.55,6.77,29.93,62.95,17.78,5.7,0,4.06,9.51,5.68,0,19.64,18.62,56.06,9.81,8.2,17.64,13.02,51.24,10.22,53.72,16.76,19.21,9.23,15.52,20.29,54.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",576,"Turkey","TUR","overall","overall","2020-04-23",124,21094778.94,1.72,1.72,1.72,7.63,5.13,8.62,21.37,16.38,8.55,5.98,4.31,4.31,8.62,16.95,9.68,5.83,60,33.33,59.17,9.32,24.58,5.93,8.4,21.95,67.74,13.71,7.26,0,2.42,7.26,3.31,3.31,14.88,25.62,52.89,4.17,3.33,20.83,22.5,49.17,19.35,45.97,18.55,12.9,9.68,12.1,29.03,46.77,26985588.52,26985588.52,26985588.52,200869297.25,121801153.93,223852710.67,695247820.47,398845745.97,190701374.9,153127529.61,159000792.08,97752127.63,242997922.58,437484871.66,219442340.32,45247292.13,24240971.31,632393269.63,1071947767.39,228942304.76,461974068.09,168046366.78,172491684.93,455042481.59,1374214238.18,308135188.19,101015407.65,0,101191494.18,191729341.58,78141631.21,75842197.41,288724320.69,530317875.72,1115363278.45,161809758.75,104549385.33,449977031.25,347580000.68,1023527670.5,491219490.26,982648256.8,282057676.66,331518422.8,273534967.43,283315374.2,484972224.89,1046566736.97,1.28,1.28,1.28,9.52,5.77,10.61,32.96,18.91,9.04,7.26,7.54,4.63,11.52,20.74,10.4,2.14,1.15,29.98,50.82,10.85,21.9,7.97,8.18,21.57,65.14,14.61,4.79,0,4.8,9.09,3.7,3.6,13.69,25.14,52.87,7.67,4.96,21.33,16.48,48.52,23.29,46.58,13.37,15.72,12.97,13.43,22.99,49.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1411,"Turkey","TUR","female","18-34","2020-04-24",312,9298289.45,0.66,0.33,1.33,7.62,3.32,23.18,21.19,20.79,11.63,6.67,8.91,2.66,11.71,29.61,10.26,0.65,100,6.56,33.33,0.99,13.77,1.66,2.98,10.65,63.46,7.37,2.24,0,1.92,25,3.22,12.54,26.37,25.4,32.48,2.89,15.43,32.48,22.19,27.01,39.42,39.74,12.82,7.69,5.77,11.54,39.1,43.59,12536469.96,6894371.63,21550205.11,77199981.96,18799073.82,232614516.4,190996227.91,186677031.24,117720787.48,72863084.83,77844311.38,33036470.95,122197137.93,259111472.27,83173150.74,4455480.54,3166830.93,43325528.7,291305841.38,19726588.46,138821609.15,11156303.7,29502086.76,99834453.02,534878136.74,98672678.07,35182358.24,0,35423893.4,225671878.37,24032218.57,158354473.92,245167614.64,218749179.13,279715825.43,18381974.18,166685521.08,327623997.25,181415706.34,231912112.84,325308542.2,404071511.39,132456388.95,64182869.15,45802347.33,95078206.21,454031925.49,334916465.78,1.35,0.74,2.32,8.3,2.02,25.02,20.54,20.08,12.66,7.84,8.37,3.55,13.14,27.87,8.94,0.48,0.34,4.66,31.33,2.12,14.93,1.2,3.17,10.74,57.52,10.61,3.78,0,3.81,24.27,2.58,17.03,26.37,23.53,30.08,1.98,17.93,35.23,19.51,24.94,34.99,43.46,14.25,6.9,4.93,10.23,48.83,36.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1412,"Turkey","TUR","female","35-54","2020-04-24",315,9803343.55,0.34,0.34,1.01,10.4,2.68,16.72,17.39,18.39,8.39,5.03,4.73,2.01,5.39,27,8.92,2.24,50,14.95,49.2,2.99,9.63,3.33,4.97,11.11,74.92,5.71,2.86,0,1.27,14.92,2.89,6.43,27.01,26.05,37.62,1.94,7.1,28.06,30.65,32.26,39.68,37.14,14.6,7.3,4.44,14.29,25.4,55.24,604393.37,604393.37,2773486.97,88026549.93,21928127.37,183536374.36,188393186.04,179051298.26,93852881.31,32062790.59,73760358.31,21850854.56,42150451.08,247679095.03,73905313.77,31923440.14,2625652.73,167168156.72,525885119.83,64199505.82,83381481.52,33736595.38,75025030.29,110970820.71,714190631.86,88912887.76,23765242.63,0,16454487.67,134156207.63,28501895.1,88429073.76,246015881.77,248735483.69,360629073.22,14107902.83,69710838.62,293313735.77,286683467.71,303015037.49,375286855.38,378795651.06,124957477.94,91217389.23,46053545.32,145765066.08,196642937.17,586609207.56,0.06,0.06,0.28,8.98,2.24,18.72,19.22,18.26,9.57,3.27,7.52,2.23,4.3,25.26,7.54,3.26,0.27,17.05,53.64,6.55,8.51,3.44,7.65,11.32,72.85,9.07,2.42,0,1.68,13.68,2.91,9.02,25.1,25.37,36.79,1.44,7.11,29.92,29.24,30.91,38.28,38.64,12.75,9.3,4.7,14.87,20.06,59.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1413,"Turkey","TUR","female","55+","2020-04-24",62,3590207.06,0,0,0,1.69,0,8.47,15.25,10.17,5.08,0,6.78,0,3.33,11.67,1.61,1.61,NA,5,45,6.78,8.47,1.69,6.78,11.29,56.45,3.23,1.61,0,1.61,35.48,3.28,9.84,22.95,26.23,37.7,0,9.84,36.07,26.23,27.87,32.26,38.71,19.35,8.06,6.45,12.9,24.19,54.84,0,0,0,2971895.58,0,46101603.92,47273568.86,48529281.76,13848989.21,0,14679277.18,0,8737615.14,35514019.39,17200205.06,3237756.38,0,14905516.14,126170838.91,25840083.94,44550620.61,3804201.06,20457135.36,27852624.86,163743785.51,6261146.95,7780032.32,0,14084889.11,163962668.12,10232877.2,37869086.88,104732475.78,83077257.54,107038656.14,0,18816316.37,149322636.92,84397650.61,90413749.64,110937125.52,125808014.07,63082162.32,43123051.63,28174769.87,53996025.19,66381051.63,194398506.84,0,0,0,0.83,0,12.84,13.17,13.52,3.86,0,4.09,0,2.43,9.89,4.79,0.9,0,4.15,35.14,7.2,12.41,1.06,5.7,7.76,45.61,1.74,2.17,0,3.92,45.67,2.85,10.55,29.17,23.14,29.81,0,5.24,41.59,23.51,25.18,30.9,35.04,17.57,12.01,7.85,15.04,18.49,54.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1414,"Turkey","TUR","female","overall","2020-04-24",711,24813216.77,0.44,0.29,1.03,8.38,2.95,18.77,18.94,18.33,9.72,5.31,6.63,2.06,7.96,26.57,8.73,1.42,60,10.19,41.92,2.35,11.22,2.5,4.39,10.86,67.79,6.33,2.39,0,1.55,21.52,3.12,9.22,26.24,25.96,35.46,2.27,10.94,30.68,26.42,29.69,38.96,38.54,14.06,7.59,5.49,13.08,30.94,50.07,13140863.33,7498765,24323692.07,176358002.73,43771370.54,468446973.48,455691044.07,423062095.35,234245582.83,107306695.2,166283946.87,54887325.52,175488307.99,567918281.55,178550884.78,39616677.05,5792483.66,234850595.35,1059969687.7,109766178.21,272109232.52,55705342.52,136000403.11,249456905.27,1509781332.09,195156981.2,66727633.19,0,65963270.18,630482809.96,63430340.44,284652634.56,624705651.93,606914282.24,873715834.41,33153226.58,264017160.18,825920047.35,606106906.15,718740978.21,863964847.46,1030993536.34,345737162.77,210669163.09,131981154.71,319508403.18,729592722.88,1278905444.54,0.53,0.3,0.98,7.11,1.76,18.88,18.36,17.05,9.44,4.32,6.7,2.21,7.07,22.89,7.2,1.6,0.23,9.46,42.72,4.42,10.97,2.24,5.48,10.05,60.85,7.87,2.69,0,2.66,25.41,2.56,11.47,25.18,24.46,35.21,1.34,10.64,33.29,24.43,28.97,34.82,41.55,13.93,8.49,5.32,12.88,29.4,51.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1415,"Turkey","TUR","male","18-34","2020-04-24",684,8613609.56,1.36,1.21,2.11,12.46,7.08,16.79,21.99,18.32,10.9,7.38,5.14,4.2,10.69,23.72,11.89,4.12,21.43,28.83,56.21,5.17,20.85,6.37,9.67,24.52,56.43,18.13,11.11,0,2.19,12.13,2.81,6.66,20.86,23.37,46.3,4.43,8.71,21.57,26.44,38.85,27.63,36.99,16.96,17.25,7.89,14.91,23.98,52.63,12929512.69,12482290.27,20296267.42,95555958.86,57555766.3,165095027.67,159009031.84,146566019.85,77163777.46,51730844.77,71488616.97,32863521.78,95266532.18,201091740.72,89472588.44,40353931.19,2116582.7,226294516.56,470644181.21,46135695.6,174354221.78,64578911.33,109590063.93,231560256.37,439142176.85,166337363.21,101003671.16,0,20059618.52,134818126.69,20951987.22,82476999.9,180300857.12,212471515.97,359547669.05,39144887.72,86652125.97,197965736.13,206686628.6,325404864.94,267692053.38,267349032.88,152196232.56,167913863.68,84497148.13,153644962.97,180197635.87,438963544.61,1.5,1.45,2.36,11.09,6.68,19.17,18.46,17.02,8.96,6.01,8.3,3.82,11.06,23.35,10.39,4.68,0.25,26.27,54.64,5.36,20.24,7.5,12.72,26.88,50.98,19.31,11.73,0,2.33,15.65,2.43,9.58,20.93,24.67,41.74,4.54,10.06,22.98,24,37.78,31.08,31.04,17.67,19.49,9.81,17.84,20.92,50.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1416,"Turkey","TUR","male","35-54","2020-04-24",806,9773127.84,0,0,0.26,9.9,3.09,11.79,16.86,15.19,8.71,4.36,4.51,2.06,5.03,18.75,9.32,3.36,36.36,36.56,64.32,7.45,19.34,5.22,8.5,18.2,63.03,19.11,9.93,0,1.74,6.08,1.25,4.64,19.2,26.98,47.93,1.75,6.27,22.31,29.2,40.48,28.41,39.33,18.98,12.28,5.83,13.03,22.7,58.31,0,0,17083615.56,91289902.59,30096256.08,117779752.48,163090258.32,150620963.84,85233163.36,46055278.53,60621322.71,23013375.45,61614875.05,202549373.99,81182383.99,24343363.34,2654608.29,383683805.18,614458326.93,59962110.74,166095149.24,46856546.23,71130182.12,178444994,575923059.73,201747416.7,102746910,0,32271859.98,64082644.92,12559092.32,44871584.48,193556711.46,233017885.29,482891575.15,20325512.69,62986372.63,229978266.72,258114935.65,395982425.97,270126779.09,378873814.86,166219520.11,152167399.6,47861089.38,115209974.87,201640737.84,612090845.76,0,0,1.75,9.34,3.08,12.05,16.69,15.41,8.72,4.71,6.2,2.35,6.3,20.73,8.31,2.49,0.27,39.26,62.87,6.14,17,4.79,7.28,18.26,58.93,20.64,10.51,0,3.3,6.56,1.29,4.59,19.8,23.84,49.41,2.08,6.44,23.53,26.41,40.52,27.64,38.77,17.01,15.57,4.9,11.79,20.63,62.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1417,"Turkey","TUR","male","55+","2020-04-24",203,4606069.03,0,0,0,7.58,2.02,5.53,12,9,3.54,1.01,0.51,0,3.54,10.55,9.36,0.5,NA,16.42,53.96,5.47,10,1.99,3.98,7.92,65.02,11.82,5.42,0,0,17.73,0.99,3.45,14.29,25.62,55.67,0.49,2.96,22.17,29.06,45.32,21.67,41.38,20.2,16.75,2.96,5.91,23.65,67.49,0,0,0,29640733.61,7208582.29,25782986.41,40012777.18,40999422.58,12706396.04,10818862.8,473295.46,0,20637056.68,43978747.72,21010512.65,1627044.83,0,63131053.29,203811975.67,20973374.38,44412869.56,8347806.91,11127812.55,35945643.03,274680752.65,49325155.12,27100542.4,0,0,109500452.4,2261819.6,16626583.19,43095761.67,92157225.38,306465512.73,1891490.36,7470425.62,131079921.88,92777926.03,227387138.68,127458320.34,165975604.4,90537704.16,76635273.66,7345409.49,15761981.3,73923254.77,363576257.01,0,0,0,6.44,1.57,5.6,8.69,8.9,2.76,2.35,0.1,0,4.48,9.55,4.56,0.35,0,13.71,44.25,4.55,9.64,1.81,2.42,7.8,59.63,10.71,5.88,0,0,23.77,0.49,3.61,9.36,20.01,66.54,0.41,1.62,28.46,20.14,49.37,27.67,36.03,19.66,16.64,1.59,3.42,16.05,78.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
