"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",509,"South Africa","ZAF","female","18-34","2020-04-23",195,8794398.01,2.59,2.07,2.59,16.58,5.7,25.39,34.72,26.42,8.25,5.18,9.38,2.58,11.92,41.45,6.15,4.12,75,13.33,41.45,6.25,26.29,3.61,7.22,27.6,25.13,11.28,9.74,0,26.67,27.18,4.1,5.13,13.85,21.54,55.38,4.1,7.69,20,26.15,42.05,38.97,32.82,14.36,13.85,28.72,22.56,22.05,26.67,28175950.39,23074144.53,28175950.39,135436569.59,50506633.93,194754172.14,274800376.96,231617834.32,82570867.99,44415141.83,67387633.34,28462287.35,93717593.58,377650819.48,45840718.64,36830119.97,13272969.76,121412003.07,343181116.62,59826874.56,247157117.93,37276287.19,74137082.33,246001939.02,206836174.95,85642660.28,87779904.43,0,231944057.54,267237003.45,38114987,39238994.14,111689017.48,178638053.46,511758748.56,33794508.11,70166158.45,169210224.17,218034541.9,388234368.02,369623089.38,257711645.04,118442615.98,133662450.24,272461817.1,218975368.79,174418875.96,213583738.79,3.2,2.62,3.2,15.4,5.74,22.15,31.25,26.34,9.39,5.05,7.66,3.24,10.66,42.94,5.21,4.19,1.51,13.81,39.02,6.8,28.1,4.24,8.43,27.97,23.52,9.74,9.98,0,26.37,30.39,4.33,4.46,12.7,20.31,58.19,3.84,7.98,19.24,24.79,44.15,42.03,29.3,13.47,15.2,30.98,24.9,19.83,24.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",510,"South Africa","ZAF","female","35-54","2020-04-23",94,5529520.07,0,0,1.08,18.28,4.3,23.4,24.73,23.4,15.05,7.53,6.45,3.23,7.53,40.86,6.38,3.23,0,10.64,57.45,9.68,18.09,1.06,4.26,22.34,48.94,10.64,5.32,0,14.89,20.21,4.26,3.19,18.09,20.21,54.26,3.19,3.19,17.02,30.85,45.74,35.11,32.98,18.09,13.83,20.21,25.53,24.47,29.79,0,0,9827786.94,89621874.86,18023821.89,124628314.17,122751077.87,136365144.72,67080911.12,39667579.29,19626629.95,22080941.78,53245782.63,243750982.22,63425012.57,24692551.86,0,64902490.11,360380834.13,71666959.57,119455337.51,3679944.73,36346675.05,134221641.41,270009388.65,45003937.78,29258011.24,0,110704546.6,97976122.81,24172875.68,25794990.3,73647014.17,113169629.91,316167497.03,17429201.48,13708512.23,97542203.02,125690770.54,298581319.83,184700592.48,188481037.75,90271388.98,89498987.88,137281848.69,137424991.43,113426158.66,164819008.31,0,0,1.78,16.21,3.26,22.54,22.2,24.66,12.13,7.17,3.55,3.99,9.63,44.08,11.47,4.47,0,11.74,65.17,12.96,21.6,0.67,6.57,24.27,48.83,8.14,5.29,0,20.02,17.72,4.37,4.66,13.32,20.47,57.18,3.15,2.48,17.64,22.73,54,33.4,34.09,16.33,16.19,24.83,24.85,20.51,29.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",511,"South Africa","ZAF","female","overall","2020-04-23",324,17374104.18,1.56,1.25,2.18,16.51,5.3,23.29,29.91,24.22,9.94,5.61,7.81,3.11,9.97,38.63,6.17,3.73,50,12.35,46.58,7.19,22.6,2.79,5.57,24.61,33.64,11.11,7.72,0,20.99,26.54,4.01,4.63,14.81,20.99,55.56,3.4,6.48,18.21,27.16,44.75,37.04,32.72,16.98,13.27,23.15,23.77,23.15,29.94,28175950.39,23074144.53,58469891.55,273875625.06,78958126.61,356955346.97,441618886.08,420328067.67,166197223.21,86416927.98,89766889.78,59812622.85,163090400.65,680560449.35,131143435.62,70080343.5,13272969.76,238224442.48,844743387.57,149572591.27,409500817.89,45388534.12,110483757.37,424653098.47,621686292.47,158152594.19,121470217.87,0,349421766.24,486679547.48,66720164.87,70980658.66,205926378.52,371155563.86,1022627652.34,51223709.59,101977907.1,281361745.42,389234180.93,913612875.2,671138331.97,532450848.45,291278716.67,242542521.15,409743665.79,427345126.71,351505481.2,548816144.54,1.62,1.33,3.37,15.76,4.54,20.55,25.42,24.19,9.57,4.97,5.17,3.44,9.39,39.17,7.55,4.03,0.76,13.71,48.62,8.61,23.57,2.61,6.36,24.44,35.78,9.1,6.99,0,20.11,28.01,3.84,4.09,11.85,21.36,58.86,2.95,5.87,16.19,22.4,52.58,38.63,30.65,16.77,13.96,23.58,24.6,20.23,31.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",512,"South Africa","ZAF","male","18-34","2020-04-23",93,6061412.11,3.23,3.23,4.3,19.57,4.3,12.9,26.88,12.9,12.9,9.68,2.15,2.15,3.23,23.66,13.04,9.68,0,29.03,52.69,9.78,35.48,3.23,6.45,26.88,30.11,16.13,10.75,0,29.03,13.98,1.08,4.3,16.13,20.43,58.06,2.15,2.15,24.73,23.66,47.31,35.48,25.81,20.43,18.28,25.81,27.96,20.43,25.81,15071993.45,15071993.45,25430149.61,119360706.8,20223116.29,82476992.15,167526990.68,97595150.46,73212548.71,40755157.23,24873852.4,13556208.83,13218197.26,144031675.57,81873900.7,54139070.39,0,169640868.56,311591599.92,52160041.81,238597612.37,17011224.11,52954357.34,196747666.67,155105086.09,113985540.99,66090425.76,0,184633680.16,86326478.18,8440551.59,18694427.09,119161218.73,143537890.53,316307123.25,8951127,14624949.14,158221418.47,160978611.83,263365104.74,229053296.93,162213264.01,102973468.44,111901181.8,176923425.16,180111655.46,106737597.21,142368533.35,2.49,2.49,4.2,19.69,3.34,13.61,27.64,16.1,12.08,6.72,4.1,2.24,2.18,23.76,13.51,8.93,0,27.99,51.41,8.61,39.36,2.81,8.74,32.46,25.59,18.81,10.9,0,30.46,14.24,1.39,3.08,19.66,23.68,52.18,1.48,2.41,26.1,26.56,43.45,37.79,26.76,16.99,18.46,29.19,29.71,17.61,23.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",513,"South Africa","ZAF","male","35-54","2020-04-23",102,6711225.72,1,1,2,15,1.98,16.83,21,14.85,5,6.93,5.1,1,4.95,16,5.88,10.89,75,32.35,55.88,18.63,40.2,3,6.86,29.41,32.35,9.8,21.57,0,24.51,10.78,0.98,1.96,15.69,15.69,65.69,0,4.95,13.86,18.81,62.38,26.47,36.27,21.57,15.69,15.69,20.59,21.57,42.16,9868493.92,9868493.92,18954308.31,80251410.68,9509980.89,95098547.88,140188483.23,97857640.71,30879835.25,45398829.91,33208901.65,9857632.96,27360968.53,114879190.74,45539443.06,62743624.29,10551854.96,241402749.81,337873395.71,126129705.41,256602439.22,33570155.84,63669399.21,179236560.39,204099636.64,66251406.67,143422312.89,0,136151327.57,118551657.34,4388192.4,15657311.33,111032779.81,95135308.57,444908979.46,0,32455342.16,89471288.57,132129980.52,413663841.92,194551017.86,236919821.87,101959686.29,137692045.56,105851270.71,148369535.64,182145290.55,234756474.67,1.47,1.47,2.82,11.96,1.42,14.17,20.89,14.58,4.6,6.76,4.95,1.47,4.08,17.12,6.79,9.35,1.57,35.97,50.34,18.79,38.23,5,9.49,26.71,30.41,9.87,21.37,0,20.29,17.66,0.65,2.33,16.54,14.18,66.29,0,4.84,13.33,19.69,61.64,28.99,35.3,15.19,20.52,15.77,22.11,27.14,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",514,"South Africa","ZAF","male","overall","2020-04-23",222,14850170.95,1.82,1.82,2.73,15.98,3.17,14.03,21.82,14.03,8.18,7.69,3.67,1.36,4.52,19.55,8.6,9.55,60,29.28,53.15,14.48,35.59,3.2,6.31,26.13,33.33,13.06,15.32,0,24.32,13.51,1.35,2.7,14.86,16.67,64.41,0.9,3.62,17.19,20.36,57.92,28.83,31.98,20.72,18.47,18.02,22.97,22.52,36.49,24940487.38,24940487.38,44384457.92,216148456.16,34948749.55,194111878.72,324797461.34,239428975.46,106286880.62,91369639.52,63298406.43,23413841.79,55245970.49,291789100.81,131735980.88,124004513.24,10551854.96,464559156.45,764641800.79,212737058.15,533497541.69,54904017.07,120946393.67,403969329.28,456205355.9,204837606.52,224302709.18,0,337206929.78,259818262.65,19950562.55,34351738.42,238728171.39,260822764.07,931163858.07,8951127,52295943.67,251011227.52,337899529.94,831457147.97,438953890.27,464562421.3,260129863.5,321370919.44,282774695.87,370364983.62,360004188.09,471873226.93,1.68,1.68,2.99,14.56,2.35,13.07,21.87,16.12,7.16,6.15,4.26,1.58,3.72,19.65,8.87,8.35,0.71,31.28,51.49,14.33,35.93,3.7,8.14,27.2,30.72,13.79,15.1,0,22.71,17.5,1.34,2.31,16.08,17.56,62.7,0.6,3.52,16.9,22.75,55.99,29.56,31.28,17.52,21.64,19.04,24.94,24.24,31.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",515,"South Africa","ZAF","overall","18-34","2020-04-23",297,15475701.52,3.05,2.71,3.39,17.69,5.08,21.69,32.2,22.37,9.8,6.78,6.8,2.7,9.15,36.27,8.78,6.44,66.67,19.19,44.75,7.17,29.39,3.38,6.76,27.55,27.27,12.46,10.1,0,27.27,22.9,3.7,4.71,14.14,20.88,56.57,3.7,5.72,21.89,24.92,43.77,39.06,29.97,15.82,15.15,28.28,24.24,21.55,25.93,53541722.78,48439916.92,63899878.94,268474102.56,70729750.22,309287932.7,458436928.74,346553253.91,157750700.15,95464078,92261485.74,45401543.4,110637028.42,551787072.66,134127756.06,106026171.79,23566748.7,313659589.34,663824284.8,111986916.38,504512949.3,54287511.3,127091439.67,469629596.51,384547978.74,199628201.27,156582229.33,0,428838800.08,377972942.92,59282052.44,57933421.23,230850236.21,326939146.47,872565295.99,53504865.52,84791107.58,344455907.51,383626909,681191362.73,630576041.88,439720615.06,221416084.42,255857410.98,472904477.66,405500160.97,302919462.62,366246051.09,3.46,3.13,4.13,17.35,4.57,19.99,29.62,22.39,10.19,6.17,5.96,2.93,7.15,35.66,8.67,6.85,1.52,20.27,42.89,7.24,32.6,3.51,8.21,30.35,24.85,12.9,10.12,0,27.71,24.42,3.83,3.74,14.92,21.13,56.38,3.46,5.48,22.26,24.79,44.02,40.75,28.41,14.31,16.53,30.56,26.2,19.57,23.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",516,"South Africa","ZAF","overall","35-54","2020-04-23",209,13113189.64,0.97,0.97,1.94,16.5,2.9,19.71,21.84,18.27,9.71,6.76,5.88,2.43,5.8,27.18,6.22,7.28,66.67,22.49,57.89,13.94,28.23,2.42,6.7,25.84,39.71,11,12.92,0,19.14,16.75,2.39,2.87,16.75,17.22,60.77,1.92,3.85,15.87,24.52,53.85,31.1,33.49,19.62,15.31,20.57,22.49,22.01,34.93,16040996.76,16040996.76,34954598.08,183863277.61,27533802.78,232553680.18,269112063.93,239232114.32,104133249.2,85066409.2,57844860.48,38111077.57,80606751.15,380857435.12,114377613.12,93608678.98,16724357.79,328345649.99,770315593.35,201944284.7,381067105.61,42663258.06,117047155.45,328028307.89,496784584.15,126584795.89,172680324.13,0,252269031.67,260353998.19,28561068.08,46461630.52,192597385.15,212452558.21,831246322.54,25608028.41,46163854.39,207043869.43,271840712.65,757260381.21,406547783.12,443977579.28,202653561.64,249961213.52,298069711.83,300209530.12,300580778.1,412458944.45,1.22,1.22,2.67,14.02,2.1,17.73,20.52,18.24,7.94,6.49,4.41,2.91,6.15,29.04,8.72,7.14,1.28,25.04,58.74,15.4,29.06,3.25,8.93,25.02,37.88,9.65,13.17,0,19.24,19.85,2.18,3.54,14.69,16.2,63.39,1.95,3.52,15.79,20.73,57.75,31,33.86,15.45,19.06,22.73,22.89,22.92,31.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",517,"South Africa","ZAF","overall","55+","2020-04-23",62,4995353.92,0,0,1.61,9.68,4.84,11.29,11.29,14.52,4.84,3.23,3.23,3.23,6.45,16.13,4.84,0,NA,19.35,51.61,12.9,17.74,3.28,1.61,12.9,43.55,12.9,4.84,0,11.29,27.42,1.61,3.23,9.68,14.52,70.97,0,6.45,8.06,19.35,66.13,24.19,33.87,24.19,17.74,0,16.13,30.65,53.23,0,0,20466154.22,65353519.3,15643323.16,59494342.92,52591747.01,96321272.92,18739940.76,7549859.23,7968278.88,9269393.72,30793829.16,83479210.48,26200341.53,0,0,128835530.54,283332128.75,71059052.13,89150348.22,8754939.31,4322637.12,72414620.27,236339449.52,52106654.98,19222272.74,0,47113211.78,144753803.33,4432302.2,5946674.21,29124519.72,101497445.46,358534450.76,0,23318888.8,17927838.71,90299806.09,367988858.75,121315030.2,150586240.61,133028676.61,94605444.93,0,88852481.3,143080835.2,267602075.84,0,0,4.1,13.08,3.13,11.91,10.53,19.28,3.75,1.51,1.6,1.86,6.16,16.71,5.24,0,0,25.79,56.72,14.23,17.85,1.75,0.87,14.5,47.31,10.43,3.85,0,9.43,28.98,0.89,1.19,5.83,20.32,71.77,0,4.67,3.59,18.08,73.67,24.29,30.15,26.63,18.94,0,17.79,28.64,53.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",518,"South Africa","ZAF","overall","overall","2020-04-23",633,37932085.35,1.91,1.75,2.71,15.65,3.98,18.63,25.36,19.08,9.06,5.89,5.93,2.55,7.48,30.57,7.99,6.8,57.14,20.68,50.08,10.53,27.24,2.79,7.19,24.79,31.12,11.69,9.48,0,21.64,19.91,3.28,3.79,14.31,18.62,60,2.59,5.01,17.96,23.83,50.6,31.28,29.07,16.75,14.38,20.22,21.33,20.7,29.38,75618598.76,70516792.9,132818545.08,555016157.03,117289923.39,615814821.9,850579373.26,720082619.49,308975611.62,196591134.84,171697444.93,98817893.92,237201842.26,1120625908.96,331402526.54,265342364.73,40291106.49,851808002.13,1863909658.58,425687735.73,1046761520.87,105705708.68,322778538.37,922511918.69,1157797073.94,422696079.96,348484826.2,0,790223253.8,834614540.39,110156471.7,110341725.96,452572141.08,651247306.29,2144471397.68,79112893.93,154273850.78,579785771.81,756526658.16,1895687749.63,1185432424.59,1073397857.56,581288181.56,620491752.06,781733419.91,849094001.05,762474347.33,1075487274.41,1.99,1.86,3.5,14.63,3.09,16.23,22.42,18.98,8.15,5.18,4.53,2.61,6.25,29.54,8.74,7,1.06,22.46,49.14,11.22,27.6,2.79,8.51,24.32,30.52,11.14,9.19,0,20.83,22,2.9,2.91,11.93,17.17,56.53,2.09,4.07,15.28,19.94,49.98,31.25,28.3,15.32,16.36,20.61,22.38,20.1,28.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
