"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",389,"Nicaragua","NIC","female","18-34","2020-04-23",122,909617.59,0,0,3.33,10.83,2.5,17.36,14.17,10,17.5,4.2,16.95,3.36,11.76,14.29,11.48,1.65,NA,46.67,63.03,16.1,41.67,18.64,41.53,51.64,28.69,9.84,15.57,0,35.25,9.84,1.65,5.79,18.18,23.14,51.24,2.5,10.83,19.17,32.5,35,51.64,31.97,13.11,2.46,38.52,36.89,19.67,4.92,0,0,2868379.63,9709071.89,2608687,14185679.55,11227383.77,7691232.77,15004913.34,3714599.77,14200835.66,2769275.28,10113136,11968276.32,10615619.44,1933259.72,0,42946946.54,58748209.49,13544797.78,36529138.58,16598808.74,36448838.24,47373618.58,26140047.14,9293913,14315149.1,0,31642539.82,8768616.68,937666.78,5172691.52,15904139.48,19729292.14,48585899.3,1704954.57,8539639.82,16611716.08,28456232.39,34005867.74,43906591.88,28855695.8,15501049.03,2066352.52,35352435.9,33620602.8,18333383.34,3655336.97,0,0,3.15,10.67,2.87,15.6,12.34,8.46,16.5,4.08,15.61,3.04,11.12,13.16,11.67,2.13,0,47.21,64.59,14.89,40.16,18.25,40.07,52.08,28.74,10.22,15.74,0,34.79,9.64,1.03,5.69,17.48,21.69,53.41,1.87,9.39,18.26,31.28,37.38,48.27,31.72,17.04,2.27,38.87,36.96,20.16,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",390,"Nicaragua","NIC","female","overall","2020-04-23",185,1839447.12,1.1,0.55,3.3,10.44,2.2,14.21,12.64,12.09,15.93,4.42,13.33,2.76,12.15,13.26,8.7,1.1,NA,46.41,63.89,16.2,40.33,16.2,39.11,49.19,29.73,12.43,16.22,0,31.89,8.11,1.63,4.89,16.3,23.37,53.8,2.73,8.74,18.58,27.87,42.08,49.19,35.14,11.35,3.78,38.38,34.59,17.84,9.19,1583640.62,779833.69,4452020.25,19636280.94,4081200.91,27986662.17,17510463.88,16930845.66,23912276.77,6285545.76,18244295.56,4241789.18,27278615.77,18295034.19,13435798.98,1933259.72,0,82727830.04,116066499.84,21319629.82,64825611.16,26091438.1,60693957.06,76031502.09,58613252.77,29472866.23,27891550.71,0,48731308.55,14330139,9811294.43,16148964.53,28252549.5,35115821.67,93984012.02,3254113.84,20295746.53,30082870.79,50331795.06,78336837.33,96112610.63,58706653.2,21177884.59,7315493.73,78131408.24,56134317.58,30904652.36,18774333.75,0.86,0.42,2.42,10.68,2.22,15.21,9.52,9.2,13,3.42,9.92,2.31,14.83,9.95,7.3,1.05,0,44.97,63.1,11.59,35.24,14.18,33,41.33,31.86,16.02,15.16,0,26.49,7.79,5.33,8.78,15.36,19.09,51.09,1.77,11.03,16.35,27.36,42.59,52.25,31.92,11.51,3.98,42.48,30.52,16.8,10.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",391,"Nicaragua","NIC","male","18-34","2020-04-23",113,914829.31,0.88,0.88,0.88,14.16,2.65,13.27,19.47,12.39,16.81,9.73,6.19,1.77,9.73,6.19,15.93,6.19,50,56.36,64.86,18.35,51.82,17.43,33.93,56.64,26.55,14.16,22.12,0,26.55,10.62,0.89,8.04,8.93,25,57.14,2.65,3.54,15.04,29.2,49.56,43.36,42.48,9.73,4.42,36.28,28.32,23.01,12.39,941426.56,941426.56,941426.56,13321826.49,2073802.8,11581432.36,17906226.24,10775312.95,18169310.98,8598186.32,5459629.79,1545147.9,8231272.48,4926628.97,14191561.41,5296998.24,1322031.58,51568455.4,59691649.64,15416918.45,46671145.9,15394081.12,31190522.65,50438794.85,26153054.57,12981670.75,19252821,0,24089479.17,9005905.47,570260.35,6626865.32,7179416.93,22186661.08,54105071.82,2303897.74,2510253.47,13045828.42,25051531.28,48571420.05,39089709.87,37293963.07,11066337.4,4032920.62,33123644.91,24953537.47,22825759.03,10579989.55,1.03,1.03,1.03,14.56,2.27,12.66,19.57,11.78,19.86,9.4,5.97,1.69,9,5.39,15.51,5.79,1.45,56.37,65.25,16.85,51.02,16.83,34.09,55.13,28.59,14.19,21.05,0,26.33,9.84,0.62,7.24,7.85,24.25,59.14,2.52,2.74,14.26,27.38,53.09,42.73,40.77,12.1,4.41,36.21,27.28,24.95,11.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",392,"Nicaragua","NIC","male","overall","2020-04-23",174,1684394.62,1.15,1.15,1.15,15.52,2.87,12.64,14.94,13.22,13.79,8.62,4.6,2.3,8.05,5.75,13.22,5.2,50,55.88,66.47,17.86,44.38,16.67,29.65,52.3,26.44,14.94,20.11,0,28.16,10.34,1.16,6.36,8.67,21.97,61.85,1.72,2.87,13.22,25.29,56.9,41.38,39.08,10.92,8.62,37.36,28.16,18.39,16.09,2931522.68,2931522.68,2931522.68,23464070.45,6679880.65,18790403.11,21296342.31,25733349.12,23266420.68,14636881.17,7449725.92,4153205.57,13826288.42,8349342.09,20133486.42,7932238.38,1322031.58,96231856.12,114460290.85,28386039.26,69433656.17,27243141.52,46890591.73,85020117.13,48341744.48,23901259.56,31611859.4,0,47502561.15,17082037.56,1350094.05,8542610.3,12941926.1,30816860.62,113973315.64,2303897.74,3324908.93,18904868.62,36151897.43,107753889.45,68406590.8,61256890.74,21474987.47,17300993.14,59890590.37,46822009.1,29666027.01,32060835.67,1.74,1.74,1.74,13.93,3.97,11.16,12.64,15.28,13.81,8.69,4.42,2.47,8.21,4.96,11.95,4.71,0.78,57.13,67.95,16.85,41.22,16.17,27.84,50.48,28.7,14.19,18.77,0,28.2,10.14,0.8,5.07,7.68,18.3,67.66,1.37,1.97,11.22,21.46,63.97,40.61,36.37,12.75,10.27,35.56,27.8,17.61,19.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",393,"Nicaragua","NIC","overall","18-34","2020-04-23",244,1879550.62,0.41,0.41,2.07,12.4,2.89,16.46,16.53,11.16,17.36,6.64,12.5,2.9,10.37,10.37,13.52,3.7,50,49.79,63.6,17.8,47.28,17.8,38.49,54.51,27.05,11.89,18.85,0,30.74,11.07,1.24,6.61,13.64,23.97,54.55,2.48,7.44,16.94,30.17,42.98,47.95,36.48,11.07,4.1,37.7,32.38,20.9,9.02,941426.56,941426.56,3809806.19,23688901.84,5340493.26,28444618.09,29791613.47,19324240.79,34423775.08,12312786.09,21160985.69,4972426.64,18344408.48,17486452.58,25664875.93,7230257.96,1322031.58,94984235.33,121810363.36,30906206.24,87250079.11,32650893.33,70743717.35,101862208.06,52884649.01,23133278.82,34654765.03,0,56960282.8,19520593.04,1507927.13,11799556.84,23675103.71,43191918.23,106333830.82,4008852.31,11322149.73,30249091.79,54078024.02,86653595.72,85706330.84,67476187.33,26567386.43,7573087.59,70466721.39,59762362.16,42016837.45,15709140.97,0.5,0.5,2.03,12.6,2.84,15.13,15.85,10.28,18.31,6.55,11.26,2.65,9.76,9.3,13.65,3.85,0.7,50.54,64.81,16.44,46.42,17.37,37.64,54.19,28.14,12.31,18.44,0,30.31,10.39,0.8,6.28,12.6,22.98,56.57,2.13,6.02,16.09,28.77,46.1,45.6,35.9,14.13,4.03,37.49,31.8,22.35,8.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",394,"Nicaragua","NIC","overall","35-54","2020-04-23",105,1202161.13,1.92,0.96,1.92,13.46,1.92,9.62,11.54,15.38,11.54,5.77,2.88,1.92,8.65,10.58,3.85,0.97,NA,53.4,69.31,20.79,33.66,10.89,30.39,46.67,29.52,17.14,17.14,0,29.52,4.76,1.9,2.86,11.43,20.95,62.86,1.9,2.86,14.29,17.14,63.81,42.86,39.05,8.57,9.52,38.1,29.52,14.29,18.1,1583640.62,779833.69,1583640.62,12937250.07,4088495.64,9054862.84,11086769.79,15960334.46,11133410.4,6619544.73,2570946,2090475.45,9428161.05,8191110.95,3069438.08,617961.55,0,57798245.87,73477038.57,17855542.34,39590392.93,14520505.3,34708719.17,54432785.83,39340252.39,16529779.15,18964688.05,0,34913260.42,6364031.12,9653461.35,2927023.59,14578077.56,19612976.15,73444573.89,1549159.26,2605767.76,14324839.37,25188797.3,76547548.84,58341218.93,40410047.98,8371851.85,13092993.78,49174987.25,30562619.86,18872020.28,21606485.14,1.32,0.65,1.32,10.76,3.4,7.53,9.22,13.28,9.26,5.51,2.14,1.74,7.84,6.81,2.55,0.51,0,48.08,61.12,14.85,32.93,12.08,28.87,45.28,32.72,13.75,15.78,0,29.04,5.29,8.03,2.43,12.13,16.31,61.09,1.29,2.17,11.92,20.95,63.67,48.53,33.61,6.96,10.89,40.91,25.42,15.7,17.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",395,"Nicaragua","NIC","overall","overall","2020-04-23",422,4179903.61,1.2,0.96,2.15,12.2,2.87,14.29,13.37,12.44,13.88,6,8.89,2.64,9.59,10.05,12.11,3.43,60,49.5,65.58,19.85,42.32,17.26,35.18,50.37,25.36,13.74,16.82,0,27.96,9,1.31,5.24,12.57,22.51,58.38,2.09,5.76,15.97,25.65,50.52,41.23,33.41,9.95,6.16,34.12,28.67,16.35,11.85,5315518.59,4511711.67,8183898.22,49032672.11,12837401.86,55443096.17,43880350.89,49522853.28,50599984.5,22340842.82,28586444.31,9853353.51,44175577.72,32431298.51,50379155.13,12707744.78,2073802.8,193307845.14,260889767.94,67194971.99,151043753.35,64937908.6,125645867.14,183799223.32,110921525.99,65076228.32,64077444.26,0,107875490.81,36452663.1,11161388.48,24691574.83,45170652.26,69829201.22,226360463.84,5558011.58,23892911.89,53982609.97,89774993.86,203808130.18,176626695.07,127811729.39,45408734.85,28180776.78,147637990.39,110360114.06,64124540.85,56537360.57,1.27,1.08,1.96,11.73,3.07,13.26,10.5,11.85,12.11,5.34,6.84,2.36,10.57,7.76,12.05,3.04,0.5,46.25,62.42,16.08,36.14,15.54,30.06,43.97,26.54,15.57,15.33,0,25.81,8.72,2.67,5.91,10.81,16.71,54.15,1.33,5.72,12.91,21.48,48.76,42.26,30.58,10.86,6.74,35.32,26.4,15.34,13.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1135,"Nicaragua","NIC","female","18-34","2020-04-24",131,1054604.47,0.79,0.79,0.79,16.54,2.38,19.84,15.62,11.72,21.26,3.17,11.9,1.59,10.24,25,11.54,4.62,0,45.9,63.2,17.36,51.59,20.8,46.83,57.25,25.95,13.74,19.85,0,30.53,9.92,3.12,8.59,17.97,20.31,50,5.47,12.5,21.09,25.78,35.16,58.78,27.48,7.63,3.82,44.27,27.48,16.03,10.69,427130.56,427130.56,427130.56,17727995.12,2237413.83,16860165.48,16503476.22,11989017.06,23834373.96,2677801.95,12351339.21,1585195.81,9060629.77,22251447.23,11061407.2,4656724.02,0,44230589.54,64103917.44,14749758.5,52351636.23,23830410.87,47582289.88,62189891.86,26606729.63,16979894.29,20571971.28,0,30098657.65,11203193.81,2519869.41,8327189.23,15619068.54,22354121.28,54372585.15,4274398.94,14987298,21278705.51,26593902.25,36058528.91,59509009.59,31607663.99,7877163.78,4198996.25,45424520.28,26932604.03,19793493.44,11976681.77,0.41,0.41,0.41,16.81,2.12,15.99,15.65,11.37,22.6,2.54,11.71,1.5,8.59,21.1,10.49,4.42,0,41.94,60.78,13.99,49.64,22.6,45.12,58.97,25.23,16.1,19.51,0,28.54,10.62,2.39,7.9,14.81,21.2,51.56,4.05,14.21,20.18,25.22,34.19,56.43,29.97,7.47,3.98,43.07,25.54,18.77,11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1136,"Nicaragua","NIC","female","overall","2020-04-24",185,1884923.79,1.12,0.56,1.12,13.89,2.23,15.64,12.71,13.74,20.44,3.35,10.06,1.68,9.44,21.43,9.24,3.26,0,43.93,66.67,15.2,46.63,20,43.33,51.35,30.27,12.97,19.46,0,27.03,10.27,2.2,7.69,19.78,24.18,46.15,3.85,10.99,20.88,27.47,36.81,55.14,30.27,7.57,5.41,43.24,28.11,16.76,10.81,796452.04,427130.56,796452.04,22104015.43,3342086.99,19020877.42,22549199.41,34113947.39,38358700.45,5847018.17,14284247.03,2271913.11,16419812.29,31059765.01,13165816.71,4656724.02,0,70073903.3,128171423.51,22825509.18,85692507.71,33978511.04,73927056.19,91086868.32,66702782.33,22339652.56,36491318.27,0,43954044.96,19004581.24,2519869.41,11644328.76,35498149.11,54114627.97,82447791.06,4274398.94,17498991.04,42093230.15,44633138.8,77725007.38,89986708.26,70289249.76,14259846.67,11688961.62,64924121.1,54943688.51,45985276.04,21306146.58,0.42,0.23,0.42,11.73,1.77,10.09,11.96,18.1,20.35,3.1,7.58,1.21,8.71,16.48,6.98,2.47,0,37.18,68,12.11,45.46,18.03,39.22,48.32,35.39,11.85,19.36,0,23.32,10.08,1.34,6.18,18.83,28.71,43.74,2.27,9.28,22.33,23.68,41.24,47.74,37.29,7.57,6.2,34.44,29.15,24.4,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1137,"Nicaragua","NIC","male","18-34","2020-04-24",98,818835.15,2.06,2.06,2.06,12.24,4.12,22.45,23.71,10.31,11.22,7.14,4.12,2.06,13.54,11.34,16.33,3.12,0,55.67,68.04,24.21,53.61,17.71,30.93,58.76,19.39,13.27,29.59,0,27.55,10.2,2.06,2.06,11.34,21.65,62.89,3.09,5.15,12.37,21.65,57.73,55.1,32.65,5.1,6.12,24.49,39.8,22.45,12.24,1279284.35,1279284.35,1279284.35,9206021.4,2469972.34,16517650.21,17148853.01,7842008.56,7702294.76,5956405.9,3266331.02,1138957.09,9016603.38,8708453.2,11178330.18,2130532.73,0,44946301.11,55939232.64,17414934.2,44331330.42,16653617.05,22865582.56,46836882.27,16502241.31,11494445.26,23012748.06,0,23959147.07,6914933.56,1288614.58,2080723.17,9047269.54,17480646.85,51342065.41,2448426.96,3714187.94,10004414.68,16013281.48,49059008.49,48131049.12,23729327.33,4906309.62,4472633.48,20218665.08,34583075.51,17944676.78,8492902.19,1.56,1.56,1.56,11.24,3.02,20.17,20.94,9.58,9.41,7.27,3.99,1.39,11.01,10.64,13.65,2.6,0,54.89,68.32,21.27,54.14,20.34,27.92,57.2,20.15,14.04,28.1,0,29.26,8.44,1.57,2.54,11.05,21.35,62.7,2.99,4.54,12.22,19.56,59.91,58.78,28.98,5.99,5.46,24.69,42.23,21.91,10.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
