"","X","country_agg","GID_0","region_agg","GID_1","country_region_numeric","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",6137,"Cameroon","CMR","Ouest","CMR.8_1",542,"overall","overall","2020-05-04",54,3509454.25,0,0,2,9.8,4,17.31,10,12,4,6.12,1.96,0,0,11.76,11.32,9.62,100,48,58.82,22.45,54.9,25.49,39.22,39.22,46.3,16.67,9.26,1.85,5.56,11.11,0,2.13,23.4,19.15,55.32,2.13,4.26,12.77,14.89,65.96,46.3,20.37,9.26,11.11,40.74,18.52,16.67,12.96,0,0,3582840.88,34139693.63,13572348.37,55865464.19,35578839.16,31716803.78,16126440.07,25878970.04,17798868.51,0,0,41161557.56,34194635.68,25412011.54,3762943.68,150079264.97,188387995.4,55281949.38,201491331.66,85435906.33,150878577.25,143587896.81,166168403.37,54511181.17,42980504.54,3762943.68,26223550.47,27590593.02,0,4084124.99,88690552.01,42825047.18,176753518.55,3762943.68,12887660.12,46340561.48,49887347.97,199474729.47,158622605.39,94811643.76,24600909.9,34318083.69,137818638.06,70961215.36,70805103.6,37889275.55,0,0,1.02,9.73,3.87,15.92,10.14,9.04,4.6,7.37,5.07,0,0,11.73,9.74,7.24,1.07,42.76,53.68,15.75,57.41,24.34,42.99,40.91,47.35,15.53,12.25,1.07,7.47,7.86,0,1.16,25.27,12.2,50.36,1.07,3.67,13.2,14.22,56.84,45.2,27.02,7.01,9.78,39.27,20.22,20.18,10.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",9474,"Cameroon","CMR","Ouest","CMR.8_1",542,"overall","overall","2020-05-05",64,3904442.39,0,0,1.67,11.67,1.69,24.19,6.78,10.17,10.17,6.78,3.39,1.67,6.67,15,14.29,4.76,100,53.33,44.83,19.64,44.83,17.86,35,49.18,39.06,25,6.25,4.69,4.69,12.5,0,7.27,16.36,16.36,60,1.82,3.64,12.73,27.27,54.55,46.88,14.06,14.06,10.94,35.94,20.31,15.62,15.62,0,0,4985211.08,36097771.38,8609892.48,74407006.57,26269476.25,44802038.47,28663172.2,26262633.07,14081851.08,5372298.41,20277727.71,60290848.65,53432830.3,32193039.67,13595103.56,186949813.29,156479428.95,48710908.62,164381183.09,58863111.11,117367005.01,173884109.5,146981978.05,99319858.88,13069280.74,17422368.01,14142009.43,73704001.87,0,27457088.26,47236259.31,57892646.2,195651307.87,15037476.5,12715965.42,32801224.54,83128791.24,184553843.94,178105228.64,37312072.32,74328130.68,38491870.01,147005942.33,58505247.8,50581987.48,75286285.19,0,0,1.28,9.25,2.21,19.06,6.73,11.47,7.34,6.73,3.61,1.38,5.19,15.44,13.69,8.25,3.48,47.88,40.08,12.48,42.1,15.08,30.06,44.53,37.64,25.44,3.35,4.46,3.62,18.88,0,7.03,12.1,14.83,50.11,3.85,3.26,8.4,21.29,47.27,45.62,9.56,19.04,9.86,37.65,14.98,12.95,19.28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",12802,"Cameroon","CMR","Ouest","CMR.8_1",542,"overall","overall","2020-05-06",51,2962445.96,1.96,1.96,1.96,3.92,5.88,29.41,7.84,11.76,9.8,9.8,3.92,3.92,9.8,15.69,15.69,6,50,51.02,53.06,30.61,59.18,16.33,40.82,38.78,39.22,19.61,7.84,3.92,13.73,11.76,0,13.33,11.11,15.56,60,6.67,6.67,11.11,26.67,48.89,45.1,21.57,11.76,9.8,50.98,21.57,7.84,7.84,7304752.43,7304752.43,7304752.43,11005265.17,31393307.18,120066468.53,24865185.76,50661547.26,27500559.72,23679874.06,10419349.88,11168405.21,36982217.5,48902868.4,41245797.94,18828039.56,7735295.68,147721510.21,155803396.03,86091317.07,160334938.41,40712234.79,122174913.77,104586528.98,113097721.45,47029718.18,29612483.83,20791847.34,38641149.08,31102929.2,0,41024866.51,26287368.37,66350959.5,126920786.21,19204839.79,13173982.05,24797845.41,88095987.77,115311325.57,141726107.16,54791941.21,21885953.38,42179978.84,159355763.39,62884134.39,14623996.26,23720086.56,2.47,2.47,2.47,3.71,10.6,40.53,8.39,17.1,9.28,7.99,3.52,3.77,12.48,16.51,13.92,6.36,2.61,49.86,52.59,29.06,54.12,13.74,41.24,35.3,38.18,15.88,10,7.02,13.04,10.5,0,13.85,8.87,22.4,42.84,6.48,4.45,8.37,29.74,38.92,47.84,18.5,7.39,14.24,53.79,21.23,4.94,8.01,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",18525,"Cameroon","CMR","Ouest","CMR.8_1",602,"overall","overall","2020-05-08",69,3604598.89,3.03,1.52,4.55,4.48,4.48,25.37,5.97,8.96,4.55,10.45,6.06,4.48,2.99,23.88,4.48,5.97,100,54.69,50.79,25.4,64.06,14.75,47.69,45.31,36.23,24.64,10.14,2.9,7.25,8.7,0,3.45,5.17,17.24,74.14,0,1.69,6.78,16.95,74.58,34.78,24.64,8.7,15.94,39.13,21.74,15.94,8.7,14412397.83,11322187.64,24162041.54,15674941.6,14743532.12,94062163.07,40390935.92,46437069.21,18094519.02,28592647.91,26226850.23,10005104.32,14340611.03,102052778.49,8202907.11,23591390.18,9749643.71,157933880.72,162384896.81,82387019.83,190452965.21,33837872.54,166026724.48,151829666.96,137162803.56,97280478.79,32626638.82,8129348.94,19772500.1,34334548.81,0,11410412.19,13741587.09,59718870.41,217703544.8,0,6272859.39,24420499.49,64927446.58,209660616.43,143335742.46,85392996.23,24151147.79,42651891.7,151271586.3,56592573.89,51314128.65,46103133.04,4,3.14,6.7,4.35,4.09,26.1,11.21,12.88,5.02,7.93,7.28,2.78,3.98,28.31,2.28,6.54,2.7,43.81,45.05,22.86,52.84,9.39,46.06,42.12,38.05,26.99,9.05,2.26,5.49,9.53,0,3.17,3.81,16.57,60.4,0,1.74,6.77,18.01,58.16,39.76,23.69,6.7,11.83,41.97,15.7,14.24,12.79,1.52,9795948.93,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",21868,"Cameroon","CMR","Ouest","CMR.8_1",602,"overall","overall","2020-05-09",55,3369481.06,8.16,4.08,10.2,21.15,4.08,38.46,4.08,8,10.2,12.5,8.16,4.08,6.12,25,7.27,3.7,0,53.06,63.27,22.92,72.55,22,45.1,65.38,47.27,16.36,5.45,5.45,9.09,5.45,2.13,8.51,10.64,23.4,55.32,4.17,10.42,8.33,14.58,62.5,47.27,21.82,3.64,14.55,49.09,7.27,12.73,18.18,19504449.56,14373236.73,21769602.49,75010301.06,13760051.28,108251732.91,14518982.81,30102972.14,23368685.36,31916891.27,20472581.92,12522619.96,15630018.68,65229847.82,25270067.73,10187299.51,0,145445961.49,199486275.62,83414394.59,223704325.03,66113377.61,149686313.81,201621668.1,179330283.04,37101651.95,22571628.78,13810554.95,20881631.83,19426842.35,2324204.77,17571046.61,34181410.52,55430406.76,167957035.28,14526968.18,29760865.07,27532678.67,39334293.85,170578799.32,147208851.06,66693763.38,12150609.19,55680381.48,155315044.36,26035898.82,36596968.29,63785693.63,5.79,4.27,6.46,22.26,4.08,32.13,4.31,8.93,6.94,9.47,6.08,3.72,4.64,19.36,7.5,3.02,0,43.17,59.2,24.76,66.39,19.62,44.42,59.84,53.22,11.01,6.7,4.1,6.2,5.77,0.69,5.21,10.14,16.45,49.85,4.31,8.83,8.17,11.67,50.62,43.69,19.79,3.61,16.52,46.09,7.73,10.86,18.93,12.24,31268137.99,9.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",25233,"Cameroon","CMR","Ouest","CMR.8_1",602,"overall","overall","2020-05-10",52,3307475.92,2.08,2.08,4.17,14.89,6.25,26,18.75,6.38,4.08,10.2,2.08,4.26,6.38,20.41,9.8,4.17,NA,52.08,56.52,17.78,48.94,22.22,42.55,51.02,40.38,15.38,3.85,11.54,5.77,7.69,0,9.76,14.63,14.63,60.98,0,14.63,4.88,17.07,63.41,48.08,13.46,11.54,5.77,42.31,21.15,7.69,13.46,5324125.76,5324125.76,7020731.08,55070450.4,16371816.94,109719411.81,57039826.17,29681218.51,11300114.53,39071406.58,19629470.55,9577932.35,15655999.36,75645580.27,46240406.1,8507613.18,0,147457418.5,144667056.7,56548530.46,123791827.35,68207549.08,102811786.57,140937542.27,112302647.05,60297203.12,5950411.91,31394384.63,18059278.96,29510401.98,0,30860613.61,33547676.07,31357075.45,167142744.65,0,58155003.13,6333972.29,49514011.47,148905122.9,172105517.85,49490017.4,31914769.53,9397805.02,142393136.22,57279695.99,24182830.05,51815831.46,1.61,1.61,2.12,16.65,4.95,33.17,17.25,8.97,3.42,11.81,5.93,2.9,4.73,22.87,13.98,2.57,0,44.58,43.74,17.1,37.43,20.62,31.08,42.61,33.95,18.23,1.8,9.49,5.46,8.92,0,9.33,10.14,9.48,50.53,0,17.58,1.92,14.97,45.02,52.04,14.96,9.65,2.84,43.05,17.32,7.31,15.67,2.04,1696605.32,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",28645,"Cameroon","CMR","Ouest","CMR.8_1",602,"overall","overall","2020-05-11",61,3835562.25,1.69,3.39,8.47,7.02,6.9,24.14,11.86,15.52,5.26,5.26,5.08,10.34,1.79,30.51,3.28,3.33,50,42.37,54.24,11.86,58.33,10.34,30.51,47.54,44.26,16.39,16.39,4.92,3.28,9.84,0,5.66,5.66,20.75,67.92,0,7.55,1.89,24.53,66.04,50.82,18.03,9.84,8.2,39.34,27.87,11.48,8.2,3901131.89,14843852.45,36105488.56,30282673.47,26801195.08,81837119.41,58839384.2,73412477.06,23667391.62,15858474.52,17934960.12,49526477.27,17060482.29,129718150.15,15399413.31,27441604.01,18190038.82,167996566.36,211473971.42,46465322.84,178981133.91,23909220.48,118451209.63,164461801.59,162232553.38,55332467.29,58354857.4,10516539.39,21013586.89,46552288.93,0,26583880.85,14698426.45,96364245.45,206712646.45,0,27642790.31,3953104.59,100264259.19,212499045.1,184395649.22,78914379.46,50443753.82,30605416.7,141162663.82,105860309.13,60149654.47,37186571.77,1.02,3.87,9.41,7.9,6.99,21.34,15.34,19.14,6.17,4.13,4.68,12.91,4.45,33.82,4.01,7.15,4.74,43.8,55.14,12.11,46.66,6.23,30.88,42.88,42.3,14.43,15.21,2.74,5.48,12.14,0,6.93,3.83,25.12,53.89,0,7.21,1.03,26.14,55.4,48.08,20.57,13.15,7.98,36.8,27.6,15.68,9.7,1.75,3901131.89,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",31965,"Cameroon","CMR","Ouest","CMR.8_1",602,"overall","overall","2020-05-12",72,3992044.13,3.17,1.59,4.76,9.38,3.23,31.82,19.05,7.94,6.56,4.76,6.25,6.35,1.64,24.24,4.23,5.71,100,50.72,52.24,14.06,53.73,10.77,38.57,41.67,45.83,23.61,5.56,5.56,6.94,8.33,3.12,4.69,7.81,20.31,64.06,6.06,7.58,12.12,15.15,59.09,50,25,6.94,6.94,54.17,13.89,8.33,16.67,15089310.65,3857226.67,26321394.62,37614461.22,4756082.33,113054641.8,60124324.77,34224893.35,26828931.1,13752658.12,32573830.71,22935183.98,2830671.25,118213610.31,19870358.89,22613729.2,2830671.25,175053750.73,193950000.75,42339262.97,182588487.9,36803911.98,143432281.19,161406373.18,178766901.91,89198669.15,19376229.3,27715159.24,13629848.24,54560090.55,13780089.75,20891234.19,16382433.37,76689178.49,226726572.43,26937584.8,32290854.17,43758217.11,55070322.56,208804567.68,195260033.56,111926393.1,25298635.05,27538854.44,208095295.89,56030697.4,44333940.33,65914536.03,3.78,0.97,6.59,9.42,1.19,28.32,15.06,8.57,6.72,3.45,8.16,5.75,0.71,29.61,4.98,5.66,0.71,43.85,48.58,10.61,45.74,9.22,35.93,40.43,44.78,22.34,4.85,6.94,3.41,13.67,3.45,5.23,4.1,19.21,56.79,6.75,8.09,10.96,13.8,52.31,48.91,28.04,6.34,6.9,52.13,14.04,11.11,16.51,3.17,18179101.64,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",38169,"Cameroon","CMR","Centre","CMR.2_1",596,"overall","overall","2020-05-14",53,3801357.39,2.04,2.04,14.29,16.67,4.17,40.82,14.29,16.67,2.08,8.33,10.42,8.33,10.42,32,15.09,15.38,75,51.06,48.98,43.75,56.25,16.67,61.22,44,37.74,35.85,13.21,1.89,1.89,3.77,0,2.08,14.58,14.58,68.75,0,2.08,4.17,12.5,81.25,28.3,20.75,24.53,15.09,18.87,20.75,16.98,33.96,4487637.97,5210593.82,35895508.82,55161126.64,12250530.48,149034853.09,52923901.77,56208334.88,4487637.97,23367415.15,36922859.14,28502768.97,32548960.53,103906668.39,57364717.6,52326048.53,13918995.86,159622031.03,157084546.26,126178089.17,188979606.32,55600315.6,218993892.75,163727086.68,144279789.7,132689883.99,54848807.98,5105583.18,7039936.65,11912278.82,0,13897182.82,48253386.07,50292804.29,233341777.94,0,13897182.82,17194547.6,42678433.09,272014987.6,110205577.43,72673187.09,97262798.6,60680347.51,66616427.94,75813628.4,70172233.48,133182861.29,1.18,1.37,9.44,14.51,3.22,39.21,13.92,14.79,1.18,6.15,9.71,7.5,8.56,27.33,15.09,13.77,3.66,41.99,41.32,33.19,49.71,14.63,57.61,43.07,37.95,34.91,14.43,1.34,1.85,3.13,0,3.66,12.69,13.23,61.38,0,3.66,4.52,11.23,71.56,28.99,19.12,25.59,15.96,17.52,19.94,18.46,35.04,10.42,29198710.54,7.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",38170,"Cameroon","CMR","Littoral","CMR.5_1",599,"overall","overall","2020-05-14",50,3418475.76,6.25,6.25,10.42,20.41,4.26,31.91,8.51,20.83,6.38,10.42,10.42,10.42,8.51,24.49,20,12.24,66.67,71.43,66,38,68,31.25,50,54,44,32,10,6,0,6,2.17,6.52,15.22,23.91,52.17,0,6.67,11.11,24.44,57.78,34,26,14,16,28,28,18,22,18350145.22,18350145.22,41751067.17,57727495.91,14831355.55,99921306.67,24211921.42,70549707.13,14563581.8,33818891.38,23627912.98,47610427.71,21618892.97,86965629.71,67323650.2,37676751.5,9237537.89,232518819.52,247553662.78,132558614.39,219867583.24,103911215.61,178703334.49,184998430.44,160413723.13,114630636.26,25261101.32,14659497.65,0,21690119.66,5192498.06,21576640.64,39671543.95,108131593.01,148879071.01,0,19433311.79,35339524.25,75818637.6,187667374.97,109140083.86,104493961.7,47817832.64,56806970.42,99265203.51,112891896.5,61891296.76,58435100.59,5.37,5.37,12.21,16.89,4.34,29.23,7.08,20.64,4.26,9.89,6.91,13.93,6.32,25.44,19.69,11.02,2.7,68.02,72.42,38.78,64.32,30.4,52.28,54.12,46.93,33.53,7.39,4.29,0,6.34,1.52,6.31,11.61,31.63,43.55,0,5.68,10.34,22.18,54.9,31.93,30.57,13.99,16.62,29.04,33.02,18.1,17.09,2.13,8970436.66,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
