"","X","country_agg","GID_0","region_agg","GID_1","country_region_numeric","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",430,"Finland","FIN","Uusimaa","FIN.4_1",1062,"female","overall","2020-05-01",79,496715.4,1.27,1.27,2.53,12.66,3.8,46.84,34.18,18.99,15.19,6.33,2.53,1.27,7.59,18.99,12.66,3.85,50,17.72,62.03,10.13,36.71,2.53,12.66,39.24,0,5.06,1.27,2.53,78.48,12.66,0,1.27,12.66,16.46,69.62,0,1.28,14.1,21.79,62.82,15.19,48.1,27.85,7.59,1.27,3.8,17.72,77.22,640753.13,640753.13,2343033.47,5042928.63,1892744.35,22460500.63,17109913.55,8986055.22,7590563.75,3232594.54,1025020.89,640753.13,3237765.32,11277314.88,5862551.32,2928556.58,1702280.35,8558415.08,29422841.55,5110311.6,17992993.35,1778165.77,5010492.6,19564600.94,0,2924221.31,583409.66,1862038.06,35709322.02,8592549.4,0,534821.4,5742358.33,7461620.85,35932739.88,0,655445.77,7012020.3,10810026.92,30676822.99,7125967.87,23867323.24,14910356.35,3184483.33,1122720,2329547.85,8846694.18,37372578.42,1.29,1.29,4.72,10.15,3.81,45.22,34.45,18.09,15.28,6.51,2.06,1.29,6.52,22.7,11.8,5.9,3.43,17.23,59.23,10.29,36.22,3.58,10.09,39.39,0,5.89,1.17,3.75,71.89,17.3,0,1.08,11.56,15.02,72.34,0,1.32,14.12,21.76,61.76,14.35,48.05,30.02,6.41,2.26,4.69,17.81,75.24,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",431,"Finland","FIN","Uusimaa","FIN.4_1",1062,"male","overall","2020-05-01",52,439995.21,1.96,1.96,1.96,13.73,0,25.49,39.22,15.69,5.88,1.96,3.92,0,9.8,17.65,11.54,5.77,100,40.38,69.23,11.54,40.38,0,9.62,32.69,0,0,9.62,5.77,75,9.62,1.92,1.92,5.77,11.54,78.85,1.92,3.85,5.77,15.38,73.08,9.62,51.92,34.62,3.85,0,3.85,9.62,86.54,654281.56,654281.56,654281.56,5873723.45,0,10716867.44,16686158.11,6001289.9,2107377.65,654281.56,1284640.99,0,3753066.96,6966658.11,6313676.96,2572001.24,654281.56,17503546.25,31215837.31,5364143.85,17069622.31,0,4486827.1,14788768.75,0,0,3900311.29,2441597.07,33239682.6,4417930.38,959002.91,1215283.57,2243357.76,5337225.58,34244651.52,959002.91,1787846.3,2564234.04,6988426.76,31700011.33,4206624.31,23485933.15,14415217.63,1891746.25,0,1757817.44,5207526.1,37034177.8,1.49,1.49,1.49,13.35,0,24.36,37.92,13.64,4.79,1.49,2.92,0,8.53,15.83,14.35,5.85,1.49,39.78,70.95,12.19,38.8,0,10.2,33.61,0,0,8.86,5.55,75.55,10.04,2.18,2.76,5.1,12.13,77.83,2.18,4.06,5.83,15.88,72.05,9.56,53.38,32.76,4.3,0,4,11.84,84.17,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",432,"Finland","FIN","Uusimaa","FIN.4_1",1062,"overall","35-54","2020-05-01",58,371436.02,3.45,3.45,3.45,17.24,1.72,41.38,43.1,17.24,12.07,5.17,3.45,1.72,12.07,17.24,18.97,1.72,100,27.59,65.52,12.07,31.03,0,5.17,34.48,0,3.45,5.17,1.72,81.03,8.62,0,1.72,8.62,17.24,72.41,0,0,8.62,20.69,70.69,12.07,53.45,27.59,6.9,0,1.72,15.52,82.76,1295034.69,1295034.69,1295034.69,5725143.45,640753.13,14688377.65,16285110.59,5998550.74,3926564.49,1799603.69,1295034.69,640753.13,3724678.65,6579583.35,7187918.65,654281.56,654281.56,10962335.85,26062835.75,5326404.83,12416508.45,0,1578342.36,13928589.87,0,1298943.97,2124164.22,923632.07,29977872.66,2818988.77,0,534821.4,2428515.28,5009101.24,29171163.77,0,0,2407620.05,7239933.26,27496048.37,3815717.3,19536320.29,10829450.01,2962114.08,0,486958.17,5498358.12,31158285.39,3.49,3.49,3.49,15.41,1.73,39.54,43.84,16.15,10.57,4.84,3.49,1.73,10.03,17.71,19.35,1.76,1.76,29.51,70.17,14.34,33.43,0,4.25,37.5,0,3.5,5.72,2.49,80.71,7.59,0,1.44,6.54,13.49,78.54,0,0,6.48,19.49,74.03,10.27,52.6,29.16,7.97,0,1.31,14.8,83.89,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",433,"Finland","FIN","Uusimaa","FIN.4_1",1062,"overall","overall","2020-05-01",136,978397.73,1.48,1.48,2.22,12.59,2.96,38.52,37.78,17.78,11.85,5.19,2.96,0.74,8.15,18.52,12.5,4.44,66.67,26.67,65.93,10.37,39.26,1.48,11.85,37.78,0,2.94,5.15,3.68,76.47,11.03,0.75,1.49,9.7,14.18,73.88,1.5,2.26,10.53,18.8,66.92,12.5,48.53,29.41,7.35,0.74,3.68,13.97,80.15,1295034.69,1295034.69,2997315.03,10916652.08,2757741.49,34928324.49,37324029.63,15852342.26,10562938.55,4751873.24,2309661.88,640753.13,6990832.28,19108970.13,13041225.43,5500557.83,2356561.91,26926958.47,63921430.69,10474455.44,37704614.35,1778165.77,10151601.26,36995368.39,0,2924221.31,5124474.08,4303635.14,71591003.31,13010479.78,959002.91,1750104.97,7985716.09,12798846.42,72595146.08,1613284.47,2443292.07,9576254.34,17798453.68,64140307.44,11332592.17,47994009.52,29325573.98,6853231.14,1122720,4087365.29,14054220.28,76824510.91,1.32,1.32,3.06,11.16,2.82,35.7,38.15,16.2,10.8,4.86,2.36,0.65,7.15,19.53,13.33,5.62,2.41,27.52,65.33,10.71,38.54,1.82,10.38,37.81,0,2.99,5.24,4.4,73.17,13.3,0.98,1.79,8.16,13.08,74.2,1.65,2.5,9.79,18.19,65.56,11.58,49.05,29.97,7,1.15,4.18,14.36,78.52,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1626,"Finland","FIN","Uusimaa","FIN.4_1",1004,"female","overall","2020-05-02",92,586794.43,0,0,0,13.19,1.1,39.13,35.16,21.98,9.89,3.3,5.49,1.1,5.49,29.35,10.87,5.43,0,7.61,64.13,13.04,50,1.09,11.96,48.91,4.35,4.35,3.26,2.17,77.17,8.7,0,3.26,11.96,17.39,67.39,1.09,4.35,5.43,35.87,53.26,8.7,57.61,23.91,9.78,1.09,0,7.61,91.3,0,0,0,7938052.34,593089.63,21083051.45,20650968.49,12097451.63,5096875.53,1641400.83,2774983.37,593089.63,3056357.98,16347238.77,5583081.38,3002030.05,0,4323218.6,36464623.39,6937140.22,28741092.49,526797.92,6444833.51,27913521.79,2474769,2320455.65,1990971.29,1112884.84,44350620.13,6429742.01,0,1656093.91,6790468.06,9968581.43,40264299.53,510674.73,2185297.57,2702321.32,20778395.57,32502753.76,4862755.79,35558251.42,13111817.8,5146617.93,976610.74,0,4066405.59,53636426.61,0,0,0,13.53,1.01,35.93,35.19,20.62,8.69,2.8,4.73,1.01,5.21,27.86,9.51,5.12,0,7.37,62.14,11.82,48.98,0.9,10.98,47.57,4.22,3.95,3.39,1.9,75.58,10.96,0,2.82,11.57,16.99,68.62,0.87,3.72,4.61,35.41,55.39,8.29,60.6,22.34,8.77,1.66,0,6.93,91.41,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1627,"Finland","FIN","Uusimaa","FIN.4_1",1004,"overall","35-54","2020-05-02",59,441380.51,0,0,0,13.56,0,28.81,30.51,13.56,8.47,1.69,1.69,0,1.69,23.73,10.17,1.69,NA,8.47,62.07,11.86,50.85,0,5.08,52.54,3.39,5.08,3.39,5.08,77.97,5.08,0,0,6.78,18.64,74.58,0,1.69,6.78,22.03,69.49,8.47,50.85,32.2,8.47,0,0,6.78,93.22,0,0,0,6008884.67,0,11105616.01,12511380.59,4485065.47,3385891.58,1016921,593089.63,0,705335.3,10620038.13,3347364.76,727604.38,0,3297724.74,27776705.34,6720790.17,22841574.43,0,1571457.84,23602874.66,2181430.49,1592851.27,1397881.67,2160761.07,34970494.76,1834631.29,0,0,2796189.88,10437368.21,30904492.46,0,1016921,2119638.22,7779405.95,33222085.37,3163855.9,22481383.51,15114060.41,3378750.72,0,0,2844724.61,41293325.94,0,0,0,13.61,0,25.16,28.35,10.16,7.67,2.3,1.34,0,1.6,24.06,7.58,1.65,0,7.47,62.93,15.23,51.75,0,3.56,53.48,4.94,3.61,3.17,4.9,79.23,4.16,0,0,6.34,23.65,70.02,0,2.3,4.8,17.63,75.27,7.17,50.93,34.24,7.65,0,0,6.45,93.55,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1628,"Finland","FIN","Uusimaa","FIN.4_1",1004,"overall","overall","2020-05-02",145,1191537.93,0.69,0.69,0.69,13.19,2.08,34.48,36.11,18.06,9.03,2.78,3.47,1.39,4.86,26.21,11.72,4.83,33.33,12.41,62.94,15.28,50.34,1.38,11.72,50.34,4.83,2.76,4.14,4.14,73.79,9.66,0,2.08,9.03,18.75,70.14,1.39,3.47,4.17,26.39,64.58,8.28,53.1,26.9,11.03,0.69,0,9.66,88.97,1043294.42,1043294.42,1043294.42,13487135.1,4145672.1,35408190.22,42041294.89,20063601.13,10530584.96,2658321.83,2774983.37,2045891.7,5297946.27,29429088.78,13342325.82,4878575.2,1043294.42,15128089.81,75655417.74,21165145.71,59948825.69,1543718.92,12103160.9,60276875.46,5781000.2,2320455.65,6255038.79,5667018.59,84667137.83,12318896.85,0,1656093.91,8327184.27,22594552.79,84431716.95,1527595.73,3202218.57,4846566.23,25151080.6,82282086.8,9099251.53,62849742.91,33227209.92,11833343.56,976610.74,0,12401729.79,103631207.4,0.88,0.88,0.88,11.32,3.48,29.72,35.28,16.84,8.84,2.23,2.33,1.72,4.45,24.7,11.2,4.09,0.88,12.7,63.49,17.76,50.31,1.3,10.16,50.59,4.85,1.95,5.25,4.76,71.06,10.34,0,1.39,6.99,18.96,70.86,1.28,2.69,4.07,21.11,69.06,7.64,52.75,27.89,9.93,0.82,0,10.41,86.97,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",3396,"Finland","FIN","Keski-Suomi","FIN.5_1",994,"overall","overall","2020-05-03",52,195693.07,0,0,0,11.54,0,38.46,34.62,19.23,13.46,3.85,1.92,0,11.54,21.15,11.54,0,NA,7.69,59.62,11.54,53.85,1.92,3.85,43.14,1.92,0,5.77,1.92,76.92,11.54,0,0,14.58,18.75,66.67,0,6.12,14.29,16.33,63.27,9.62,53.85,21.15,9.62,0,7.69,15.38,71.15,0,0,0,2248620.87,0,6763229.65,6893270.69,3537072.78,2400117.81,1067024.06,223031.33,0,1921072.35,2790006.8,2256975.68,0,0,1169591.6,11992910.09,3235066.65,9640681.86,160422.55,1318154.04,7136098.46,255085.53,0,1483713.48,815272,14519690.02,2086336.74,0,0,2661995.65,3424664.6,11883925.36,0,923664.71,2772129.06,3161933.75,11507988.16,1536304.38,10175881.19,4140008.73,2513521.39,0,2105583.79,2620544.87,13639587.02,0,0,0,11.49,0,34.56,35.22,18.07,12.26,5.45,1.14,0,9.82,14.26,11.53,0,0,5.98,61.28,16.53,49.26,0.82,6.74,36.47,1.3,0,7.58,4.17,74.2,10.66,0,0,13.6,17.5,60.73,0,4.72,14.17,16.16,58.81,7.85,52,21.16,12.84,0,10.76,13.39,69.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",3397,"Finland","FIN","Pirkanmaa","FIN.5_1",998,"female","overall","2020-05-03",85,241942.33,0,0,0,14.12,2.35,31.76,31.76,24.71,2.35,2.35,1.18,0,3.53,25.88,10.59,3.53,33.33,12.94,63.53,10.59,50.59,0,5.88,49.41,2.35,1.18,4.71,1.18,85.88,4.71,0,4.71,7.06,11.76,76.47,1.18,4.71,9.41,27.06,57.65,18.82,52.94,22.35,5.88,0,5.88,12.94,81.18,0,0,0,3729020.59,555772.73,7605486.61,8050526.95,7260643.81,480535.34,529929.62,284434.48,0,689424.74,5780730.24,2208731.51,697271.03,310277.59,3017633.72,14703784.42,2183909.33,11784732.91,0,894285.09,9838586.11,439263.03,310936.25,856451.65,355564.13,20295079.09,1936939.22,0,918508.68,1970918.95,2362167.35,18942638.39,284434.48,894030.07,2512124.84,7651421.24,12852222.74,4387751.48,11629551.37,7003875.86,1173054.66,0,903065.23,2506417.43,20784750.72,0,0,0,15.41,2.3,31.44,33.27,30.01,1.99,2.19,1.18,0,2.85,23.89,9.13,2.88,1.28,12.47,60.77,9.03,48.71,0,3.7,40.67,1.82,1.29,3.54,1.47,83.88,8.01,0,3.8,8.15,9.76,78.29,1.18,3.7,10.38,31.62,53.12,18.14,48.07,28.95,4.85,0,3.73,10.36,85.91,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",3398,"Finland","FIN","Pirkanmaa","FIN.5_1",998,"male","overall","2020-05-03",51,188116.75,0,0,0,9.8,1.96,21.57,31.37,13.73,7.84,3.92,1.96,1.96,5.88,15.69,3.92,0,NA,19.61,66.67,31.37,56.86,0,3.92,52.94,0,0,0,3.92,90.2,5.88,0,1.96,3.92,3.92,90.2,0,1.96,1.96,9.8,86.27,9.8,37.25,33.33,19.61,0,3.92,9.8,86.27,0,0,0,1989231.09,236049.5,4404733.49,7274800.79,2739978.42,1203644.69,623227.15,387177.65,383351.38,1006578.53,3010555.62,549452.77,0,0,4496645.19,12014263.98,6361653.33,10796684.08,0,610378.28,8224885.5,0,0,0,1650730.43,16284662.98,876281.89,0,227026.89,619400.88,1545180.56,16420066.96,0,236049.5,227026.89,2590590.85,15758008.05,1417335.79,8292786.7,6134042.45,2967510.35,0,594864.69,2245988.65,15970821.96,0,0,0,10.57,1.25,23.41,38.67,14.57,6.4,3.31,2.06,2.04,5.35,16,2.92,0,0,23.9,63.87,33.82,57.39,0,3.24,43.72,0,0,0,8.78,86.57,4.66,0,1.21,3.29,8.21,87.29,0,1.25,1.21,13.77,83.77,7.53,44.08,32.61,15.77,0,3.16,11.94,84.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
