"","X","country_agg","GID_0","region_agg","GID_1","country_region_numeric","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",4711,"Oman","OMN","Muscat","OMN.11_1",2215,"overall","overall","2020-05-03",61,2070713.76,0,0,0,1.69,3.39,15.25,8.47,15.25,5.08,3.33,0,0,8.47,16.95,5,6.9,0,19.64,50,17.86,25,0,3.57,18.52,27.87,18.03,4.92,6.56,9.84,21.31,0,1.96,11.76,17.65,68.63,0,2,20,30,48,16.39,37.7,16.39,13.11,9.84,13.11,27.87,32.79,0,0,0,2740918.2,5481836.39,32148066.87,16001856.57,26861720.92,8170850.37,5840650.66,0,0,18079463.28,32716910.87,9945977.85,16785292.73,0,32950473.13,89617312.32,37401478.72,50526829.03,0,10552954.29,33983864.24,62509799.05,32199971.09,13130548.65,13260938.38,18332056.27,43759069.16,0,5612226.12,23020191.45,29165339.33,117242806.04,0,5612226.12,35981830.95,39666389.4,91039198.28,44128492.43,71673282.9,32689175.09,26549612.53,18718606.32,29654543.33,48130953.33,78536459.96,0,0,0,1.32,2.65,15.53,7.73,12.97,3.95,2.82,0,0,8.73,15.8,4.8,8.11,0,15.91,43.28,18.06,24.4,0,5.1,16.41,30.19,15.55,6.34,6.4,8.85,21.13,0,2.71,11.12,14.08,56.62,0,2.71,17.38,19.16,43.97,21.31,34.61,15.79,12.82,9.04,14.32,23.24,37.93,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",7994,"Oman","OMN","Muscat","OMN.11_1",2215,"overall","overall","2020-05-04",56,1761644.42,0,0,0,10.71,3.57,16.07,14.29,17.86,10.71,3.57,3.57,0,10.71,10.71,1.79,3.57,NA,30.91,52.73,20,20,0,1.82,21.82,35.71,25,5.36,0,10.71,19.64,1.96,1.96,15.69,25.49,54.9,3.92,3.92,13.73,27.45,50.98,17.86,35.71,19.64,17.86,8.93,16.07,19.64,46.43,0,0,0,19032745.24,3679882.8,29386354.53,19712673.88,30778902.09,21307912.12,4496566.24,3679882.8,0,16278993.83,15382323.97,2133611.03,7799253.92,0,45678051.24,80093411.52,27834668.53,26863707.45,0,3095682.28,31056963.86,75923843.26,32798197.66,8475774.58,0,17460782.77,36747196.69,3513407.97,2532201.67,23657407.28,38348083.44,94644933.62,4360444.88,7341733.31,24922727.9,56290255.61,69780872.28,22704401.45,75707312.97,31047123.24,33237196.31,14418623.03,25764195.09,27943559.42,94569656.44,0,0,0,10.8,2.09,16.68,11.19,17.47,12.1,2.55,2.09,0,9.24,8.73,1.21,4.43,0,25.93,45.47,15.8,15.25,0,1.76,17.63,43.1,18.62,4.81,0,9.91,20.86,1.99,1.44,13.43,21.77,53.73,2.48,4.17,14.15,31.95,39.61,12.89,42.98,17.62,18.87,8.18,14.63,15.86,53.68,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",11322,"Oman","OMN","Muscat","OMN.11_1",2215,"overall","overall","2020-05-05",60,2041097.55,0,0,0,11.86,3.39,15.25,11.67,13.56,3.39,6.78,0,1.67,6.78,20,8.62,5.56,0,18.87,52.83,20.75,28.3,1.89,1.89,28.3,35,3.33,8.33,1.67,18.33,18.33,2.04,4.08,18.37,20.41,55.1,4.08,14.29,12.24,16.33,53.06,20,28.33,18.33,16.67,11.67,8.33,26.67,36.67,0,0,0,21104168.2,5986041.38,27752178.82,20200714.76,25753682.61,5986041.38,13809604.1,0,3471352.07,12412552.42,34745380.43,17347246.22,7984537.58,0,29845785.43,94673979.02,47220765.85,60154731.53,3471352.07,1998496.21,54298607.04,66784908.48,7099887.68,14870824.51,3471352.07,45260619.35,37704831.39,3144748.05,3608760.44,30676274.94,42469629.25,84216622.63,6230135.81,19090256.71,16016794.35,23311347.36,99467501.06,35131344.74,62714598.06,34335428.22,35079412.32,18126888.54,14393060.12,46936126.01,87804708.67,0,0,0,10.34,2.93,13.6,9.9,12.62,2.93,6.77,0,1.7,6.08,17.02,8.5,3.91,0,14.62,46.38,23.13,29.47,1.7,0.98,26.6,32.72,3.48,7.29,1.7,22.17,18.47,1.54,1.77,15.03,20.81,41.26,3.05,9.35,7.85,11.42,48.73,17.21,30.73,16.82,17.19,8.88,7.05,23,43.02,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",14616,"Oman","OMN","Muscat","OMN.11_1",2215,"overall","overall","2020-05-06",69,1488145.28,0,1.45,4.35,5.8,4.35,14.49,13.04,21.74,5.8,2.9,7.25,0,14.49,25,8.82,4.55,50,39.68,54.69,19.05,28.57,1.59,0,22.22,34.78,20.29,8.7,5.8,8.7,11.59,1.67,1.67,13.33,28.33,55,1.67,6.67,20,31.67,40,21.74,34.78,20.29,10.14,8.7,10.14,28.99,39.13,0,1050011.01,2740985.42,7511827.75,5373553.86,16687349.25,15787669.03,28008962.51,8139065.98,3233928.26,8041028.7,0,19406689.87,33204464.67,12688919.28,4639019.61,1952271.44,59992638.3,73446812.99,28749822.16,36901321.49,2022250.52,0,27658876.01,53346826.24,30577379.06,9206926.21,11038587.47,12752996.83,19112358.14,1306606.9,3508127.58,15750409.57,41292042.46,70621848.14,1306606.9,7444004.67,32819974.45,35286593.69,55621854.94,28006198.37,47622566.55,37570226.39,19280043.33,13549906.46,15406474.33,44217170.61,59305483.25,0,0.71,1.84,5.05,3.61,11.21,10.61,18.82,5.47,2.17,5.4,0,13.04,22.31,8.53,3.12,1.31,40.31,49.35,19.32,24.8,1.36,0,18.59,35.85,20.55,6.19,7.42,8.57,12.84,0.88,2.36,10.58,27.75,47.46,0.88,5,22.05,23.71,37.38,18.82,32,25.25,12.96,9.11,10.35,29.71,39.85,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",20457,"Oman","OMN","Muscat","OMN.11_1",2343,"overall","overall","2020-05-08",62,1765085.64,1.64,1.64,1.64,8.2,6.56,15,18.03,14.75,10,6.56,5,1.67,8.2,27.87,3.23,8.06,0,29.03,67.74,24.19,30.65,6.45,4.84,33.87,32.26,19.35,11.29,3.23,19.35,9.68,0,7.14,8.93,23.21,60.71,3.57,3.57,10.71,32.14,50,12.9,33.87,19.35,25.81,4.84,9.68,27.42,50,2960844.19,2960844.19,2960844.19,14372650.38,12207918.33,24015940.07,26870734.98,27782314.54,17399657.28,10002276.88,9118322.17,2179318.54,14678688.49,49589145.57,7237203.04,10610830.49,0,47338394.46,106382095.78,35950806.91,55997971.42,10319057.7,8434676.12,53926586.01,59060544.58,31619774.26,18282493.27,6282171.73,43928394.94,11933933.37,0,12434540.17,18394402.17,36607070.23,94444274.04,4402342.63,7315695.6,19837194.05,37856166.55,92468887.78,27570893.15,50187775.56,29097635.47,56906547.54,7896923.59,19119310.17,42065819.16,95015069.28,1.68,1.68,1.68,8.14,6.92,13.61,15.22,15.74,9.86,5.67,5.17,1.23,8.32,28.09,4.1,6.01,0,26.82,60.27,20.37,31.73,5.85,4.78,30.55,33.46,17.91,10.36,3.56,24.89,6.76,0,7.04,10.42,20.74,53.51,2.49,4.14,11.24,21.45,52.39,15.62,28.43,16.49,32.24,4.47,10.83,23.83,53.83,1.67,2960844.19,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",27161,"Oman","OMN","Muscat","OMN.11_1",2343,"overall","overall","2020-05-10",60,1955847.7,1.72,3.45,3.45,3.51,6.9,10.53,6.9,10.34,3.45,10.17,5.26,3.45,6.9,13.79,5,3.57,100,32.2,62.07,21.05,31.03,5.36,1.75,27.59,33.33,16.67,16.67,5,8.33,15,1.75,0,22.81,19.3,56.14,7.02,3.51,15.79,24.56,49.12,20,33.33,20,21.67,3.33,15,31.67,45,4122862.94,5462988.95,5462988.95,5960102.02,9054033.64,21450462.41,19119724.82,21430725.32,10881580.37,19735348.62,14301666.7,5854123.89,12212228.65,27716357.8,9068993.67,6835755.22,4122862.94,65856482.21,99958514.58,34478608.92,58049662.9,15707639.1,4122862.94,46146299.63,75984198.4,29088925.1,26088970.04,5184413.36,10798636.87,39850873.1,1943624.72,0,41875449.54,40678196.49,102498746.11,8229651.85,8748528.46,22341514.68,54259341,93416980.87,41831677.25,60177476.19,34959162.2,50027701.22,8451221.83,28176393.81,61681799.13,88686602.09,2.11,2.79,2.79,3.05,4.63,10.97,9.78,10.96,5.56,10.09,7.31,2.99,6.24,14.17,4.64,3.5,2.11,33.67,51.11,17.63,29.68,8.03,2.11,23.59,38.85,14.87,13.34,2.65,5.52,20.38,0.99,0,21.41,20.8,52.41,4.21,4.47,11.42,27.74,47.76,21.39,30.77,17.87,25.58,4.32,14.41,31.54,45.34,1.72,4122862.94,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",30559,"Oman","OMN","Muscat","OMN.11_1",2343,"overall","overall","2020-05-11",57,1401773.28,0,0,3.7,9.26,1.89,3.77,9.26,9.26,5.45,1.89,0,1.89,3.77,14.81,7.02,10.71,0,32.08,60.38,13.21,33.33,1.89,1.89,29.09,36.84,14.04,14.04,8.77,7.02,12.28,0,1.92,15.38,25,57.69,3.85,9.62,25,23.08,38.46,22.81,35.09,14.04,19.3,3.51,10.53,22.81,54.39,0,0,8937255.86,10270534.36,2795060.44,3567232.53,19961911.14,9671579.32,5974806.39,2088739.4,0,2587302.31,4251248.24,22558156.84,10629147.8,13326058.02,0,36044836.9,72618639.37,14010710.37,42693418.07,4062816.51,1833208.88,47472373.05,52928270.64,16078210.48,17215488.37,8928505.22,10731642.75,22039047.83,0,1447414.12,20544081.85,34522691.99,68718663.86,5685849.68,13171912.83,27538600.45,25726412.5,53110076.37,36330712.34,47245534.67,19004109.56,22652495.25,6071644.43,13308835.99,34477813.65,71374557.75,0,0,6.38,7.33,1.99,2.54,14.24,6.9,4.26,1.49,0,1.85,3.03,16.09,7.58,9.51,0,25.71,51.8,9.99,30.46,2.9,1.31,33.87,37.76,11.47,12.28,6.37,7.66,15.72,0,1.03,14.66,24.63,49.02,4.06,9.4,19.65,18.35,37.89,25.92,33.7,13.56,16.16,4.33,9.49,24.6,50.92,1.89,760479.28,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",33818,"Oman","OMN","Muscat","OMN.11_1",2343,"male","overall","2020-05-12",50,1044861.82,0,0,0,12,0,18.37,8,14,2.04,4,2,0,8,14.58,8,10,0,36,48,28.57,38.78,2.04,2.04,28,36,16,14,6,22,6,0,2,24,26,48,4,2,28,26,40,26,44,10,20,6,8,22,62,0,0,0,10210757.28,0,16343644.11,10329319.97,18127743.81,1422554.62,5779305.84,1909462.6,0,9494848.18,14197119.17,7831022.7,9765772.45,0,34147070.43,45830280.42,23727955.71,36042736.04,3068341.67,1670124.16,28084098.02,37958748.29,16404071.75,10899318.17,6518116.7,26284273.47,6421653.33,0,3036190.45,23442763.34,20669549.41,57337678.52,5281391.56,987071.17,26073120.05,25908173.99,46236424.94,28989951.9,44469432.54,8778709.07,22248088.2,8023328.8,7330741.28,25937274.1,61684665.83,0,0,0,9.77,0,15.64,9.89,17.35,1.36,5.53,1.83,0,9.09,13.59,7.49,9.35,0,32.68,43.86,22.71,34.5,2.94,1.6,26.88,36.33,15.7,10.43,6.24,25.16,6.15,0,2.91,22.44,19.78,54.88,5.05,0.94,24.95,24.8,44.25,27.75,42.56,8.4,21.29,7.68,7.02,24.82,59.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",33819,"Oman","OMN","Muscat","OMN.11_1",2343,"overall","overall","2020-05-12",74,1838610.56,0,0,0,9.72,0,12.68,8.33,9.72,1.41,2.78,1.39,0,5.56,12.86,5.48,8.22,0,33.8,45.71,21.74,31.88,1.45,1.45,25.35,39.19,12.16,10.81,5.41,17.57,9.46,1.52,1.52,18.18,22.73,56.06,3.03,1.52,27.27,21.21,46.97,22.97,36.49,12.16,17.57,4.05,8.11,21.62,54.05,0,0,0,13245278.63,0,16343644.11,14733430.22,18127743.81,1422554.62,5779305.84,1909462.6,0,9494848.18,21470055.95,7831022.7,11972748.3,0,53857165.57,67525550.52,26929106.36,44233828.32,3068341.67,1670124.16,44956924.24,71925245.04,18408214.43,16538180.94,11391085.92,29650045,25763542.53,2083507.22,3036190.45,23442763.34,28708379.74,106527621.38,5281391.56,987071.17,41068426.82,27329946.57,89131625.99,43905894.14,58856550.31,22078326.53,38957691.14,8023328.8,19077263.11,43316012.56,91871685.94,0,0,0,7.2,0,8.89,8.01,9.86,0.77,3.14,1.04,0,5.16,11.68,4.26,6.51,0,29.29,36.73,14.65,24.06,1.67,0.91,24.45,39.12,10.01,8.99,6.2,16.13,14.01,1.13,1.65,12.75,15.61,57.94,2.87,0.54,22.34,14.86,48.48,23.88,32.01,12.01,21.19,4.36,10.38,23.56,49.97,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",39981,"Oman","OMN","Muscat","OMN.11_1",2343,"overall","overall","2020-05-14",54,1258028.07,5.56,5.56,5.56,16.67,5.66,14.81,7.55,18.52,11.11,7.55,5.56,5.66,9.43,20.75,5.77,5.77,100,31.37,50.98,13.73,29.41,1.96,1.96,26,40.74,22.22,5.56,1.85,1.85,14.81,4.26,0,12.77,21.28,61.7,6.38,4.26,10.64,25.53,53.19,24.07,38.89,11.11,11.11,12.96,7.41,14.81,51.85,7756615.7,7756615.7,7756615.7,16447496.27,5776825.07,14756446.86,7165001.36,25493593.4,15360059.27,7782797.77,7756615.7,8212902.2,12292595.04,26091736.52,5202605.8,10169710.36,2812404.7,36684136.1,62520500.2,16073406.28,39432243.47,2812404.7,2812404.7,31687119.01,44664591.2,30536777.39,7246422.81,3220503.36,3824253.42,19560634.41,3826772.74,0,11709149.61,16969221.07,78339762,5335796.26,7648898.58,8388431.19,27637067.83,61834711.57,29192578.71,44184475.99,17734884.46,16364999.35,14561671.93,7986636.06,20813781.92,67482815.53,6.17,6.17,6.17,13.07,4.59,11.73,5.7,20.26,12.21,6.19,6.17,6.53,9.77,20.74,4.14,8.08,2.24,29.16,49.7,12.78,31.34,2.24,2.24,25.19,35.5,24.27,5.76,2.56,3.04,15.55,3.04,0,9.31,13.49,62.27,4.24,6.08,6.67,21.97,49.15,23.21,35.12,14.1,13.01,11.57,6.35,16.54,53.64,3.7,4388648.78,3.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
