"","X","country_agg","GID_0","region_agg","GID_1","country_region_numeric","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",4562,"Morocco","MAR","Marrakesh-Safi","MAR.8_1",2011,"male","overall","2020-05-03",50,1152723.74,0,0,0,2.04,6.12,20.41,8.16,4.08,2.04,2.04,0,2.04,12.24,22.45,2,0,NA,28.57,60,6,14,2,2,30,60,14,6,2,2,16,4,6,10,30,50,6.12,10.2,18.37,24.49,40.82,34,22,24,20,18,18,22,42,0,0,0,2757888.4,4934969.65,15079525.55,7088111.42,2617758.64,754325.65,754325.65,0,2757888.4,7986552.23,18766034.07,288278.38,0,0,36644634.07,87230764.37,5110292.59,10409009.25,1422755.6,754325.65,22531647.75,95799014.43,9403909.4,1869778.86,2700564.84,420838.8,5078267.99,2356147.1,3947239.36,7096231.88,30262189.92,71610566.05,3855651.44,7086815.95,11846571.48,55341484.34,36853572.72,58318951.32,28763872.07,13907467.99,14282082.93,39000344.11,19485489.46,6753593.19,50032947.55,0,0,0,2.39,4.28,13.08,6.15,2.27,0.65,0.65,0,2.39,6.93,16.28,0.25,0,0,31.79,75.67,4.43,9.03,1.23,0.65,19.55,83.11,8.16,1.62,2.34,0.37,4.41,2.04,3.42,6.16,26.25,62.12,3.34,6.15,10.28,48.01,31.97,50.59,24.95,12.06,12.39,33.83,16.9,5.86,43.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",4563,"Morocco","MAR","Marrakesh-Safi","MAR.8_1",2011,"overall","overall","2020-05-03",70,1925709.47,0,0,0,1.45,5.8,17.39,10.14,8.7,2.9,2.9,0,2.9,10.14,20.29,2.86,0,NA,22.73,53.73,4.48,13.43,1.49,1.49,22.73,48.57,11.43,4.29,2.86,1.43,22.86,3.17,4.76,9.52,33.33,49.21,4.84,12.9,22.58,20.97,38.71,27.14,25.71,20,17.14,15.71,17.14,15.71,41.43,0,0,0,2757888.4,5577378.87,17144690.37,20584860.58,9604650.91,11232542.83,2177081.25,0,4524983.51,8628961.46,21885683.13,1711033.98,0,0,38411729.19,107162601.62,5110292.59,16780184.72,1422755.6,754325.65,22531647.75,111573832.5,11171004.51,1869778.86,13178782.01,420838.8,45718527.7,2356147.1,3947239.36,9464935.97,65867263.25,100530083.58,3855651.44,29071544.44,29834733.89,56835848.18,62279612.94,77216782.96,61059108.6,16044241.05,27845536.65,42885531.15,23961842.77,6753593.19,108564702.16,0,0,0,1.43,2.9,8.9,10.69,4.99,5.83,1.13,0,2.35,4.48,11.36,0.89,0,0,19.95,55.65,2.65,8.71,0.74,0.39,11.7,57.94,5.8,0.97,6.84,0.22,23.74,1.22,2.05,4.92,34.2,52.2,2,15.1,15.49,29.51,32.34,40.1,31.71,8.33,14.46,22.27,12.44,3.51,56.38,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",7832,"Morocco","MAR","Marrakesh-Safi","MAR.8_1",2011,"male","overall","2020-05-04",52,1331020.68,1.92,1.92,1.92,5.77,3.85,15.38,7.69,9.62,0,3.85,0,1.92,3.85,9.62,7.69,0,NA,32.69,59.62,1.92,21.15,3.85,5.77,21.15,55.77,9.62,0,3.85,3.85,25,1.92,7.69,7.69,19.23,63.46,1.92,11.54,11.54,19.23,55.77,30.77,23.08,25,21.15,11.54,25,21.15,42.31,1252992.65,1252992.65,1252992.65,1913968.36,1704394.69,9081986.74,3802042.27,3985814.48,0,1484492.22,0,1692915.24,3048436.81,2883962.08,3546936.91,0,0,57000614.48,95583379.18,8777831.78,42059735.9,18626227.11,3400883.12,37872907.66,75623546.69,18505048.23,0,18061873.75,2493307.26,17173485,16753515.73,2373472.52,4958740.06,20660712.84,88355627.07,451402.05,21405425.77,9137022.5,15991236.21,86116981.7,37334860.78,24294424.71,27169703.13,44303079.6,35524834.11,33317389.81,18271934.18,45987910.12,0.94,0.94,0.94,1.44,1.28,6.82,2.86,2.99,0,1.12,0,1.27,2.29,2.17,2.66,0,0,42.82,71.81,6.59,31.6,13.99,2.56,28.45,56.82,13.9,0,13.57,1.87,12.9,12.59,1.78,3.73,15.52,66.38,0.34,16.08,6.86,12.01,64.7,28.05,18.25,20.41,33.29,26.69,25.03,13.73,34.55,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",7833,"Morocco","MAR","Marrakesh-Safi","MAR.8_1",2011,"overall","overall","2020-05-04",82,2439148.72,1.25,1.25,2.5,5,3.75,21.25,10,12.5,1.25,5,1.25,1.25,6.25,16.25,7.32,1.27,NA,25.64,53.16,1.3,20.78,2.6,6.49,19.23,48.78,7.32,1.22,2.44,2.44,29.27,2.82,7.04,12.68,23.94,53.52,2.82,11.27,14.08,23.94,47.89,28.05,25.61,18.29,14.63,10.98,17.07,20.73,37.8,1252992.65,1252992.65,1623321.62,2326573.84,6069876.37,45513187.96,21791093.03,16279710.79,1661039.15,7657199.97,3322310.78,1692915.24,5663272.75,18848621.82,8325024.07,5206372.02,0,65899626.25,142206142.34,8777831.78,47483161.13,18626227.11,7544573.49,42926003.92,135534667.93,22870529.9,1807226.07,18061873.75,2493307.26,47543988.65,18414554.88,6738954.2,25115818.95,50350746.41,111924930.47,2112441.19,29716655.34,28947773.94,52193543.7,99574590.73,65356762.63,59668825.28,40879873.1,46639543.9,55237622.45,35653854.11,41480128.74,80173399.62,0.51,0.51,0.67,0.95,2.49,18.66,8.93,6.67,0.68,3.14,1.36,0.69,2.32,7.73,3.41,2.13,0,27.02,58.3,3.6,19.47,7.64,3.09,17.6,55.57,9.38,0.74,7.4,1.02,19.49,7.55,2.76,10.3,20.64,45.89,0.87,12.18,11.87,21.4,40.82,26.79,24.46,16.76,19.12,22.65,14.62,17.01,32.87,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",7834,"Morocco","MAR","Souss-Massa","MAR.12_1",2014,"overall","overall","2020-05-04",73,2606867.09,1.39,1.39,2.78,2.78,5.56,16.67,11.11,12.5,5.56,6.94,4.17,2.78,15.28,12.5,9.59,1.43,NA,25.37,56.72,1.52,19.4,1.52,3.03,38.24,39.73,10.96,2.74,4.11,1.37,28.77,0,3.28,13.11,29.51,54.1,1.64,3.28,21.31,24.59,49.18,24.66,24.66,17.81,17.81,2.74,12.33,17.81,50.68,5744422.97,5744422.97,7450233.79,15166413.59,16221286.94,45840392.22,29928338.77,27801067.04,9528850.23,15911321.59,9219445.05,17468054.69,33577456.62,32605107.41,37049542.27,957946.14,0,67686067.1,148853445.06,5744422.97,38124435.54,5744422.97,8386099.83,95333489.45,128898835.2,24233008.55,6410318.37,27353165.67,2651110.72,40821201.26,0,10342380.23,26458139.87,50298085.44,120637831.51,898439.09,12811043.31,43857922.24,47045550.39,103123482.04,64317164.99,87361709.68,34254153.76,40680334.29,3257731.32,17928604.39,45484948.41,157260225.34,2.2,2.2,2.86,5.82,6.22,17.58,11.48,10.66,3.66,6.1,3.54,6.7,12.88,12.51,14.21,0.37,0,25.96,57.1,2.2,14.62,2.2,3.22,36.57,49.45,9.3,2.46,10.49,1.02,15.66,0,3.97,10.15,19.29,46.28,0.34,4.91,16.82,18.05,39.56,24.67,33.51,13.14,15.61,1.25,6.88,17.45,60.33,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",11165,"Morocco","MAR","Marrakesh-Safi","MAR.8_1",2011,"overall","overall","2020-05-05",92,2006896.24,1.14,1.14,2.27,5.68,5.68,25.84,13.64,15.91,5.75,9.09,3.41,2.3,11.36,19.32,6.52,4.4,0,22.35,54.55,4.71,22.09,3.53,4.71,24.72,58.7,5.43,5.43,2.17,1.09,21.74,2.5,5,17.5,22.5,52.5,2.53,7.59,11.39,32.91,45.57,22.83,28.26,18.48,16.3,10.87,10.87,21.74,44.57,343590.17,343590.17,3069007.6,8277870.7,4826897.15,37728209.39,12602765.82,15120630.73,7492309.5,11885541.74,3636054.12,3397387.37,12300028.49,30817787,12030010.44,6437644.48,0,54372338.24,117840886.49,2211277.76,41448678.85,2539917.86,5785690.98,49138946.18,131079670.59,11437125.27,15479344.46,1042437.71,3153485.27,34557598.19,3200329.94,2835519.61,42230612.01,22850704.19,113872598.52,1419948.28,11494589.06,25756361.19,54099819.51,91327031.85,60115881.18,51147658.66,34159856.51,38674353.55,20815660.7,14596108.23,39955382.44,111217969.78,0.17,0.17,1.53,4.12,2.41,18.8,6.28,7.53,3.73,5.92,1.81,1.69,6.13,15.36,5.99,3.21,0,27.09,58.72,1.1,20.65,1.27,2.88,24.49,65.31,5.7,7.71,0.52,1.57,17.22,1.59,1.41,21.04,11.39,56.74,0.71,5.73,12.83,26.96,45.51,29.95,25.49,17.02,19.27,10.37,7.27,19.91,55.42,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",11166,"Morocco","MAR","Souss-Massa","MAR.12_1",2014,"overall","overall","2020-05-05",60,2487387.18,1.67,3.33,5,6.67,6.67,23.33,5,11.67,5,11.67,5,3.33,11.67,16.67,5.08,1.72,NA,28.57,51.79,3.64,23.21,1.79,8.93,25,38.33,16.67,3.33,3.33,0,28.33,1.96,5.88,11.76,27.45,52.94,9.8,3.92,15.69,27.45,43.14,20,20,20,25,11.67,15,11.67,46.67,2216719.65,2489631.68,8618037.83,7057681.99,5213348.33,49314788.56,5974250.87,31625131.05,10709661.23,16988457.18,8692069.93,3708497.62,23528021.78,57158471.32,21815387.53,8423247.2,0,62887452.62,143363475.34,4062845.85,53795541.58,2216719.65,21311487.89,36712280.85,125109340.16,41647024.46,1710731.9,3708497.62,0,55261192.57,8423247.2,11758661.83,22674953.57,31757727.05,138541804.67,25172044.17,3385707.32,51674263.02,56408094.84,76516284.97,67813263.77,30352210.68,49045065.33,65945854.54,12696643.37,41435054.96,34335837.29,124688858.69,0.89,1,3.46,2.84,2.1,19.83,2.4,12.71,4.31,6.83,3.49,1.49,9.46,22.98,8.77,3.39,0,25.28,57.64,1.63,21.63,0.89,8.57,14.76,50.3,16.74,0.69,1.49,0,22.22,3.39,4.73,9.12,12.77,55.7,10.12,1.36,20.77,22.68,30.76,27.26,12.2,19.72,26.51,5.1,16.66,13.8,50.13,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",14469,"Morocco","MAR","Marrakesh-Safi","MAR.8_1",2011,"male","overall","2020-05-06",55,1403133.24,1.85,0,5.56,9.26,0,25.93,11.11,7.41,3.7,3.7,1.89,5.56,5.56,12.96,5.45,1.85,NA,26.42,68.52,9.62,26.42,1.92,3.7,25.45,61.82,7.27,5.45,3.64,3.64,16.36,0,7.27,14.55,16.36,61.82,3.64,9.09,7.27,36.36,43.64,16.36,45.45,25.45,12.73,7.27,9.09,34.55,49.09,504964.99,0,4267579.26,3888863.76,0,27078649.02,9219194.91,11869050.95,6903112.64,3134803.39,3615751.7,1873685.1,12013364.17,12418514.51,5387499.94,3615751.7,0,52959223,102791084.29,24586593.47,36902207.09,2353305.16,5460622.41,34742796.14,90847461.79,11641147.25,2274179.18,5543963.2,3238790.12,21353843.57,0,1946023.08,11897216.07,27443662.03,99026422.34,4043467.61,7177984.19,7287081.12,57170210,64634580.6,33095934.74,68425190.14,28212045.83,10580152.81,3791078.6,16163926.81,58571059.64,61787258.47,0.36,0,3.04,2.77,0,19.3,6.57,8.46,4.92,2.23,2.58,1.34,8.56,8.85,3.84,2.58,0,37.74,73.26,17.52,26.3,1.68,3.89,24.76,64.75,8.3,1.62,3.95,2.31,15.22,0,1.39,8.48,19.56,70.58,2.88,5.12,5.19,40.74,46.06,23.59,48.77,20.11,7.54,2.7,11.52,41.74,44.04,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",14470,"Morocco","MAR","Marrakesh-Safi","MAR.8_1",2011,"overall","18-34","2020-05-06",52,1378816.99,0,0,3.85,13.46,3.85,40.38,15.38,15.38,0,5.77,5.77,1.92,7.69,17.31,5.77,1.96,NA,12,49.02,4,15.69,2,5.88,19.23,51.92,5.77,1.92,3.85,5.77,30.77,3.85,9.62,21.15,17.31,48.08,7.69,15.38,13.46,32.69,30.77,28.85,28.85,30.77,11.54,7.69,11.54,30.77,50,0,0,3762614.27,16064874.87,6433641.43,67519326.7,20035808,11093269.26,0,3302492.64,26224974.75,794259.72,29112949,32798512.9,6715076.99,3615751.7,0,17826173,64005804.64,1227881.16,16425893.75,2353305.16,15982943.76,29017167.92,66461027.74,11889219.69,794259.72,5543963.2,4236744.69,48956483.85,7776345.79,12425329.39,38145894.35,29458402.69,50075726.68,11530249.36,11744241.87,22123939.64,63972138.01,28511130.02,40594119.53,35536573.47,46318802.35,15432203.55,2558439.52,23750250.38,37331836,74241173.01,0,0,2.73,11.65,4.67,48.97,14.53,8.05,0,2.4,19.02,0.58,21.11,23.79,4.87,2.62,0,12.93,46.42,0.89,11.91,1.71,11.59,21.04,48.2,8.62,0.58,4.02,3.07,35.51,5.64,9.01,27.67,21.36,36.32,8.36,8.52,16.05,46.4,20.68,29.44,25.77,33.59,11.19,1.86,17.23,27.08,53.84,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",14471,"Morocco","MAR","Marrakesh-Safi","MAR.8_1",2011,"overall","overall","2020-05-06",96,2928003.24,2.11,0,4.21,8.51,3.19,30.85,12.63,13.83,4.26,4.26,5.32,3.19,7.45,15.96,7.29,1.08,NA,20.88,55.43,6.67,21.98,1.11,4.35,24.73,52.08,6.25,3.12,3.12,3.12,23.96,2.33,8.14,18.6,16.28,54.65,5.81,12.79,12.79,29.07,39.53,21.88,33.33,22.92,11.46,7.29,11.46,23.96,46.88,1029018.76,0,4791633.03,16958420.9,9393785.37,83831914.22,25195827.1,21760028.38,8819117.22,6262636.59,32180503.02,1873685.1,41647830.45,45471320.1,16641277.79,3615751.7,0,74796246.37,156342973.98,27546737.41,58744858.66,2353305.16,20649306.44,83629191.28,153462389.99,21008540.38,2274179.18,8613784.74,4236744.69,82904541.34,7776345.79,17908164.6,44041162.91,42892182.85,156088492.48,16438624.18,19945208.89,28281145.02,91270070.09,112771300.46,73297114.15,86143808.39,65543617.68,43721808.41,10035917.3,39804499.6,74781733.87,144084197.86,0.35,0,1.64,5.79,3.21,28.63,8.61,7.43,3.01,2.14,10.99,0.64,14.22,15.53,5.68,1.23,0,25.55,53.4,9.41,20.06,0.8,7.05,28.56,52.41,7.18,0.78,2.94,1.45,28.31,2.66,6.12,15.04,14.65,53.31,5.61,6.81,9.66,31.17,38.51,25.03,29.42,22.39,14.93,3.43,13.59,25.54,49.21,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
