"","X","country_agg","GID_0","region_agg","GID_1","country_region_numeric","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",917,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2314,"male","18-34","2020-05-01",87,16387703.2,2.38,1.19,3.57,11.76,2.38,20,8.33,17.86,11.9,2.38,4.82,1.19,8.33,15.29,11.49,5.75,50,48.84,57.65,3.57,36.47,16.47,2.35,47.13,41.38,26.44,6.9,9.2,5.75,8.05,4.65,3.49,10.47,19.77,61.63,3.49,4.65,17.44,25.58,48.84,28.74,16.09,22.99,31.03,6.9,16.09,24.14,52.87,41158015.37,16939727.04,55360219.72,123901081.8,21617089.13,261418551.21,135696327.01,319125005.16,206934286.43,47720396.37,97384420.08,918275.2,144974359.89,297911521.36,166755345.75,81419801.64,22999325.66,855070869.03,965689050.17,57657800.14,566606748.47,323262320.54,33879454.08,850762926.17,674100606.14,351351779.64,133170622.62,208655127.3,84871365.49,148380194.91,102305359.41,59243459.31,136997541.36,308223702.31,1030956530.96,87706466.61,56810920.09,281646344.81,399313334.74,812249527.1,515254667.09,282036792.13,319299509.08,521135625.04,128480177.37,300149506.18,360424819.94,849715816.05,2.51,1.03,3.38,7.56,1.32,15.95,8.28,19.47,12.63,2.91,5.94,0.06,8.85,18.18,10.18,4.97,1.4,52.18,58.93,3.52,34.58,19.73,2.07,51.91,41.13,21.44,8.13,12.73,5.18,9.05,6.24,3.62,8.36,18.81,62.91,5.35,3.47,17.19,24.37,49.56,31.44,17.21,19.48,31.8,7.84,18.32,21.99,51.85,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",918,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2314,"male","overall","2020-05-01",108,19865065.59,2.88,1.92,3.85,13.33,3.85,19.05,10.58,20.19,12.5,2.88,5.83,1.92,8.65,15.24,12.04,5.56,50,48.6,58.49,3.85,35.24,15.24,3.81,43.52,44.44,25,8.33,8.33,4.63,7.41,3.74,3.74,9.35,23.36,59.81,2.8,3.74,17.76,25.23,50.47,28.7,17.59,22.22,29.63,9.26,12.96,25.93,51.85,58097742.41,33879454.08,72299946.76,195327609.96,72075008.19,344911860.86,201613951.37,420694972.25,268391376.42,64660123.41,147842339.14,17858002.24,195432278.96,359368611.35,238560118.98,98359528.68,22999325.66,1052591531.9,1217045805.32,74597527.18,675183248.36,353384883.59,73818506.78,963772623.49,836906205.25,455551613.99,178106367.44,242173319.33,84871365.49,150657064.2,102305359.41,75542856.88,170515733.38,447705179.83,1189393703.44,87706466.61,56810920.09,349447387.64,506609154.67,984888903.93,635967706.88,387225802.78,378437458.25,582788138.83,202974990.55,300149506.18,500660757.45,982721304.95,2.92,1.71,3.64,9.83,3.63,17.36,10.15,21.18,13.51,3.25,7.44,0.9,9.84,18.09,12.01,4.95,1.16,52.99,61.27,3.76,33.99,17.79,3.72,48.52,42.13,22.93,8.97,12.19,4.27,7.58,5.15,3.8,8.58,22.54,59.87,4.42,2.86,17.59,25.5,49.58,32.01,19.49,19.05,29.34,10.22,15.11,25.2,49.47,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",919,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2314,"overall","18-34","2020-05-01",99,19047878.71,2.08,1.04,3.12,12.37,2.08,21.65,8.33,20.83,11.46,3.12,5.26,1.04,12.5,21.65,11.11,5.05,50,43.88,51.55,3.12,34.02,15.46,2.06,44.44,37.37,26.26,6.06,8.08,7.07,13.13,4.08,3.06,11.22,20.41,61.22,4.08,7.14,20.41,23.47,44.9,30.3,17.17,21.21,30.3,6.06,17.17,25.25,51.52,41158015.37,16939727.04,55360219.72,158044677.7,21617089.13,385159258.85,137080842.27,444250228.06,235739892.59,78819465.59,139608100.48,918275.2,269998255,504328417.66,203394672.57,81419801.64,22999325.66,886169938.25,994494656.32,57657800.14,628512224.32,326838971.07,33879454.08,916245052.55,704029573.4,416833906.03,133170622.62,208655127.3,117014160.92,286843857.15,102305359.41,59243459.31,169140336.78,411475419.2,1161579569.96,118805535.83,153354922.28,381959789.22,432413204.44,817210692.89,673385334.47,352819714.85,350398578.3,527140517.04,128480177.37,395523406.42,462865440.58,917918846.49,2.16,0.89,2.91,8.3,1.13,20.22,7.2,23.32,12.38,4.14,7.33,0.05,14.17,26.48,10.68,4.27,1.21,46.52,52.21,3.03,33,17.16,1.78,48.1,36.96,21.88,6.99,10.95,6.14,15.06,5.37,3.11,8.88,21.6,60.98,6.24,8.05,20.05,22.7,42.9,35.35,18.52,18.4,27.67,6.75,20.76,24.3,48.19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",920,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2314,"overall","overall","2020-05-01",134,25080558.15,2.31,1.54,3.08,14.5,3.85,19.08,10,22.31,13.08,3.08,5.43,2.31,12.31,20.61,13.43,5.3,66.67,43.75,53.54,4.8,34.13,13.49,3.17,41.09,39.55,22.39,6.72,6.72,5.97,10.45,3.36,3.36,10.08,23.53,59.66,3.36,5.88,20.17,23.53,47.06,26.87,16.42,18.66,26.12,7.46,12.69,23.88,45.52,58097742.41,33879454.08,72299946.76,312320144.9,99507531.29,502170760.52,230512747.33,629653443.87,359191423.89,95759192.63,190066019.55,45290525.33,376775142.08,641335115.56,349729385.51,125792051.78,50431848.75,1145685042.44,1358630521.64,135548242.3,826597446.24,356961534.12,73818506.78,1092107765.15,964190689.48,521033740.37,178106367.44,242173319.33,118057887.12,289120726.44,102305359.41,75542856.88,202658528.8,550956896.72,1320016742.44,118805535.83,153354922.28,449760832.05,539709024.36,989850069.72,794098374.25,458008725.49,409536527.47,588793030.83,202974990.55,395523406.42,603101378.08,1050924335.39,2.32,1.35,2.88,12.45,3.97,20.02,9.19,25.11,14.32,3.82,7.58,1.81,15.02,25.57,13.94,5.02,2.01,45.68,54.17,5.4,32.96,14.23,2.94,43.54,38.44,20.77,7.1,9.66,4.71,11.53,4.08,3.01,8.08,21.97,52.63,4.74,6.11,17.93,21.52,39.47,31.66,18.26,16.33,23.48,8.09,15.77,24.05,41.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2148,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2222,"male","18-34","2020-05-02",65,14129805.69,3.17,3.17,6.35,14.29,1.61,9.38,12.7,15.62,11.11,1.61,0,0,11.11,17.46,10.77,4.62,100,39.06,62.5,10.94,39.06,12.5,3.12,44.62,36.92,21.54,20,7.69,4.62,7.69,1.56,6.25,20.31,26.56,45.31,1.59,6.35,26.98,26.98,38.1,18.46,24.62,23.08,30.77,7.69,13.85,32.31,43.08,60168201.4,60168201.4,124153657.71,186359254.04,22705196.01,131751103.55,198443938.12,274401672.24,123892260.36,19830786.34,0,0,115292945.86,247953555.45,170813580.62,79112385.29,23069721.33,510059814.33,843441974.97,178863848.2,551769897.96,207103641.93,42830794.15,678835491.66,527099854.62,368934298.95,217480880.3,115943126.88,50264293.48,104576030.25,28682084.36,112100375.62,222627403.45,394568954.62,631932029.46,1406790.56,112100375.62,288563555.63,398003378.96,561154662.38,237334829.29,350667027.46,334452546.01,438774360.39,92905961.5,188804635.64,476469921.67,603048244.34,4.26,4.26,8.79,13.19,1.61,9.32,14.04,19.42,8.77,1.4,0,0,8.16,17.55,12.09,5.6,1.63,36.1,59.69,12.66,39.05,14.66,3.03,48.04,37.3,26.11,15.39,8.21,3.56,7.4,2.03,7.93,15.76,27.92,44.72,0.1,7.93,20.42,28.17,39.71,16.8,24.82,23.67,31.05,6.58,13.36,33.72,42.68,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2149,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2222,"male","overall","2020-05-02",82,17613743.5,2.5,2.5,6.25,13.75,1.27,14.81,15,20.99,10,1.27,1.25,1.25,10,17.5,10.98,4.88,100,47.5,65,11.11,44.44,13.58,4.94,46.34,40.24,23.17,18.29,7.32,3.66,6.1,2.47,4.94,18.52,25.93,48.15,2.5,6.25,23.75,25,42.5,18.29,23.17,23.17,32.93,7.32,12.2,26.83,51.22,60168201.4,60168201.4,147223379.04,243445790.79,22705196.01,243541086.64,300804410.58,415609412.36,157909075.79,19830786.34,19830786.34,19830786.34,138362667.18,310684849.45,226539993.97,96052112.33,23069721.33,775066184.26,1089478530.74,218525420.88,780638984.98,284020965.02,91343664.85,872142913.16,669754851.93,507190398.43,265132778.83,135773913.21,50264293.48,104576030.25,48512870.7,112100375.62,278353816.8,466491640.99,832845925.06,21237576.89,131931161.96,328573004,438786387.41,789094414.54,280575431.31,418149712.32,419392589.17,591504812,112736747.83,205744362.69,482940010.31,908201423.98,3.42,3.42,8.36,13.82,1.29,13.83,17.08,23.6,8.97,1.13,1.13,1.13,7.86,17.64,12.86,5.45,1.31,44,61.85,12.41,44.32,16.12,5.19,49.51,38.02,28.8,15.05,7.71,2.85,5.94,2.75,6.36,15.8,26.48,47.28,1.21,7.49,18.65,24.91,44.8,15.93,23.74,23.81,33.58,6.4,11.68,27.42,51.56,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2150,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2222,"overall","18-34","2020-05-02",71,14733374.19,2.9,2.9,5.8,13.04,1.47,8.57,13.04,15.71,11.59,1.47,0,0,10.14,15.94,12.68,4.23,100,35.71,57.14,10,37.14,11.43,2.86,42.25,35.21,19.72,18.31,7.04,4.23,14.08,1.43,5.71,21.43,25.71,45.71,1.45,5.8,30.43,24.64,37.68,19.72,23.94,22.54,30.99,7.04,15.49,30.99,43.66,60168201.4,60168201.4,124153657.71,186359254.04,22705196.01,131751103.55,199850728.68,275808462.8,172400653.06,19830786.34,0,0,115292945.86,247953555.45,179266786.63,79112385.29,23069721.33,510059814.33,843441974.97,178863848.2,553176688.51,207103641.93,42830794.15,685138447.57,527681524.69,368934298.95,217480880.3,115943126.88,50264293.48,164351210.07,28682084.36,112100375.62,224615864.07,395975745.17,688893628.18,1406790.56,112100375.62,340467199.52,398003378.96,569607868.39,286424892.06,352073818.01,335859336.57,447227566.4,92905961.5,238719818.9,477051591.74,612908240.9,4.08,4.08,8.43,12.65,1.54,8.94,13.56,18.72,11.7,1.35,0,0,7.83,16.83,12.17,5.37,1.57,34.62,57.25,12.14,37.55,14.06,2.91,46.5,35.82,25.04,14.76,7.87,3.41,11.16,1.95,7.61,15.25,26.88,46.76,0.1,7.61,23.11,27.01,38.66,19.44,23.9,22.8,30.35,6.31,16.2,32.38,41.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2151,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2222,"overall","overall","2020-05-02",113,22732886.5,4.55,4.55,7.27,12.73,3.67,16.22,14.68,20.72,10.09,1.83,2.75,2.75,9.09,17.43,15.93,8.18,100,45.54,58.42,9.8,41.18,14.71,6.93,42.57,33.63,18.58,13.27,5.31,2.65,8.85,2.27,4.55,19.32,25,48.86,2.3,5.75,26.44,22.99,42.53,15.04,17.7,17.7,26.55,6.19,10.62,20.35,39.82,132352079.47,132352079.47,219407257.11,315629668.87,94889074.08,330055082.64,331792093.74,498125867.71,245944654.54,25028044.77,27286318.72,59357972.39,163904827.47,389982342.51,359101106.44,204182366.56,28266979.76,921527701.54,1224558901.56,238299480.22,852290324.54,355704059.35,129336204.55,950980446.79,734696707.29,546795244.11,265132778.83,135773913.21,50264293.48,164351210.07,48512870.7,112100375.62,280342277.43,467898431.55,906048371.08,21237576.89,131931161.96,380476647.89,438786387.41,813788467.86,329665494.08,419556502.88,420799379.73,616198865.32,128977595.14,255659545.94,483521680.38,918061420.55,5.82,5.82,9.65,13.88,4.17,14.52,14.6,21.91,10.82,1.1,1.2,2.61,7.21,17.15,15.8,8.98,1.24,40.54,53.87,10.48,37.49,15.65,5.69,41.83,32.32,24.05,11.66,5.97,2.21,7.23,2.13,4.93,12.33,20.58,39.86,0.93,5.8,16.74,19.3,35.8,14.5,18.46,18.51,27.11,5.67,11.25,21.27,40.38,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",4712,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2222,"male","18-34","2020-05-03",189,14377752.61,1.6,1.6,3.19,10.11,4.79,20.21,10.64,17.55,11.7,4.26,6.38,4.79,10.11,17.55,22.22,4.26,60,41.49,67.38,15.87,35.64,16.93,5.32,42.86,39.15,27.51,13.23,4.23,8.47,7.41,2.67,5.88,18.72,22.99,49.73,3.74,11.76,16.58,25.13,42.78,26.46,28.04,15.34,28.57,8.47,17.99,28.04,43.92,10137257.99,10137257.99,38552560.6,168932019.22,55656529.05,314577616.9,143451780.04,274434558.49,163146254.64,49241769.07,99820008.1,62200632.25,147664654.91,280171523.91,296101761.73,52966664.54,16984201.25,616864031.01,989728449,240404568,512672501.58,235371002.69,73066023.8,649484682.39,600429905.69,427579175.45,175739436.9,57606692.54,106976089.39,69443961.28,23326363.66,67671540.69,274291226.87,382435535,673543847.01,68535768.21,150517645.23,223115482.68,346202879.23,632896737.86,361526503.64,390848564.26,208823316.76,457077799.97,106981883.84,261440861.42,405804042.32,636118756.53,0.71,0.71,2.68,11.75,3.87,21.88,9.98,19.09,11.35,3.42,6.94,4.33,10.27,19.49,20.59,3.68,1.18,42.9,68.84,16.72,35.66,16.37,5.08,45.17,41.76,29.74,12.22,4.01,7.44,4.83,1.62,4.71,19.08,26.6,46.85,4.77,10.47,15.52,24.08,44.02,25.14,27.18,14.52,31.79,7.44,18.18,28.22,44.24,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",4713,"Pakistan","PAK","PB (Punjab)","PAK.7_1",2222,"male","overall","2020-05-03",231,17806058.22,1.32,1.32,2.63,9.21,4.82,17.54,10.53,17.98,9.65,3.51,5.26,3.95,9.17,15.79,22.08,6.09,50,42.54,68.42,13.1,34.5,14.78,5.26,40.87,41.13,29,11.69,3.46,7.79,6.49,2.62,5.24,17.03,20.52,54.59,3.51,10.53,14.04,23.68,48.25,25.54,29,15.15,28.57,8.66,16.88,24.68,48.05,10137257.99,10137257.99,38552560.6,175921883.07,66904430.21,327891474.61,169711905.95,336470522.04,163146254.64,49241769.07,99820008.1,62200632.25,162463354.62,310003715.46,375262792.75,99180933.8,16984201.25,769947884.74,1218279803.05,240404568,609943367.86,245498816.13,105563374.27,777168088.91,781007625.35,548818143.25,198888364.38,57606692.54,114713221.59,72256425,29894445.02,77766878.44,308053836.83,413914296.95,934469616.56,78631105.97,164569076.59,231550920.12,422559173.71,859473447.69,437140736.89,468348381.97,264504916.57,583797360.08,136073445.3,305901120.35,425653878.85,878232310.47,0.57,0.57,2.17,9.88,3.76,18.41,9.53,18.9,9.16,2.77,5.61,3.49,9.12,17.41,21.08,5.57,0.95,43.24,68.42,13.5,34.25,13.79,5.93,43.65,43.86,30.82,11.17,3.24,6.44,4.06,1.68,4.37,17.3,23.25,52.48,4.42,9.24,13,23.73,48.27,24.55,26.3,14.85,32.79,7.64,17.18,23.91,49.32,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
