"","X","country_agg","GID_0","region_agg","GID_1","country_region_numeric","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",42165,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-15",58,2701255.71,1.75,1.75,3.51,5.36,1.79,17.86,10.53,7.14,1.79,8.93,1.79,1.79,7.14,17.86,10.34,3.57,50,50,59.65,21.82,57.14,23.21,36.84,46.43,53.45,17.24,3.45,6.9,5.17,5.17,3.92,3.92,7.84,33.33,50.98,1.96,5.88,13.73,23.53,54.9,50,17.24,5.17,15.52,43.1,12.07,17.24,17.24,4433540.39,4433540.39,13249706.29,10234452.8,3043168.11,41462769.2,31954731.54,15674434.16,2070868.54,25527430.65,1688763.39,2070868.54,16757985.77,54486355.05,36550266.33,7191284.69,2757744.31,98623731.45,151195526.66,38927730.27,138191295.17,57220398.36,99958961.03,118654759.63,150340342.87,32571655.71,13045487.41,20355596.73,14927919.2,14896133.02,16664578.14,16637929.4,13984164.8,62014990.9,128693236.95,8816165.9,15140886.28,41899204.48,50460217.06,121678426.47,137908363.38,37755313.45,20901948.23,41429275.13,123029370.59,22514352.43,41602991.83,53605929.63,1.64,1.64,4.91,3.79,1.13,15.35,11.83,5.8,0.77,9.45,0.63,0.77,6.2,20.17,13.53,2.66,1.02,36.51,55.97,14.41,51.16,21.18,37,43.93,55.66,12.06,4.83,7.54,5.53,5.51,6.17,6.16,5.18,22.96,47.64,3.26,5.61,15.51,18.68,45.05,51.05,13.98,7.74,15.34,45.55,8.33,15.4,19.84,3.51,16805448.92,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",48992,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-17",61,3493794.57,0,0,0,6.9,3.45,16.95,13.79,5.17,5.17,6.78,0,3.45,0,16.95,20,6.78,NA,50.88,50,19.3,48.28,19.3,31.03,42.86,50.82,21.31,8.2,3.28,3.28,4.92,1.89,7.55,5.66,24.53,60.38,3.77,5.66,5.66,20.75,64.15,39.34,27.87,11.48,8.2,44.26,19.67,13.11,9.84,0,0,0,9279823.92,6271139.95,59420103.11,29373775.31,8054206.8,7211325.83,34741829.35,0,17856730.23,0,91941595.67,68890366.45,27906751.28,0,121617992.02,157346561.99,35954875.38,132021462.11,30402361.28,97590727.09,107642348.8,190381777.07,72182963.32,26638238.26,5089138.5,4901557.82,29446048.17,2638359.59,41314146.52,7727498.08,88743995.9,168935948.82,11029266.07,14511796.96,22478609.68,77903693.14,183436583.07,146275634.95,94475347.26,48300411.35,20308555.36,166971381.97,57866332.61,30446784.6,47703298.36,0,0,0,2.66,1.79,17.01,8.41,2.31,2.06,9.94,0,5.11,0,26.32,19.72,7.99,0,34.81,45.04,10.29,37.79,8.7,27.93,30.81,54.49,20.66,7.62,1.46,1.4,8.43,0.76,11.83,2.21,25.4,48.35,3.16,4.15,6.43,22.3,52.5,41.87,27.04,13.82,5.81,47.79,16.56,8.71,13.65,3.45,15845733.23,4.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",52480,"Haiti","HTI","Ouest","HTI.8_1",1310,"male","overall","2020-05-18",56,2142841.99,5.56,5.56,11.11,18.52,1.89,38.89,11.32,11.32,5.66,1.89,7.55,7.55,11.32,20.75,21.43,5.45,0,45.45,51.85,27.27,52.73,7.41,42.86,42.86,50,25,10.71,3.57,1.79,8.93,1.82,9.09,7.27,16.36,65.45,1.82,5.45,10.91,16.36,65.45,51.79,33.93,10.71,1.79,48.21,25,14.29,12.5,5681372.51,5681372.51,30062725.6,28109722.79,1886858.16,75661403.81,15659770.54,31965633.93,15386214.54,3287175.73,12504036.8,12183741.54,31723086.12,29431157.25,32587429.21,8160133.99,0,91479092.29,117939749.03,38744177.39,119458376.23,7246357.02,96778092.45,92395731.16,94506427.32,60550339.99,23044530.96,6353737.1,8306456.12,21522707.25,1585782.52,9664835.32,6290522.31,30429922.85,161260887.87,1585782.52,8781504.89,13128328.08,27031037.41,158705297.97,118944856.5,60855632.13,27845679.72,1585782.52,91491264.66,72265356.95,29633663.46,20893913.68,2.65,2.65,14.03,13.12,0.88,35.31,7.31,14.92,7.18,1.53,5.84,5.69,14.8,13.73,15.21,3.81,0,42.69,55.04,18.08,55.75,3.38,45.16,43.12,44.1,28.26,10.75,2.97,3.88,10.04,0.74,4.51,2.94,14.2,75.26,0.74,4.1,6.13,12.61,74.06,55.51,28.4,12.99,0.74,42.7,33.72,13.83,9.75,3.77,5027473.46,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",52481,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-18",78,3578284.66,5.26,5.26,13.16,14.47,2.7,32.89,12.16,9.46,8,2.7,5.41,8,13.33,17.33,22.08,5.41,0,39.19,45.21,22.97,50,6.94,37.84,41.33,44.87,23.08,8.97,2.56,2.56,10.26,1.45,10.14,8.7,15.94,63.77,2.9,7.25,11.59,17.39,60.87,47.44,28.21,10.26,2.56,41.03,23.08,12.82,12.82,18807749.7,18807749.7,59140998.19,41236099.98,8836229.39,112361592.07,35273861.43,40240339.17,38749138.69,10236546.95,12504036.8,31642478.56,70640560.18,45844710.18,63426922.42,11447309.72,0,117512180.77,158734655.04,46549267.33,159347576.45,13578716.85,128108816.76,133664989.88,136387879.47,75042833.81,26331706.69,6353737.1,16581161.36,47930815.5,1585782.52,33804196.78,16151010.08,40049458.41,211793104.45,8535153.75,32920866.35,24690209.05,38236355.49,199000967.6,171475454.22,79023934.06,35478030.07,17406133.89,120385225.14,102508415.15,42253543.32,43288616.51,5.26,5.26,16.53,11.52,2.47,31.4,9.86,11.25,10.83,2.86,3.49,8.84,19.74,12.81,17.73,3.2,0,32.84,44.36,13.01,44.53,3.79,35.8,37.35,38.12,20.97,7.36,1.78,4.63,13.39,0.44,9.45,4.51,11.19,59.19,2.39,9.2,6.9,10.69,55.61,47.92,22.08,9.91,4.86,33.64,28.65,11.81,12.1,2.7,5027473.46,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",55898,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-19",68,3202084.64,1.49,1.49,7.46,8.96,4.48,23.53,10.29,5.88,5.97,8.82,4.48,10.45,8.96,13.24,25.37,4.69,100,38.1,51.56,20.97,49.21,9.52,35.94,48.44,52.94,16.18,2.94,10.29,4.41,7.35,3.28,8.2,4.92,31.15,52.46,0,6.56,14.75,22.95,55.74,45.59,25,10.29,7.35,27.94,33.82,10.29,17.65,5960374.22,5960374.22,31091123.08,30398059.63,22912554.35,87502782.67,35479011.37,22225621.74,12519101.19,32363005.97,29538157.53,33084478.73,31657554.58,46465136.7,87741181.56,9380811.99,4895599.55,111771316.41,176915490.49,55891917.02,128343891.2,21460469.23,119358729.42,131283775.9,172937433.7,45763418.72,5556028.81,49188355.52,4554576.19,26085019.12,8156548.62,28846585.82,13677226.8,76238312.15,152722106.84,0,15379904.74,57560110.76,54009439.51,152691325.2,133867382.69,98244470.99,25605109.91,18720904.78,88869153.3,98578994.82,29884106.43,62308525.66,1.86,1.86,9.71,9.49,7.16,27.33,11.08,6.94,3.91,10.11,9.22,10.33,9.89,14.51,27.4,2.93,1.53,34.91,55.25,17.45,40.08,6.7,37.28,41,54.01,14.29,1.74,15.36,1.42,8.15,2.55,9.01,4.27,23.81,47.69,0,4.8,17.98,16.87,47.68,41.81,30.68,8,5.85,27.75,30.79,9.33,19.46,1.49,5960374.22,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",59292,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-20",65,3388877.1,3.23,3.23,6.45,8.2,1.64,22.58,9.84,8.2,6.56,9.84,6.56,4.92,6.56,22.58,29.23,6.35,50,42.62,42.62,10,38.1,8.06,19.05,29.69,61.54,12.31,3.08,3.08,1.54,15.38,1.69,5.08,8.47,10.17,74.58,1.69,1.69,8.47,15.25,72.88,50.77,20,4.62,13.85,47.69,9.23,12.31,21.54,11763938.68,11763938.68,17547938,27656607.5,5268661.01,58715743.6,26630977.89,29589240.39,22547712.82,21671405.99,22662112.75,16918199.77,18460203.42,72298190.86,92840303.16,13830260.06,2891999.66,136590927.29,121200282.86,25955050.79,117551019.29,25568550.67,63419162.6,87330256.76,214645911.68,42061058.09,6500129.34,7486008.8,5629513.06,56064960.17,6495277.68,13356399.91,20800789.71,38694115.55,230214812.7,6495277.68,3608129.68,20486438.46,49737213.73,229234336,178378393.46,76728904.87,12279276.99,38566690.53,148295275.45,27430670.53,37792366.19,101435730.91,3.47,3.47,5.18,8.16,1.55,17.33,7.86,8.73,6.65,6.39,6.69,4.99,5.45,21.33,27.4,4.08,0.85,40.31,35.76,7.66,34.69,7.54,18.71,25.77,63.34,12.41,1.92,2.21,1.66,16.54,1.92,3.94,6.14,11.42,67.93,1.92,1.06,6.05,14.68,67.64,52.64,22.64,3.62,11.38,43.76,8.09,11.15,29.93,1.64,6495277.68,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",65780,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-22",60,2892341.25,5.26,3.51,12.28,10.53,1.79,25.86,17.54,10.71,7.14,12.5,10.71,8.77,7.14,25.86,44.83,7.27,NA,49.09,45.45,13.21,51.85,13.21,35.19,44.64,60,11.67,6.67,0,1.67,11.67,1.92,5.77,9.62,30.77,51.92,1.92,5.77,9.62,11.54,71.15,46.67,26.67,3.33,10,41.67,20,13.33,13.33,11412564.94,8525365.37,21600973.95,32778619.33,3423868.31,53595973.02,38316854.85,26186629.16,12053788.07,31406450.3,33184988.47,31208152.32,17668120.59,75424816.63,123111616.41,16333559.92,0,99154482.87,133020481.11,32962176.49,118667511.25,28356421.81,88811880.08,104572062.67,174351218.96,29575874.29,19751514.16,0,8240627.45,39917979.65,8982988.01,16399340.05,18357903.85,67879520.39,146153347.55,8982988.01,15993842.81,16772830.81,26794988.47,189228449.74,124699949.81,89463609.71,4076587.9,39532952.43,128057332.5,51465477.06,44876159.46,35773749.72,3.95,2.95,7.47,11.33,1.18,18.53,13.25,9.05,4.17,10.86,11.47,10.79,6.11,26.08,42.56,5.65,0,34.28,45.99,11.4,41.03,9.8,30.71,36.15,60.28,10.23,6.83,0,2.85,13.8,3.11,5.67,6.35,23.47,50.53,3.11,5.53,5.8,9.26,65.42,43.11,30.93,1.41,13.67,44.27,17.79,15.52,12.37,6.9,10914588.02,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",69149,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-23",58,2851586.32,5.26,5.26,10.53,10.53,1.79,17.54,14.29,10.71,3.57,5.36,7.14,10.71,15.79,14.04,25.86,5.26,0,50.88,49.12,14.04,50.88,8.93,32.14,42.86,63.79,17.24,5.17,1.72,1.72,5.17,3.7,5.56,7.41,27.78,55.56,5.56,3.7,5.56,22.22,62.96,53.45,27.59,10.34,1.72,43.1,27.59,6.9,15.52,12293161.77,12293161.77,27117300.35,30493708.6,4152528.84,48844069.1,34963445.49,29479026.13,7469781.81,31903391.29,29234339.85,33785091.24,55208845.09,47440426.83,69010516.48,10893650.12,0,127577365.9,145319369.49,33385490.99,142931201.7,21144682.29,78894608.97,120904104.7,151255894.28,71260229.75,10140098.4,3254578.36,6360876.88,27226958.67,23013087.72,14269546.62,11440571.77,66338945.36,151012616.56,27405631.06,9038583.41,10459036.87,57284380.34,161887136.35,142029062.63,87276097.49,21635053.45,15134554.46,124006485.43,81452685.18,8277230.28,52338367.13,4.31,4.31,9.51,10.69,1.46,17.13,12.26,10.34,2.62,11.19,10.25,11.85,19.36,16.64,24.2,3.82,0,44.74,50.96,11.71,50.12,7.42,27.67,42.4,53.04,24.99,3.56,1.14,2.23,9.55,8.07,5,4.01,23.26,52.96,9.61,3.17,3.67,20.09,56.77,49.81,30.61,7.59,5.31,43.49,28.56,2.9,18.35,3.57,18129853.83,6.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",72702,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-24",66,2856089.62,4.84,4.84,9.68,20.63,3.23,29.69,24.19,15.87,14.06,11.11,6.45,12.7,12.9,19.05,33.33,4.69,50,37.7,44.26,22.95,56.45,13.11,22.95,38.71,56.06,27.27,4.55,0,1.52,4.55,1.75,7.02,5.26,19.3,66.67,5.26,5.26,7.02,24.56,57.89,53.03,15.15,9.09,9.09,28.79,25.76,16.67,15.15,6015229.4,6015229.4,14595889.15,66554653.37,4139102.3,110538898.09,62543135.05,63570416.24,55695434.9,17492291.43,10183789.26,37862338.93,43004434.6,56937529.53,91312901.63,12547673.5,2483539.9,88516031.77,121956330.25,56222940.67,150227543.26,34092946.28,47103740.85,96041513.33,151587541.08,64675379.17,11131745.13,0,2122427.35,26561802.97,2122427.35,14698099,5523995.17,34145157.85,169847852.05,10626477.76,11638797.91,7503448.92,68254020.67,128314786.16,149160603.19,32501254.22,22180181.08,22495492.92,84607239.43,61240579.99,44138131.21,36351580.78,2.11,2.11,5.11,23.3,1.45,38.7,21.9,22.26,19.5,6.12,3.57,13.26,15.06,19.94,31.97,4.39,0.87,30.99,42.7,19.69,52.6,11.94,16.49,33.63,53.08,22.64,3.9,0,0.74,9.3,0.74,5.15,1.93,11.96,59.47,3.72,4.08,2.63,23.9,44.93,52.23,11.38,7.77,7.88,29.62,21.44,15.45,12.73,9.52,29528221.18,10.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",76213,"Haiti","HTI","Ouest","HTI.8_1",1310,"overall","overall","2020-05-25",71,3236637.44,4.55,4.55,9.09,17.91,1.52,26.47,12.12,7.58,8.82,6.06,1.54,8.96,4.55,23.53,36.62,5.8,50,56.06,56.92,17.19,53.85,10.77,44.78,39.39,57.75,18.31,2.82,2.82,2.82,4.23,1.61,4.84,4.84,22.58,66.13,6.45,6.45,6.45,30.65,50,38.03,25.35,12.68,11.27,40.85,12.68,15.49,19.72,18221362.24,18221362.24,28377066.68,52506999.09,7896232.88,84192273.1,44144095.25,33121824.88,40111066.79,29022041.59,13981755.1,36795139.1,24646367.24,94494823.86,125559921.84,18011855.7,2306417.23,174666220.5,180740137.41,38299670.38,140518289.11,50249035.08,150225380.9,101897794.06,188894058.56,50893382.02,5661298.88,14072846.18,7045925.96,6875053.26,3963784.61,24327213.55,13613659.08,62286306.16,161403664.32,15822331.88,35712791.31,24216633.3,67311227.85,122531643.38,126220583.1,71129566.4,44341132.76,23903345.47,122093127.11,42224323.49,45589273.3,63535840.97,5.63,5.63,8.77,16.22,2.44,26.01,13.64,10.23,12.39,8.97,4.32,11.37,7.61,29.2,38.79,5.56,0.71,53.97,55.84,11.83,43.41,15.53,46.41,31.48,58.36,15.72,1.75,4.35,2.18,2.12,1.22,7.52,4.21,19.24,49.87,4.89,11.03,7.48,20.8,37.86,39,21.98,13.7,7.39,37.72,13.05,14.09,19.63,1.52,13652726.21,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
