"","X","country_agg","GID_0","region_agg","GID_1","country_region_numeric","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1",1155,"United Arab Emirates","ARE","Abu Dhabi","ARE.1_1",3435,"overall","overall","2020-05-01",63,2081919.87,0,0,0,1.64,3.33,12.9,6.45,9.68,9.68,1.64,3.23,3.28,8.06,16.13,17.46,28.57,16.67,40.98,55.74,15,21.67,0,1.67,22.58,57.14,17.46,4.76,0,1.59,12.7,1.67,3.33,13.33,23.33,58.33,5,13.33,10,20,51.67,20.63,39.68,15.87,19.05,7.94,11.11,30.16,46.03,0,0,0,2094526.6,8417878,33059587.22,8655781.82,14514677.21,19528932.84,3294306.43,6201016.67,5114619.41,18713468.63,33790747.63,36595684.66,60983472.17,3294306.43,98372350.48,124821060.25,37736498.37,50101286.75,0,3966998.58,52172563.84,119125172.08,39200388.19,7312769.57,0,6710709.39,28999536.79,13122265.58,6406966.08,24054028.43,57070862.87,99052920.29,13232768.75,33690831.48,18776666.17,43681009.85,90325767.01,45916965.43,78513148.38,31952264.91,43324664.54,17782038.21,34506915.7,55633832.23,91784257.11,0,0,0,1.01,4.04,15.88,4.16,6.97,9.38,1.58,2.98,2.46,8.99,16.23,17.58,29.29,1.58,47.25,59.95,18.13,24.06,0,1.91,25.06,57.22,18.83,3.51,0,3.22,13.93,6.3,3.08,11.55,27.41,47.58,6.36,16.18,9.02,20.98,43.39,22.06,37.71,15.35,20.81,8.54,16.57,26.72,44.09,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1156,"United Arab Emirates","ARE","Dubai","ARE.3_1",3437,"overall","overall","2020-05-01",52,2194925.99,0,0,0,3.92,0,13.73,5.88,13.73,3.92,0,3.92,3.92,3.92,15.69,13.46,11.76,0,33.33,56.25,20.83,33.33,2.08,12.5,29.79,84.62,0,0,1.92,0,3.85,2.22,4.44,11.11,20,62.22,2.22,4.44,24.44,26.67,42.22,15.38,26.92,30.77,13.46,7.69,9.62,15.38,53.85,0,0,0,5626383.26,0,28617869.36,20574133.03,19233504.29,5334869.7,0,4334895.09,10601938.98,6766525.4,28768305.62,19981786.51,24935443.7,0,48823216.18,86584430.78,31133938.5,52199594.96,4905522.82,20955434.76,44345131.39,167768776.45,0,0,2093878.73,0,25827115.55,4905522.82,4170707.75,17459658.64,45293429.87,116369199.6,4905522.82,4187757.47,45615265.64,67373969.15,66116003.6,32762956.36,52165305.71,55884353.92,47385902.7,18727122.98,22674360.73,23227347.74,123569687.23,0,0,0,2.56,0,13.04,9.37,8.76,2.43,0,1.97,4.83,3.08,13.11,9.1,11.36,0,22.24,39.45,14.18,23.78,2.23,9.55,20.2,76.43,0,0,0.95,0,11.77,2.23,1.9,7.95,20.64,53.02,2.23,1.91,20.78,30.7,30.12,14.93,23.77,25.46,21.59,8.53,10.33,10.58,56.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2368,"United Arab Emirates","ARE","Dubai","ARE.3_1",3375,"overall","overall","2020-05-02",62,2455477.34,1.67,1.67,1.67,11.67,5,10,13.33,18.03,3.33,1.67,3.33,3.33,13.11,22.95,9.68,13.11,0,38.33,56.67,21.67,30,5,15,26.67,67.74,11.29,1.61,0,0,14.52,0,7.27,21.82,14.55,56.36,0,7.27,21.82,32.73,38.18,14.52,35.48,22.58,16.13,4.84,12.9,20.97,50,4471376.79,4471376.79,4471376.79,27530858.58,8533802,23068551.49,28073797.98,44810540.53,6238267.6,4193379.46,9266315.49,6488913.85,31987141.99,47228750.34,20909747.05,25143176.63,0,91720428.34,137662715.04,66512233.01,76941655.63,10059700.02,39184442.23,69520526.23,169235546.1,26603427.57,3692548.17,0,0,37961599.41,0,17057276.29,44977618.61,24873772.43,133710018.33,0,12772600.95,46881403.03,84339694.53,76624987.16,32738601.09,82613230.69,52903054.09,52363799.79,9651856.19,31779259.35,71286928.24,107900641.88,1.82,1.82,1.82,11.21,3.48,9.39,11.43,18.25,2.54,1.71,3.77,2.64,13.03,19.23,8.52,10.24,0,37.35,56.06,27.09,31.33,4.1,15.96,28.31,68.92,10.83,1.5,0,0,15.46,0,6.95,18.32,10.13,54.45,0,5.2,19.09,34.35,31.21,13.33,33.64,21.54,21.33,3.93,12.94,29.03,43.94,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",5464,"United Arab Emirates","ARE","Abu Dhabi","ARE.1_1",3373,"male","18-34","2020-05-03",72,693310.8,2.78,2.78,4.17,11.11,5.56,6.94,16.67,15.28,8.33,5.56,4.17,2.78,8.33,20.83,23.61,33.33,42.86,50,51.39,15.28,23.61,2.78,2.78,25,75,15.28,0,2.78,2.78,4.17,2.78,8.33,13.89,20.83,54.17,2.82,7.04,8.45,30.99,50.7,19.44,31.94,26.39,20.83,11.11,18.06,29.17,41.67,1193102.86,1193102.86,1821332.16,7484251.95,2731857.34,4049248.49,11806745.77,10000795.9,4737054.37,2714428.43,2199789.86,1502832.46,4394956.75,13691238.01,16989409.01,20642706.43,2010027.91,35405448.99,33908630.83,7412503.16,16508796.49,2815703.31,1111047,17602724.72,48795249.03,12305488.06,0,1997809.68,3135704.69,3096828.34,1020418.41,6718702.83,9795377.46,13622087.76,38174493.34,1113524.26,7320382.79,4512133.85,22327525.29,33453662.06,12812079.72,24071382.73,17255585,14588180.79,10245355.11,11846016.42,19254941.76,27984766.51,1.72,1.72,2.63,10.79,3.94,5.84,17.03,14.42,6.83,3.92,3.17,2.17,6.34,19.75,24.5,29.77,2.9,51.07,48.91,10.69,23.81,4.06,1.6,25.39,70.38,17.75,0,2.88,4.52,4.47,1.47,9.69,14.13,19.65,55.06,1.61,10.56,6.51,32.2,48.25,18.48,34.72,24.89,21.04,14.78,17.09,27.77,40.36,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",5465,"United Arab Emirates","ARE","Abu Dhabi","ARE.1_1",3373,"male","overall","2020-05-03",121,1524712.21,1.65,1.65,2.48,9.09,4.13,6.61,13.22,12.4,6.61,4.13,2.48,3.31,5.79,18.18,23.14,28.93,55.56,43.8,53.72,16.53,20.66,2.48,1.65,22.31,77.69,12.4,0.83,1.65,1.65,5.79,1.65,6.61,14.88,20.66,56.2,1.67,5.83,10.83,30.83,50.83,20.66,32.23,26.45,19.83,9.09,14.05,26.45,50.41,1193102.86,1193102.86,1821332.16,10195941.58,6327780.96,6936246.44,19193909.77,14839563.02,7421305.53,3207969.13,2199789.86,6599337.57,6283333.93,23491055.14,29088984.13,41834450.38,4116163.47,75060995.29,80213480.44,23246131.32,27194738.76,5743871.97,1111047,29079807.04,118640169.16,15481574.42,7595677.23,1997809.68,3135704.69,5620285.68,1020418.41,17346751.02,17433539.84,32979084.04,83691427.55,1113524.26,15808166.3,13930885.64,46891953.31,74122839.79,31389717.83,44237200.3,32563751.63,43676699.54,22246311.07,15426967.81,46089405.53,68708536.45,0.78,0.78,1.19,6.69,4.15,4.55,12.59,9.73,4.87,2.1,1.44,4.33,4.12,15.41,19.08,27.44,2.7,49.23,52.61,15.25,17.84,3.77,0.73,19.07,77.81,10.15,4.98,1.31,2.06,3.69,0.67,11.38,11.43,21.63,54.89,0.73,10.37,9.14,30.75,48.61,20.59,29.01,21.36,28.65,14.59,10.12,30.23,45.06,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",5466,"United Arab Emirates","ARE","Abu Dhabi","ARE.1_1",3373,"overall","18-34","2020-05-03",102,960825.27,2.94,2.94,4.9,11.76,4.9,14.71,16.67,16.67,7.84,4.9,4.9,1.96,10.78,25.49,18.63,28,44.44,43.14,49.02,12.75,21.57,2.94,4.9,23.53,70.59,13.73,0.98,2.94,2.94,7.84,1.98,7.92,14.85,17.82,57.43,5,7,12,28,48,22.55,33.33,23.53,18.63,13.73,18.63,28.43,39.22,1763843.75,1763843.75,3364993.75,10182768.5,3347252.31,10849801.18,15583686.37,14015578.91,5812786.02,3367572.05,4065939.02,1502832.46,10696678.87,26705359.85,18175544.88,23156895.31,2580768.8,40240825.06,44371853.46,9278652.31,19672380.89,3167087.52,3283926.29,20455817.51,66229552.39,14319130.85,615394.98,2650953.3,3740729.27,7921015.63,1020418.41,7730670.77,12545740.06,15334251.74,58905429.46,3413995.03,8540802.34,7732477.65,27661315,47584068.87,18492707.43,33113186.42,24688795.04,18637970.01,14916843.83,16990984.9,24488516.01,39686182.11,1.84,1.84,3.5,10.6,3.48,11.29,16.22,14.59,6.05,3.5,4.23,1.56,11.13,27.79,18.92,24.1,2.69,41.88,46.18,9.66,20.47,3.3,3.42,21.29,68.93,14.9,0.64,2.76,3.89,8.24,1.06,8.05,13.06,15.96,61.31,3.55,8.89,8.05,28.79,49.52,19.25,34.46,25.7,19.4,15.53,17.68,25.49,41.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",5467,"United Arab Emirates","ARE","Abu Dhabi","ARE.1_1",3373,"overall","35-54","2020-05-03",55,622570.28,0,0,1.82,5.45,1.82,7.27,9.09,12.73,1.82,1.82,0,3.64,5.45,16.36,21.82,20,100,27.27,52.73,16.36,18.18,1.82,0,18.18,85.45,5.45,0,0,0,9.09,0,1.82,14.55,18.18,65.45,0,1.82,12.73,27.27,58.18,20,38.18,25.45,16.36,3.64,9.09,20,67.27,0,0,478036.89,2711689.63,3595923.62,3428838.9,6106363.3,6691665.32,589251.3,493540.7,0,5096505.12,2702576.33,8821936.09,12750292.98,12627599.14,2106135.56,21636207.1,29753130.77,8177844.9,9499967.94,2928168.67,0,10592525.08,56257167.45,2643382.85,0,0,0,3356477.69,0,833020.35,7638162.38,12220719.08,41565126.19,0,892106.29,6193494.43,18504601.5,36666825.78,16101354.2,18144626.07,13627973.06,14383074.66,4405278.73,4413971.73,10751045.08,42686732.45,0,0,0.77,4.36,5.78,5.51,9.81,10.75,0.95,0.79,0,8.19,4.34,14.17,20.48,20.28,3.38,34.75,47.79,13.14,15.26,4.7,0,17.01,90.36,4.25,0,0,0,5.39,0,1.34,12.27,19.63,66.76,0,1.43,9.95,29.72,58.9,25.86,29.14,21.89,23.1,7.08,7.09,17.27,68.57,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",5468,"United Arab Emirates","ARE","Abu Dhabi","ARE.1_1",3373,"overall","overall","2020-05-03",183,2078507.51,1.64,1.64,3.28,8.74,3.28,10.93,12.57,14.21,5.46,3.28,2.73,2.73,8.2,20.77,21.43,25.14,54.55,38.6,50.88,13.45,20.47,2.34,2.92,21.76,68.85,10.38,1.09,1.64,1.64,7.1,1.22,6.71,14.02,19.51,58.54,3.07,5.52,12.88,27.61,50.92,19.67,30.6,22.4,16.39,9.29,13.11,24.04,43.72,1763843.75,1763843.75,3843030.64,13746388.29,6943175.94,14979859.83,23785049.52,21656804.32,8497037.17,3861112.75,4065939.02,6847677.92,14100474.95,39569263.64,36884192.77,47952830.54,4686904.37,83181961.41,97636154.44,26036433,33275420.85,6095256.19,3283926.29,35151414.61,147631646.17,17868155.51,8211072.2,2650953.3,3740729.27,11277493.32,1020418.41,19191739.31,20183902.44,39908284.82,110156946.46,3413995.03,17028585.86,18817270.13,53627932.44,96969656.42,39721432.44,58187124.93,42752224.83,49196657.68,26917799.79,21404956.63,55640107.37,87044444.04,0.85,0.85,1.85,6.61,3.34,7.21,11.44,10.42,4.09,1.86,1.96,3.29,6.78,19.04,17.75,23.07,2.25,40.02,46.97,12.53,16.01,2.93,1.58,16.91,71.03,8.6,3.95,1.28,1.8,5.43,0.49,9.23,9.71,19.2,53,1.64,8.19,9.05,25.8,46.65,19.11,27.99,20.57,23.67,12.95,10.3,26.77,41.88,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",5469,"United Arab Emirates","ARE","Dubai","ARE.3_1",3375,"female","18-34","2020-05-03",57,357513.46,0,0,0,3.51,1.75,8.77,12.28,19.3,5.26,0,1.75,3.51,5.26,17.54,5.26,7.14,0,21.43,52.63,23.21,25,1.79,12.5,24.56,80.7,7.02,0,3.51,0,8.77,1.79,5.36,17.86,19.64,55.36,0,8.93,21.43,33.93,35.71,40.35,35.09,17.54,5.26,15.79,15.79,33.33,35.09,0,0,0,802704.21,535795.16,1981200.31,3327500.25,10400106.62,2082446.08,0,535795.16,777515.96,2127516.89,5939093.88,756248.22,1820563.78,0,6889418.74,17088318.85,10012615.48,8979939.39,401900.52,6830571.12,6532636.23,25738572.98,6563169.91,0,918661.67,0,2530941.75,416701.94,1473710.83,3069987.28,5813862.75,24591081.24,0,1946681.1,9997474.65,12703874.79,10717313.5,14913840.16,14913656.02,4528195.91,1009651.95,7036121.54,4061109.63,16833795.27,7820319.87,0,0,0,2.25,1.5,5.54,9.31,29.09,5.82,0,1.5,2.17,5.95,16.61,2.12,5.09,0,19.27,47.8,28.01,25.12,1.12,19.11,18.27,71.99,18.36,0,2.57,0,7.08,1.17,4.12,8.59,16.26,68.78,0,5.45,27.96,35.53,29.98,41.72,41.71,12.67,2.82,19.68,11.36,47.09,21.87,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",5470,"United Arab Emirates","ARE","Dubai","ARE.3_1",3375,"female","overall","2020-05-03",99,667868.12,0,0,0,5.05,1.01,9.09,10.1,15.15,6.06,0,1.01,2.02,4.04,13.13,5.05,8.25,0,16.49,53.54,24.74,22.68,1.04,7.22,19.19,81.82,5.05,0,3.03,1.01,9.09,1.02,3.06,16.33,16.33,63.27,0,6.12,17.35,31.63,44.9,32.32,30.3,25.25,11.11,10.1,15.15,28.28,46.46,0,0,0,3792270.96,535795.16,4534202.43,4371031.88,12518037.99,5159300.09,0,535795.16,777515.96,4462734.28,9224646.13,1380116.2,2925613.06,0,10443799.65,36265150.71,20233738.87,12552162.11,401900.52,6830571.12,9817211.6,53614609.51,6877770.77,0,1160382.47,416701.94,4717346.86,416701.94,1473710.83,7828383.81,10675896.76,46006115.94,0,2188401.91,11961232.22,23633067.87,28618107.29,20270398.29,22215818.96,17309989.89,6604602.15,7978489.81,7549611.03,22574066.52,28684644.19,0,0,0,5.68,0.8,6.79,6.54,18.74,7.73,0,0.8,1.16,6.68,13.81,2.07,4.38,0,15.64,54.3,30.3,18.79,0.6,10.23,14.7,80.28,10.3,0,1.74,0.62,7.06,0.62,2.21,11.72,15.99,68.89,0,3.28,17.91,35.39,42.85,30.35,33.26,25.92,9.89,11.95,11.3,33.8,42.95,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
